"179161458793927_1106136139429783","The energy-efficient #ASUS #Chromebit lets you transform any display into a fully-functional digital signage solution. Draw crowds to your sports bar, restaurant or store with non-stop sports entertainment.#EURO2016","ASUS Chromebit - Transform your TV into a smart TV for non-stop entertainment","link","http://www.asus.com/event/2016/desktop/MiniPC-2016-Football/","2016-06-23","37446","16","10","37414","15","15","2","0","0","1","1","3","0","0","2","4","0","0","0","0","7","3","3","0","0","0","2","0","0","0","0","0","0","1","0","3","0","0","0","0","1","0","0","0","0","3","0","0","8","0.125","0","4.18744","6.45071","10.4868","0"
"179161458793927_1102218813154849","Appreciate the magnificent artistry and details of these Japanese-inspired themes right from your mobile. #ZenUIThemes","ZenUI Themes â€“ Stylish Themes","link","http://play.google.com/store/apps/details?id=com.asus.themeapp","2016-06-23","353","14","21","334","19","0","0","0","0","1","0","2","0","0","2","3","0","0","0","0","1","3","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","16","1.5","8","7.81581","9.79443","10.9272","0"
"179161458793927_1105529992823731","Discover #ASUS #ZenBeam E1 - a TV-sized screen in your pocket  that weighs a mere 307g and is even smaller than a regular pen.","ASUS ZenBeam E1 pocket projector- Award-winning Zen-inspired design.","link","https://www.asus.com/Projectors/ASUS-ZenBeam-E1/","2016-06-22","571","15","62","526","18","26","1","0","0","1","1","3","0","0","3","3","1","0","0","0","3","0","4","0","0","0","1","0","1","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","2","0","0","0","-1.375","-3","18.6464","17.3003","17.8821","0"
"179161458793927_1105262596183804","#Chromebook #C300 comes in 3 colors! Can you match the colors?",,"link","http://ow.ly/ajfx301q8d7","2016-06-21","1085","318","49","1035","27","9","13","0","1","0","2","1","0","0","1","0","0","0","0","1","0","2","2","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","1","0","4.9327","0","0.5","0","5","3.36217","2.72499","-1.5856"
"179161458793927_1105023606207703","#ZenFone 3 Deluxe has the full metal uni-body with world's first invisible antenna design. Harness #ZenFone3 Deluxe power and stealth design!","Timeline Photos","photo","https://www.facebook.com/ASUS/photos/a.186749591368447.43127.179161458793927/1105023606207703/?type=3","2016-06-21","6907","203","281","6486","245","167","6","3","0","1","2","1","0","0","1","4","0","0","0","0","9","0","3","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","4.9327","-8","0.875","0","8.85965","16.2883","15.4165","-1.5856"
"179161458793927_1104968872879843","ASUS #VivoBook is faster! Put some speed into your computing experience with Intel Core i7 & up to 512Gb SSD for superior performance.","Timeline Photos","photo","https://www.facebook.com/ASUS/photos/a.186749591368447.43127.179161458793927/1104968872879843/?type=3","2016-06-21","624","16","35","593","20","10","0","0","1","1","0","1","0","0","3","1","0","0","0","0","4","0","7","0","0","0","1","0","1","1","0","0","0","1","0","2","0","0","0","0","1","0","0","0","0","5","2","0","8","1.75","1","10.4088","13.1793","15.6371","0"
"179161458793927_1104292096280854","We Won! PCMag Readers' Choice Award 5th Year in a Row for our #ASUSRouters! Pick your personal winner to stay connected at home. 

Find more information here: http://www.pcmag.com/article/343817/readers-choice-awards-2016-routers-and-nas-devices","gph.is","link","http://gph.is/28IpOxu","2016-06-20","38852","42","47","38771","46","30","5","0","0","0","0","1","0","0","3","2","1","0","0","0","4","3","5","0","0","1","3","0","1","0","0","0","0","1","0","4","0","0","1","0","0","0","0","0","0","0","4","0","8","0.375","0","18.7756","19.0733","20.5417","0"
"179161458793927_1104280139615383","Enjoy the 4K UHD streaming and stunning audiovisuals for your private sports game viewing on this tiny #VivoMini #VM65 Series. #EURO2016","VivoMini PC - VM65 Series | ASUS","link","http://www.asus.com/event/2016/desktop/MiniPC-2016-Football/","2016-06-20","41826","22","24","41768","31","21","4","1","1","1","2","2","0","0","2","3","0","0","0","0","1","2","6","0","0","0","1","0","0","0","0","0","0","0","0","3","0","2","0","0","0","0","0","0","0","1","4","0","8","0.5","0","14.3346","12.5201","12.2009","0"
"179161458793927_1100995453277185","#ZenFone 3 glass stylish design is best in classâ€”or anywhere for that matter.","Timeline Photos","photo","https://www.facebook.com/ASUS/photos/a.186749591368447.43127.179161458793927/1100995453277185/?type=3","2016-06-19","159299","1781","2110","154541","2400","2242","68","40","8","1","1","1","0","0","2","1","0","0","0","0","5","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","3","4.9327","16","1.375","4","15.7139","15.8126","17.0913","-1.5856"
"179161458793927_1103621736347890","With several improvements to our design, we've now got the ZenCats watching intently, in peace. If it could charm the most difficult creatures on the planet, imagine what the all-new ZenPad with Intel Inside could do for you. #ASUS #ZenPad #CertifiedByCats","Certified By Cats | ZenPad","link","https://www.asus.com/Tablets/ZenPad-Products/","2016-06-19","236","3","9","227","5","1","3","0","0","0","0","4","0","0","6","3","0","0","0","2","4","2","7","0","0","0","4","0","2","0","1","0","0","1","0","5","0","1","1","2","0","0","1","0","0","0","2","0","8","-1.375","5","22.1454","21.2088","20.526","0"
"179161458793927_1102189756491088","You think you have seen it all? Here are some of the unseen footage in our #Computex2016 events! #Zenvolution #ROGJointheRepulbic","Computex 2016 - Zenvolution Tour | ASUS","video","https://www.facebook.com/ASUS/videos/1102189756491088/","2016-06-19","234","7","24","223","10","1","0","0","0","0","1","3","0","0","2","1","0","0","0","0","1","1","3","0","0","0","4","0","1","0","0","0","0","0","0","4","0","0","1","3","0","0","0","0","0","-1","0","0","0","0.75","0","11.6417","12.1791","12.4579","0"
"179161458793927_1103407573035973","Thank You Dad for never losing sight of the things that are most important, no matter how long your day is! #FathersDay #TransformerBook","Timeline Photos","photo","https://www.facebook.com/ASUS/photos/a.186749591368447.43127.179161458793927/1103407573035973/?type=3","2016-06-18","1414","14","35","1384","24","5","0","1","0","0","0","2","0","0","2","2","0","0","0","0","3","1","3","0","0","0","2","0","1","0","1","0","0","0","0","4","0","1","0","1","1","1","0","0","1","-2","-3","0","-8","-1.625","-6","11.8896","17.1365","16.1597","0"
"179161458793927_1103062763070454","Let's be a cool Dad! The productive #ZenBookFlip makes your job done efficiently. #FathersDay","ASUS ZenBook Flip UX360CA","link","http://ow.ly/DFSt301oqwL","2016-06-18","860","7","26","847","12","1","0","0","0","0","0","2","0","0","0","2","0","0","0","0","2","0","3","0","0","1","1","0","1","0","0","0","0","0","0","3","0","0","1","0","1","0","0","0","0","-2","1","0","16","0.5","1","6.91038","8.32055","9.49864","0"
"179161458793927_1100995176610546","Imagine what #ZenFone 3 Ultra Tru2Life+ can do in your life. See entertainment in a new reality with 4K TV grade image processor.","Timeline Photos","photo","https://www.facebook.com/ASUS/photos/a.186749591368447.43127.179161458793927/1100995176610546/?type=3","2016-06-18","108021","412","611","106652","648","672","32","8","9","0","1","1","0","0","3","1","0","0","0","1","7","0","5","0","0","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","1","0","0","1","0","4.9327","0","-0.25","0","13.1454","9.87079","8.70076","-1.5856"
"179161458793927_1102239626486101","Ready to kick OFF? Catch all the football action with #ASUS #VivoMini and #VivoStick #EURO2016","Mini PC - 2016 Football | ASUS","link","http://www.asus.com/event/2016/desktop/MiniPC-2016-Football/","2016-06-18","46310","24","32","46259","34","12","5","0","0","1","1","1","0","0","1","1","0","0","0","0","2","0","5","0","1","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0.125","-4","2.03228","6.47656","8.23172","0"
"179161458793927_1102365276473536","Anyone could be a father, but it takes someone special to be a dad. Don't forget to celebrate & buy your dad a present! #FathersDay #ZenAiO Series","Zen AiO Series | ASUS","link","https://www.asus.com/AllinOne-PCs/","2016-06-17","208","6","12","201","6","1","0","0","0","2","0","3","0","0","0","2","0","0","0","1","5","0","3","0","0","0","2","0","1","0","0","0","0","2","0","7","0","0","0","1","1","0","0","0","0","-4","2","0","8","0.25","1","3.17303","2.84701","3.37667","0"
"179161458793927_1100981609945236","Are you a music lover? So is #Zenbo. Enjoy music anywhere in the house with #Zenbo high-quality built-in stereo.","Sing & dance with Zenbo | ASUS","video","https://www.facebook.com/ASUS/videos/1100981609945236/","2016-06-17","338","13","72","308","17","11","2","0","0","0","0","2","0","0","2","3","0","0","0","0","5","0","2","0","0","0","1","0","2","0","0","0","0","0","0","2","0","0","0","1","1","0","0","0","0","1","0","0","8","1.625","1","12.7208","8.21962","8.23056","0"
"179161458793927_1102239816486082","Experience the audio power of #ASUS #VivoBook's SonicMaster-enhanced 3watt speakers.","Timeline Photos","photo","https://www.facebook.com/ASUS/photos/a.186749591368447.43127.179161458793927/1102239816486082/?type=3","2016-06-17","848","6","22","833","11","4","0","0","0","0","1","1","0","0","1","1","0","0","0","0","2","1","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0.375","0","0","0","0","0"
"179161458793927_1101721396537924","There's always an #ASUS #VivoBookFlip series that meets your need.","Vivobook Flip Series | ASUS","link","https://www.asus.com/notebooks/vivobook-series-products/","2016-06-16","714","8","16","706","3","4","1","0","0","0","0","1","1","0","0","0","0","0","0","0","2","0","2","0","0","0","1","0","1","0","0","0","0","0","0","2","0","0","0","0","2","1","0","0","0","3","0","0","0","-0.25","0","3.5616","3.25448","3.98555","0"
"179161458793927_1100981183278612","#ZenFone 3 Deluxe races like super car performance with Qualcomm S820 series CPU and 6GB RAM. It's the winning choice!","Timeline Photos","photo","https://www.facebook.com/ASUS/photos/a.186749591368447.43127.179161458793927/1100981183278612/?type=3","2016-06-16","105906","935","1616","103026","1024","1769","63","21","3","1","1","1","0","0","2","1","0","0","0","0","5","1","6","0","0","0","1","0","0","0","0","0","0","0","0","2","0","1","0","0","1","0","0","0","0","2","9","4.9327","24","2.5","4","11.842","8.19625","11.5393","-1.5856"
"179161458793927_1101614153215315","After countless trials, we've finally unlocked the secret to keeping our picky kitties engaged and entertained. If it can coax the most fidgety cat to sit and watch intently, think of what the all-new ZenPad with Intel Inside could do to entertain any human audience. #ASUS #ZenPad #CertifiedByCats","Certified By Cats | ZenPad","link","https://www.asus.com/Tablets/ZenPad-Products/","2016-06-16","111","2","8","109","1","1","0","0","0","2","0","4","0","0","4","5","0","0","0","2","3","2","6","0","0","0","3","0","2","0","1","0","0","3","0","11","2","1","1","1","0","0","1","0","0","0","-2","0","-8","1.125","-1","19.5939","24.5045","29.2342","0"
"179161458793927_1100421013334629","Which color do you prefer,Rose Gold or Quartz Grey? Discover the beauty of #ASUS #ZenBook Series","UX310UQ","link","http://www.asus.com/Notebooks/UX310UQ/","2016-06-15","369","19","17","346","18","5","0","0","0","1","0","1","0","0","1","0","0","0","0","0","2","0","8","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","2","0","1","0","0","0","1","0","0","8","1.25","2","3.73237","0","3.35072","0"
"179161458793927_1100980739945323","Capture and create it! Simply indulge your artistic creativity with ASUS Pen on #ASUS #Transformer3 Pro","ASUS Transformer 3 Pro T303UA | ASUS","link","https://www.asus.com/2-in-1-PCs/ASUS-Transformer-3-Pro-T303UA/","2016-06-15","4070","51","57","4017","28","23","2","0","0","1","1","0","0","1","2","1","0","0","0","0","2","0","4","0","0","0","2","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","-8","1.75","-2","7.54599","5.78596","6.54927","0"
"179161458793927_1099621726747891","Mix and match different themes on your phone using the new Partial Apply feature and dress up your phone with your very personalized style! #ZenUI","ZenUI Themes all new ""Partial Apply"" feature! | ZenUI","link","http://goo.gl/IPZsTu","2016-06-15","326","13","16","304","18","4","0","0","0","2","0","1","0","0","3","3","0","0","0","0","5","1","4","0","0","0","3","0","1","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","2","0","0","8","2.5","0","21.9911","20.4405","25.0383","0"
"179161458793927_1099626286747435","Thanks Engadget for the amazing #ZenFone 3 review!","ASUS's ZenFone 3 looks and feels twice its price","link","http://www.engadget.com/2016/05/30/asus-zenfone-3-looks-and-feels-twice-its-price/","2016-06-14","4292","115","158","4121","107","61","3","0","0","0","1","1","0","0","1","1","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","4.9327","8","0.75","4","4.12428","4.00966","4.25195","-1.5856"
"179161458793927_1100280100015387","Here's some recap photos of 3D Printing Project & motherboards from #ASUS #Computex2016","Photos from ASUS's post","photo","https://www.facebook.com/ASUS/photos/a.186749591368447.43127.179161458793927/1100276240015773/?type=3","2016-06-14","190","10","15","184","6","0","0","0","0","1","1","1","0","0","2","0","0","0","0","0","1","2","5","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0.375","0","4.30665","5.49241","6.61588","0"
"179161458793927_1099840326726031","Learn the tips and tricks to shooting better videos with your smartphone. #ZenFone #ZenHOW","ZenHOW : How to shoot videos with ZenFone Zoom","video","https://www.facebook.com/ASUS/videos/1099840326726031/","2016-06-13","6860","288","1231","6645","93","105","13","0","4","1","0","1","0","0","1","0","0","0","0","0","1","3","2","0","0","0","1","0","1","0","0","0","0","1","0","2","0","1","0","0","0","0","0","0","0","2","2","0","8","0.875","3","3.03345","5.68637","5.59417","0"
"179161458793927_1099815510061846","Watch this commercial video entirely shot using #ZenFoneZoom","ZenHOW: How to shoot better video with ZenFone Zoom","video","https://www.facebook.com/ASUS/videos/1099815510061846/","2016-06-13","3622","47","183","3427","70","116","7","2","0","0","0","1","0","0","0","1","0","0","0","0","1","0","2","0","0","0","0","0","1","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","-0.75","0","6.22556","5.334","4.81352","0"
"179161458793927_1099786756731388","It's lighter, thinner, stronger, impossibly powerful â€” and utterly beautiful. Say hello to #ASUS #ZenBook 3.","ASUS","link","https://www.asus.com/Notebooks/ASUS-ZenBook-3-UX390UA/","2016-06-13","3887","68","109","3745","84","58","0","0","0","1","1","0","0","0","0","2","3","0","0","0","0","0","2","0","0","0","1","0","2","0","0","0","0","1","1","2","0","0","0","0","1","0","0","0","0","4","2","0","-8","0.875","-2","8.6088","8.8232","7.45369","0"
"179161458793927_1099814416728622","Protect your eyes during long viewing sessions! #ASUS #VivoBook reduces blue light by up to 30%.","Timeline Photos","photo","https://www.facebook.com/ASUS/photos/a.186749591368447.43127.179161458793927/1099814416728622/?type=3","2016-06-13","521","6","22","504","12","5","0","0","0","0","1","0","0","0","2","2","0","0","0","0","3","2","2","0","0","0","1","0","1","0","0","0","0","1","0","2","0","0","0","0","1","0","0","0","0","3","0","0","0","-1.5","0","16.0403","16.8254","17.4536","0"
"179161458793927_1099811640062233",,"ASUS's cover photo","photo","https://www.facebook.com/ASUS/photos/a.343449412365130.79638.179161458793927/1099811590062238/?type=3","2016-06-13","674","18","32","638","27","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"179161458793927_1097730373603693","Forbes says #ASUS #ZenFone 3 deluxe redefines android phone superphone category!","Asus ZenFone 3 Deluxe Redefines Android Superphone Category","link","http://www.forbes.com/sites/jeanbaptiste/2016/06/01/asus-zenfone-3-deluxe-redefines-android-superphone-category/#47271f8f27a0","2016-06-12","96991","355","567","96112","473","375","24","5","2","0","1","0","0","0","0","1","0","0","0","0","4","1","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","2","0","4.9327","0","0.75","0","3.33732","3.67927","3.78523","-1.5856"
"179161458793927_1099190446791019","1 â€“ 2 - 3! 3 models to pick from! Configured with dual storage drives, an optical disc drive, and quad storage drives for your versatile options! #VivoMini #VC65 Series","VivoMini VC65R","link","https://www.asus.com/Mini-PCs/VivoMini-VC65R/","2016-06-12","257","5","16","246","8","3","0","0","0","1","4","1","0","0","3","3","0","0","1","0","5","4","3","0","0","0","1","0","0","0","0","0","0","1","0","2","0","0","1","0","0","0","0","0","0","0","1","14.6213","8","0.125","1","11.4544","8.58148","8.26623","-2.85408"
"179161458793927_1098670536843010","#ASUS #VivoBook #Tru2Life video technology allows you to enjoy the best possible video quality â€” every time!","Timeline Photos","photo","https://www.facebook.com/ASUS/photos/a.186749591368447.43127.179161458793927/1098670536843010/?type=3","2016-06-11","377","9","18","368","6","3","0","0","0","0","0","2","0","0","0","2","0","1","0","0","4","0","4","0","0","0","1","0","0","0","0","0","0","1","0","2","0","0","0","0","1","0","0","0","0","-1","5","0","16","3.25","3","10.2999","16.6114","18.2742","0"
"179161458793927_1095294807180583","The mobile PC, redefined with #ASUS #Transformer3, a 2-in-1 PC for mobility, convenience, & expandability","ASUS","link","https://www.asus.com/2-in-1-PCs/ASUS-Transformer-3-T305CA/","2016-06-11","3163","26","41","3110","28","22","1","1","1","1","1","2","0","0","2","2","0","0","0","0","5","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3.35282","2.3422","2.97579","0"
"179161458793927_1097892226920841","Congratulations to the graduating class of 2016,  you did it! Let #ASUS #ZenBookFlip take you to the next level of your life.","Timeline Photos","photo","https://www.facebook.com/ASUS/photos/a.186749591368447.43127.179161458793927/1097892226920841/?type=3","2016-06-10","641","8","29","632","7","2","0","0","0","0","1","2","0","0","2","1","0","0","0","0","3","1","2","0","0","0","4","0","0","0","0","0","0","2","0","4","1","1","0","0","0","0","0","0","0","2","0","0","0","1.375","0","4.63188","8.19059","9.9905","0"
"179161458793927_1095287230514674","Demand the best video, music, gaming, and reading experiences with the best mobile entertainer â€” #ASUS #ZenFone 3 Ultra! #Zenvolution","ZenFone 3 Ultra | ASUS","link","https://www.asus.com/Phone/ZenFone-3-Ultra-ZU680KL/","2016-06-10","107900","311","552","107164","389","322","14","9","2","1","1","2","0","0","1","1","0","2","0","0","6","1","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","6","4.9327","16","2","4","10.3405","16.3318","17.4721","-1.5856"
"179161458793927_1097789313597799","Our fussy furballs have helped us find an audio quality that we can be proud of. If it's certified by the ZenCats, then the all-new ZenPad with Intel Inside can surely satisfy the most discerning of human connoisseurs. #ASUS #ZenPad #CertifiedByCats","Certified By Cats | ZenPad","link","https://www.asus.com/Tablets/ZenPad-Products/","2016-06-10","195","4","10","186","8","0","1","0","0","0","0","4","0","0","6","6","0","0","0","2","1","2","7","0","0","0","4","0","2","0","1","0","0","0","0","7","0","0","2","1","1","0","0","0","0","1","2","0","16","2.625","5","32.4655","28.8054","33.9141","0"
"179161458793927_1096558347054229","Discover #ASUS #TransformerBook T302 - a laptop as versatile as you!","ASUS Transformer Book T302","video","https://www.facebook.com/ASUS/videos/1096558347054229/","2016-06-10","308","12","54","288","9","10","1","0","0","0","0","1","0","0","2","1","0","0","0","0","1","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","8","0.25","1","10.349","8.54074","11.0393","0"
"179161458793927_1096551557054908","Share your opinion with us, so that we can create an even better #ASUSROG gaming experience for you!","Gamers, Your Opinion Matters!","link","https://opinionmatters.typeform.com/to/XifdJm","2016-06-09","201","12","14","193","8","0","0","0","0","0","0","1","0","0","3","0","1","0","0","1","4","0","1","0","0","0","4","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","2","0","8","0.75","4","10.1107","13.8346","14.2442","0"
"179161458793927_1095294360513961","#ASUS #Transformer3 Pro â€” The world's most versatile PC. Powerful, convenient & expandable","ASUS","link","https://www.asus.com/2-in-1-PCs/ASUS-Transformer-3-Pro-T303UA/","2016-06-09","3369","37","50","3304","34","29","1","0","1","1","1","1","0","1","0","4","0","0","0","0","2","0","2","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","16","1.5","4","15.1606","10.5823","13.9349","0"
"179161458793927_1096546767055387","Control #ASUS #VivoStick with the intuitive and easy-to-use VivoRemote app.","Timeline Photos","photo","https://www.facebook.com/ASUS/photos/a.186749591368447.43127.179161458793927/1096546767055387/?type=3","2016-06-09","447","7","29","437","8","1","1","0","0","1","0","1","0","0","1","2","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0.25","2","3.79238","3.29479","4.22082","0"
"179161458793927_1096548150388582","Be blown away by the Intel Core i7 processor and Nvdia GTX960 gaming graphics of #Zenbook UX510. It accelerates with great power!","UX510UW","link","http://www.asus.com/Notebooks/UX510UW/","2016-06-08","943","25","31","912","19","12","0","0","0","1","0","1","0","0","3","2","0","0","0","0","3","1","6","0","0","0","1","0","1","0","0","0","0","0","0","3","0","0","1","0","1","0","0","0","0","5","3","0","8","-0.125","2","10.8062","6.33576","9.64191","0"
"179161458793927_1095283130515084","Meet #ASUS #ZenFone 3 Deluxe â€” World's first full-metal smartphone with invisible antenna design #Zenvolution","ZenFone 3 Deluxe | ASUS","link","https://www.asus.com/Phone/ZenFone-3-Deluxe-ZS570KL/","2016-06-08","101635","557","1017","100304","692","596","30","8","5","0","1","0","0","0","1","3","0","0","0","0","4","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","4.9327","-8","0.625","0","5.86401","8.82977","8.23919","-1.5856"
"179161458793927_1095982870445110","#Zenbo loves to help and always on standby. We welcome developers around the world to join our program and expand his capabilities. Visit zenbo.asus.com for more information.","Hey Zenbo | ASUS","video","https://www.facebook.com/ASUS/videos/1095982870445110/","2016-06-07","2837","42","178","2679","88","51","16","0","3","2","0","1","0","0","3","0","1","0","0","0","6","2","1","0","0","0","3","0","1","0","0","0","0","2","0","5","0","0","0","1","1","0","0","0","0","4","6","0","16","1.125","10","17.8588","17.8361","19.2456","0"
"27678194634_10153994450829635","#NeverStandStill. What keeps you moving? #Yoga900 #VibeP1","Skater Never Stand Still","video","https://www.facebook.com/lenovo/videos/10153994450829635/","2016-07-23","48","1","1","48","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","2","0","1","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"27678194634_10153993362094635","If we call this video a sequel will a huge line form at Comic Con for it?

Introducing: Moto Mods 2: Electric Boogaloo","Moto Mods / Superhero","video","https://www.facebook.com/lenovo/videos/10153993362094635/","2016-07-22","318","8","21","309","5","3","1","0","0","0","1","3","0","0","3","1","0","0","0","1","5","0","4","1","0","0","2","0","0","0","0","0","0","0","0","2","0","1","0","1","0","0","0","0","0","1","1","0","0","0.125","4","3.39542","2.69563","2.97767","0"
"27678194634_10153992193159635","Happy FriYAY! (as the millennials say) - Show us your favorite photo taken by a Lenovo this week. (ðŸ“·: @museladybug)","Timeline Photos","photo","https://www.facebook.com/lenovo/photos/a.391943844634.169881.27678194634/10153992193159635/?type=3","2016-07-22","1958","42","24","1938","11","7","0","2","0","0","0","3","0","0","2","2","0","0","0","0","4","1","2","0","0","0","2","0","0","0","0","0","0","0","0","2","0","0","1","1","0","0","0","0","0","-2","2","0","8","-0.75","2","7.60212","3.9265","4.05885","0"
"27678194634_10153990846414635","Everyone has ""that friend"" who takes 10 minutes to set up the perfect Instagram pic. #Yoga710 http://lnv.gy/yoga710","Yoga 710","video","https://www.facebook.com/lenovo/videos/10153990846414635/","2016-07-21","255","9","9","249","5","1","0","0","0","0","2","1","0","0","1","1","0","0","0","0","3","2","2","0","0","0","0","0","0","0","0","1","0","1","0","3","0","0","0","0","2","0","1","0","0","-1","5","4.73404","8","2","6","12.0712","11.0215","11.9136","0.654662"
"27678194634_10153989501974635","Albert Einstein said that to keep your balance, keep moving. Wise words! #NeverStandStill #VibeP1","Timeline Photos","photo","https://www.facebook.com/lenovo/photos/a.391943844634.169881.27678194634/10153989501974635/?type=3","2016-07-21","811","11","14","800","9","2","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","1","5","0","0","0","1","0","0","0","0","0","0","1","0","4","1","1","0","1","0","0","0","0","0","4","0","0","0","-1.25","0","0","0","0","0"
"27678194634_10153988466224635","LENOVO RISING: Pleased to announce Lenovo is up 29 spots in the new Fortune Global 500. http://fortune.com/global500","Timeline Photos","photo","https://www.facebook.com/lenovo/photos/a.391943844634.169881.27678194634/10153988466224635/?type=3","2016-07-20","305","8","17","298","5","0","0","0","2","0","3","1","0","0","1","2","0","0","0","0","0","1","5","0","0","0","0","0","1","0","0","0","0","1","0","2","0","0","0","0","1","0","0","0","0","0","0","6.94169","0","-0.375","0","11.1281","11.4769","11.5931","0.31712"
"27678194634_10153987845099635","We're geeking out over Nike's algorithmic running shoe. The engineering team wants to know: Does the coder also get a gold if Shelly-Ann Fraser-Pryce wins?","Check Out Nike's Crazy New Machine-Designed Track Shoe","link","http://lnv.gy/29Vmn2D","2016-07-20","188","6","5","180","4","3","0","0","1","0","0","3","0","0","2","1","0","0","0","0","5","0","3","0","0","1","1","0","1","0","0","1","0","1","0","8","0","2","0","1","3","0","0","0","0","4","0","0","8","0.375","1","13.1675","17.4663","15.7391","0"
"27678194634_10153987094944635","Scott has set the bar high for best set-up. Share a photo, and let's see yours!  (ðŸ“·: @thescottbeach)","Timeline Photos","photo","https://www.facebook.com/lenovo/photos/a.391943844634.169881.27678194634/10153987094944635/?type=3","2016-07-20","450","6","9","442","8","0","0","0","0","1","0","2","0","0","1","1","0","1","0","0","5","1","1","0","0","1","0","0","0","0","0","0","0","0","0","4","0","0","1","0","1","0","0","0","0","-2","3","0","8","2","1","11.7171","15.864","15.0277","0"
"27678194634_10153986079594635","ONE MILLION DOLLARS - need we say more? Learn how you can collaborate w/ Lenovo. One opportunity may land you $1M.","Collaboration in the New Era of IoT","link","http://lnv.gy/29SS7Fw","2016-07-19","154078","197","226","153586","204","234","40","5","9","0","3","0","0","1","0","0","1","0","0","2","2","0","2","1","0","0","3","0","0","0","0","0","1","0","0","4","0","0","0","1","0","0","0","0","1","2","4","0","0","0.125","0","0","0","0","0"
"27678194634_10153984888274635","Follow our Lenovo INsider and young entrepreneur, Jin Li, as he pushes his trusty #Yoga710 to the max every single day: http://lnv.gy/29Rqz3j","The Yoga 710 is by my side 7ven days a week","link","http://lnv.gy/29Rqz3j","2016-07-19","197","5","4","195","2","0","0","0","0","1","1","2","0","0","1","3","0","0","0","0","3","1","5","0","0","0","3","0","0","0","0","0","0","1","0","2","0","0","0","0","1","0","0","0","0","-1","0","0","8","-0.625","0","12.3572","15.5496","18.4879","0"
"27678194634_10153983749819635","What's been your favorite trend this summer? #NeverStandStill","Timeline Photos","photo","https://www.facebook.com/lenovo/photos/a.391943844634.169881.27678194634/10153983749819635/?type=3","2016-07-18","982","14","14","964","7","11","0","0","0","0","0","1","0","0","0","1","0","0","0","0","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","1","0","1","0","1","0","0","-1","2","0","8","0.25","2","3.92284","3.9265","4.05885","0"
"27678194634_10153982316574635","The #Lenovo Yoga 900. Crafted to stand out, right down to the box. / Shop: http://lnv.gy/29OojtA","Lenovo Unboxing","video","https://www.facebook.com/lenovo/videos/10153982316574635/","2016-07-18","9299","194","672","8614","299","365","13","6","2","0","1","2","0","0","1","0","0","0","0","0","1","1","4","0","0","0","0","0","1","0","0","1","0","2","0","2","0","0","1","0","0","0","0","0","0","4","0","0","8","-0.5","4","6.58513","12.287","12.5169","0"
