,Word,ExpectedRate
2280,doomed/a,2.19710396424
2281,door-to-door/a,3.11671757437
2282,dormant/a,4.4300395712
2283,dostoevskian/a,5.0
2284,doting/a,2.0
2285,dotted/a,1.43118351571
2286,double time/r,1.0
2287,double-bedded/a,2.98404159605
2288,double-breasted/a,2.0
2289,double-dealing/a,5.0
2290,double-edged/a,4.04182769766
2291,double-spaced/a,4.0
2292,double/a,3.08699470969
2293,double/r,2.96151594343
2294,doubly/r,3.32669400098
2295,doubtful/a,2.69226299517
2296,doubtlessly/r,4.65353199783
2297,doughy/a,4.0
2298,dour/a,4.0
2299,dowdy/a,2.41233096609
2300,down pat/a,3.65991725789
2301,down the stairs/r,2.63071196912
2302,down-and-out/a,5.0
2303,down-to-earth/a,4.2964709518
2304,down/a,3.43090370518
2305,down/r,2.83274212501
2306,downcast/a,4.0
2307,downhill/r,2.14576884762
2308,downmarket/a,3.37110437324
2309,downright/a,2.3480030962
2310,downright/r,2.20389043914
2311,downstairs/a,4.0
2312,downstream/a,4.38603467358
2313,downtown/a,3.528487819
2314,downtrodden/a,2.94159448168
2315,downward/a,3.04508031087
2316,downward/r,3.02911205291
2317,downwards/r,5.0
2318,downy/a,4.0
2319,drab/a,2.70762375166
2320,draconian/a,4.04182769766
2321,drafty/a,2.4479955092
2322,dramatic/a,3.3007748881
2323,dramatically/r,3.11050673907
2324,draped/a,5.0
2325,drastic/a,3.22318659603
2326,drastically/r,3.0850269388
2327,draughty/a,2.0
2328,drawn-out/a,2.69732292234
2329,dreaded/a,5.0
2330,dreadful/a,2.25428040342
2331,dreadfully/r,2.72542682097
2332,dreamily/r,1.0
2333,dreamless/a,2.83116628174
2334,dreamlike/a,4.55703465568
2335,dreamy/a,3.59563640417
2336,drearily/r,3.0
2337,dreary/a,2.33355220781
2338,drenched in/a,1.7539967135
2339,dressed to kill/a,3.0
2340,dressed to the nines/a,2.19695315671
2341,dressy/a,5.0
2342,drinkable/a,4.59466554541
2343,drippy/a,3.0
2344,driven/a,3.00884869935
2345,driving/a,4.38603467358
2346,droll/a,5.0
2347,droopy/a,2.0
2348,drug-addicted/a,4.49599036192
2349,drugged/a,5.0
2350,drunk/a,2.09263325652
2351,drunken/a,2.02555047945
2352,drunkenly/r,4.38603467358
2353,dry/a,3.1068532785
2354,dryly/r,3.05389401098
2355,dual/a,3.93760798174
2356,dualistic/a,3.54123448058
2357,dubious/a,2.45904487198
2358,dubiously/r,2.09245834289
2359,duck-billed/a,5.0
2360,due/a,2.8746368202
2361,due/r,2.8597509421
2362,dull/a,2.35494391716
2363,duly/r,3.28211810733
2364,dumb/a,1.99230967906
2365,dumbfounded/a,2.38834021088
2366,dumbly/r,1.69715550582
2367,dumbstruck/a,2.58354261067
2368,dumfounded/a,2.0
2369,dummy/a,2.918209068
2370,dumpy/a,2.12022676653
2371,duplicitous/a,2.97304388498
2372,durable/a,3.77272115754
2373,dust-covered/a,5.0
2374,dusty/a,2.36104256546
2375,dutch/a,4.55747008342
2376,dutiful/a,4.65353199783
2377,dutifully/r,2.54257481781
2378,duty-bound/a,2.55498691407
2379,duty-free/a,5.0
2380,dynamic/a,3.64967152772
2381,dynamical/a,4.0
2382,dynamically/r,3.7150934173
2383,dysfunctional/a,3.16768327542
2384,dyslectic/a,5.0
2385,dyslexic/a,5.0
2386,dystopian/a,4.0
2387,e.g./r,3.37110437324
2388,each week/r,3.5306385153
2389,each year/r,3.13860304239
2390,eager/a,3.49345856754
2391,eagerly/r,3.13334352977
2392,earlier/a,3.28613530244
2393,earlier/r,2.96267174634
2394,earliest/a,3.68754290017
2395,early on/r,3.02135547872
2396,early/a,3.27283151559
2397,early/r,3.12740014293
2398,earnest/a,4.08379228661
2399,earnestly/r,2.78775999269
2400,earthbound/a,5.0
2401,earthly/a,3.15247807667
2402,earthshaking/a,3.67927482675
2403,earthy/a,3.60196965908
2404,easily/r,3.51491339758
2405,east african/a,5.0
2406,east german/a,1.69715550582
2407,east indian/a,4.1358370174
2408,east/a,3.67080876863
2409,east/r,4.07140469594
2410,eastern orthodox/a,5.0
2411,eastern/a,2.91498127996
2412,eastward/r,3.0
2413,easy/a,3.97076369746
2414,easy/r,4.00089944341
2415,easygoing/a,3.64008739142
2416,ebullient/a,5.0
2417,eccentric/a,3.18231162356
2418,eccentrically/r,5.0
2419,ecclesiastic/a,5.0
2420,ecclesiastical/a,3.54123448058
2421,eclectic/a,3.79587339954
2422,ecological/a,2.72185577331
2423,ecologically/r,2.35845787294
2424,econometric/a,1.824104789
2425,economic/a,3.0602897401
2426,economical/a,3.093416681
2427,economically/r,3.36895374983
2428,ecstatic/a,3.84604008401
2429,ecstatically/r,3.16436611341
2430,ecuadorian/a,5.0
2431,ecumenical/a,4.23918399439
2432,edgy/a,3.10972953137
2433,edible/a,3.26602147375
2434,edifying/a,5.0
2435,editorial/a,5.0
2436,educational/a,4.04998653204
2437,educationally/r,4.0
2438,eerie/a,2.68812232744
2439,eerily/r,3.01205513669
2440,effective/a,3.49929986621
2441,effectively/r,3.46917275682
2442,effeminate/a,1.96190830028
2443,effete/a,5.0
2444,efficacious/a,5.0
2445,efficient/a,3.94761352113
2446,efficiently/r,3.54365953103
2447,effluent/a,4.38603467358
2448,effortless/a,4.27677314637
2449,effortlessly/r,4.1601403647
2450,effusive/a,2.83673323859
2451,effusively/r,3.39505771671
2452,egalitarian/a,1.3379217204
2453,egocentric/a,2.86898726809
2454,egoistic/a,3.57933976256
2455,egoistical/a,5.0
2456,egotistic/a,5.0
2457,egotistical/a,2.11453547424
2458,egregious/a,2.40529817036
2459,egyptian/a,3.43943640941
2460,eidetic/a,3.0
2461,eighteen/a,3.8287011286
2462,eighteenth/a,4.71550707449
2463,eighth/a,2.53104872962
2464,eighty-eight/a,5.0
2465,eighty-four/a,5.0
2466,eighty-one/a,3.0
2467,eighty/a,3.66837714753
2468,either/r,2.74150611378
2469,elaborate/a,3.27313580291
2470,elaborately/r,4.75867458492
2471,elapsed/a,3.0
2472,elastic/a,2.55086832253
2473,elder/a,3.40289396128
2474,elderly/a,2.95145637183
2475,eldest/a,2.64749936251
2476,elected/a,4.55703465568
2477,elective/a,3.54128811483
2478,electoral/a,2.9585596822
2479,electric/a,2.95565551386
2480,electrical/a,2.29954084787
2481,electrically/r,3.67927482675
2482,electrifying/a,4.0
2483,electromagnetic/a,3.0
2484,electronic/a,3.0660837392
2485,electronically/r,3.52121590426
2486,electrostatic/a,4.0
2487,elegant/a,4.06913768163
2488,elegantly/r,4.16818971848
2489,elegiac/a,5.0
2490,elemental/a,4.15746942435
2491,elementary/a,3.04624854868
2492,elevated/a,3.80610989535
2493,eleven/a,3.43852542354
2494,eligible/a,3.11375619721
2495,elite/a,3.52352780065
2496,elliptic/a,5.0
2497,elliptical/a,3.97630233597
2498,elongated/a,5.0
2499,eloquent/a,3.6387186588
2500,eloquently/r,3.81327726189
2501,elsewhere/r,2.60258199048
2502,elusive/a,4.31739041503
2503,embarrassed/a,2.88091831976
2504,embarrassing/a,2.48159560397
2505,embarrassingly/r,2.05467249003
2506,embattled/a,3.39505771671
2507,emblematic/a,3.54123448058
2508,emblematical/a,4.0
2509,embryonic/a,4.03433294245
2510,emergent/a,4.0
2511,eminent/a,3.03689470822
2512,eminently/r,3.83475291768
2513,emotional/a,3.17581790426
2514,emotionally/r,3.14707637033
2515,emotionless/a,3.44987620791
2516,emotive/a,3.18747161965
2517,empathetic/a,3.93711830274
2518,empathetically/r,4.38603467358
2519,empathic/a,3.00884869935
2520,emphatic/a,3.34027402347
2521,emphatically/r,2.82345269192
2522,empiric/a,3.0
2523,empirical/a,3.00788480862
2524,empirically/r,2.7261693877
2525,employable/a,2.58354261067
2526,empty-headed/a,3.0
2527,empty/a,2.47748407351
2528,en bloc/r,3.90272718671
2529,en clair/r,4.0
2530,en garde/a,3.38224121053
2531,en masse/r,2.76545673088
2532,en route/r,3.17993234599
2533,enamored/a,3.91172626922
2534,enchanted/a,5.0
2535,enchantingly/r,4.38603467358
2536,encouraged/a,3.24399583123
2537,encouraging/a,3.90799670407
2538,encouragingly/r,4.38603467358
2539,encyclical/a,4.65353199783
2540,encyclopedic/a,4.54330162083
2541,end on/r,3.22942562723
2542,end-to-end/a,1.0
2543,endangered/a,2.0
2544,endearing/a,3.60115127071
2545,endearingly/r,2.18736627724
2546,ended/a,3.0
2547,endemic/a,3.36502508426
2548,endless/a,2.90704856411
2549,endlessly/r,3.1190014729
2550,endogenous/a,5.0
2551,enduring/a,5.0
2552,enduringly/r,4.0
2553,energetic/a,3.76794989624
2554,energetically/r,5.0
2555,engaging/a,3.56062632849
2556,engagingly/r,3.50700031479
2557,english-speaking/a,2.55262089667
2558,english/a,3.36521605756
2559,engorged/a,2.39425835093
2560,engrossed/a,1.72522748958
2561,engrossing/a,4.65353199783
2562,enhanced/a,2.18991714504
2563,enigmatic/a,3.7972226856
2564,enjoyable/a,3.70958652199
2565,enjoyably/r,3.32609991586
2566,enlarged/a,3.03834988687
2567,enlightened/a,4.0
2568,enormous/a,3.70529223405
2569,enormously/r,3.31620049656
2570,enough/a,3.22618010109
2571,enough/r,3.22451271697
2572,enraged/a,1.55698503966
2573,entangled/a,4.54330162083
2574,enteric/a,4.0
2575,enterprising/a,2.55086832253
2576,entertaining/a,3.41147336632
2577,entertainingly/r,3.79481798395
2578,enthralled/a,4.65353199783
2579,enthralling/a,3.84334611916
2580,enthusiastic/a,3.10629144165
2581,enthusiastically/r,3.47674797548
2582,entire/a,2.77093677025
2583,entirely/r,2.85946372729
2584,entomological/a,3.0
2585,entranced/a,5.0
2586,entrenched/a,3.17663775514
2587,entrepreneurial/a,3.23099545422
2588,enviable/a,3.73364278587
2589,envious/a,3.0102649671
2590,enviously/r,2.58354261067
2591,environmental/a,3.2382743039
2592,environmentally/r,3.35016132331
2593,enzymatic/a,3.54123448058
2594,ephemeral/a,4.55703465568
2595,epidemic/a,3.38268187536
2596,epidemiological/a,2.75681727342
2597,epidermic/a,1.0
2598,epidural/a,2.0
2599,epileptic/a,4.0
2600,episodic/a,3.91172626922
2601,epistemic/a,4.65353199783
2602,epistemological/a,3.70851073443
2603,epistolary/a,5.0
2604,epochal/a,4.38603467358
2605,eponymous/a,3.97946135187
2606,equal to/a,3.26676784223
2607,equal/a,2.93465636674
2608,equally/r,3.23736634399
2609,equidistant/a,4.23918399439
2610,equipped/a,3.81229729242
2611,equipt/a,5.0
2612,equitable/a,4.04695247395
2613,equivalent/a,2.95378723865
2614,equivocal/a,4.0
2615,erasable/a,5.0
2616,ergonomic/a,3.80919379664
2617,erotic/a,3.81858540865
2618,errant/a,2.27706127433
2619,erratic/a,3.05723787721
2620,erratically/r,2.11356237465
2621,erroneous/a,2.55343761432
2622,erroneously/r,1.9774737544
2623,ersatz/a,2.69732292234
2624,erstwhile/a,4.38603467358
2625,erudite/a,3.78261512122
2626,eruditely/r,3.0
2627,eschatological/a,4.04182769766
2628,esoteric/a,3.06845120169
2629,especial/a,4.38603467358
2630,especially/r,3.47432625716
2631,essential/a,3.8934501233
2632,essentially/r,2.80767837999
2633,established/a,2.87014849902
2634,esthetic/a,3.37110437324
2635,esthetically/r,3.0
2636,estimable/a,4.0
2637,et al./r,3.09567483305
2638,et al/r,2.96662466061
2639,et alia/r,3.54123448058
2640,eternal/a,3.18748054195
2641,eternally/r,3.22584427011
2642,ethereal/a,4.0
2643,ethical/a,2.96435079069
2644,ethically/r,2.44020439142
2645,ethiopian/a,3.51036932436
2646,ethnic/a,3.2208934943
2647,ethnically/r,2.41289175589
2648,ethnocentric/a,3.0
2649,etymological/a,4.0
2650,eucharistic/a,5.0
2651,eugenic/a,5.0
2652,euphemistically/r,3.18747161965
2653,euphoric/a,1.0
2654,eurasian/a,2.0
2655,european/a,3.72303608439
2656,evanescent/a,5.0
2657,evangelical/a,2.66188399804
2658,evangelistic/a,3.0
2659,evasive/a,2.0
2660,even a little/r,3.44099846054
2661,even as/r,3.03406986159
2662,even so/r,3.14271178739
2663,even-tempered/a,5.0
2664,even/a,5.0
2665,even/r,2.93484411621
2666,evenhanded/a,2.32715581963
2667,evenhandedly/r,3.54123448058
2668,evenly/r,2.90329592135
2669,eventful/a,3.74198972971
2670,eventual/a,3.66792130073
2671,eventually/r,2.88097220873
2672,ever so/r,2.9457787585
2673,ever-changing/a,4.51170145357
2674,ever-present/a,2.78778885446
2675,ever/r,3.02568181158
2676,everlasting/a,3.03696256386
2677,everlastingly/r,5.0
2678,every bit/r,3.71536674355
2679,every inch/r,3.5607928948
2680,every last/a,2.89356968868
2681,every night/r,3.53140296547
2682,every now and then/r,3.59782106779
2683,every so often/r,2.82445714147
2684,every week/r,3.45730745431
2685,every which way/r,2.94159448168
2686,every year/r,3.64603911857
2687,everyday/a,3.83452466177
2688,everywhere/r,3.7153910981
2689,evident/a,3.16467573346
2690,evidently/r,2.3124642292
2691,evil-minded/a,5.0
2692,evil/a,2.60578746193
2693,evocative/a,3.48784410715
2694,evolutionarily/r,1.0
2695,evolutionary/a,3.62830535885
2696,ex post facto/a,1.0
2697,exact/a,2.76715847376
2698,exacting/a,1.0
2699,exactly/r,3.22697874389
2700,exaggerated/a,2.51021316962
2701,exalted/a,2.47550489982
2702,exasperated/a,2.11604412411
2703,exceedingly/r,3.42092793713
2704,excellent/a,4.09380317372
2705,excellently/r,4.07004753788
2706,exceptional/a,4.07466681549
2707,exceptionally/r,3.95272404623
2708,excess/a,3.3447315426
2709,excessive/a,3.00557898694
2710,excessively/r,2.69314364326
2711,excitable/a,5.0
2712,excited/a,2.71988726656
2713,excitedly/r,2.72283528958
2714,exciting/a,3.44951277896
2715,excitingly/r,5.0
2716,exclusive/a,2.70404008816
2717,exclusively/r,3.31192720739
2718,excruciating/a,5.0
2719,excruciatingly/r,3.03886626589
2720,excusable/a,3.0
2721,executable/a,5.0
2722,executive/a,3.26535723346
2723,exegetical/a,1.69715550582
2724,exemplary/a,3.62589922385
2725,exempt/a,3.28685103725
2726,exhausted/a,3.0
2727,exhausting/a,2.18736627724
2728,exhaustive/a,3.32461110995
2729,exhaustively/r,3.56070446241
2730,exhilarated/a,5.0
2731,exhilarating/a,4.04895167876
2732,existent/a,1.84668447982
2733,existential/a,2.00391912657
2734,existing/a,5.0
2735,exogenous/a,3.0
2736,exorbitant/a,2.59103711805
2737,exorbitantly/r,2.22186126726
2738,exothermic/a,5.0
2739,exotic/a,3.37553533096
2740,expandable/a,4.12259433195
2741,expanded/a,2.4116888372
2742,expansive/a,3.47457680856
2743,expectant/a,3.8777507274
2744,expected/a,2.83673323859
2745,expedient/a,2.97703754201
2746,expediently/r,5.0
2747,expeditionary/a,4.0
2748,expeditious/a,4.0
2749,expeditiously/r,4.05350838058
2750,expendable/a,2.55498691407
2751,expensive/a,3.34802509596
2752,expensively/r,4.38603467358
2753,experienced/a,3.26948679111
2754,experiential/a,3.38845452616
2755,experimental/a,2.83874478777
2756,experimentally/r,5.0
2757,expert/a,3.45547339304
2758,expertly/r,4.29826460221
2759,explainable/a,4.48536764095
2760,explanatory/a,2.64571183648
2761,explicable/a,4.0
2762,explicit/a,3.20607966202
2763,explicitly/r,3.0981827366
2764,exploitative/a,3.42431887681
2765,exploitive/a,3.67927482675
2766,explorative/a,2.0
2767,exploratory/a,2.97703754201
2768,explosive/a,3.39021273008
2769,explosively/r,5.0
2770,exponential/a,3.06967745039
2771,exponentially/r,3.54629329321
2772,exposed/a,3.02699508128
2773,expository/a,4.0
2774,express/a,3.31145065599
2775,expressionistic/a,3.0
2776,expressionless/a,2.0
2777,expressive/a,3.5992017769
2778,expressively/r,4.0
2779,expressly/r,3.0969263242
2780,exquisite/a,3.76524153636
2781,exquisitely/r,4.32251284423
2782,extant/a,4.48536764095
2783,extemporaneous/a,4.38603467358
2784,extemporaneously/r,5.0
2785,extendable/a,2.55086832253
2786,extended/a,3.01868770992
2787,extensible/a,4.38603467358
2788,extensive/a,3.45599779577
2789,extensively/r,3.26941347026
2790,exterior/a,2.75708576744
2791,external/a,3.58929199358
2792,externally/r,4.48536764095
2793,extinct/a,3.14119852818
2794,extortionate/a,2.39425835093
2795,extortionately/r,4.55703465568
2796,extra/a,3.20666654135
2797,extramarital/a,2.40198692531
2798,extraneous/a,2.67748643514
2799,extraordinarily/r,3.61138976963
2800,extraordinary/a,4.0209307827
2801,extraterrestrial/a,4.0
2802,extravagant/a,4.04938487428
2803,extravagantly/r,4.17327050691
2804,extreme/a,2.79899222509
2805,extremely/r,3.36069679434
2806,exuberant/a,4.38603467358
2807,exuberantly/r,5.0
2808,exultant/a,4.55703465568
2809,eye-catching/a,4.05350838058
2810,eye-popping/a,4.0
2811,fab/a,4.07776026885
2812,fabled/a,3.92655677498
2813,fabulous/a,4.11532007372
2814,fabulously/r,3.93408517257
2815,face to face/r,3.82969740699
2816,face-to-face/a,3.07538839423
2817,face-to-face/r,2.35634465824
2818,faceless/a,3.30306374037
2819,faceted/a,4.0
2820,facetious/a,3.0
2821,facetiously/r,4.0
2822,facial/a,3.45480986277
2823,facile/a,3.21547036234
2824,facilitative/a,4.38603467358
2825,fact-finding/a,2.0
2826,factory-made/a,3.0
2827,factual/a,2.94135841865
2828,factually/r,2.83974256133
2829,faddish/a,2.77329187314
2830,faddy/a,5.0
2831,faint-hearted/a,5.0
2832,faint/a,3.43183347681
2833,fainthearted/a,4.0
2834,faintly/r,2.09131566237
2835,fair to middling/a,3.0
2836,fair-minded/a,2.58354261067
2837,fair/a,3.00415644198
2838,fairly/r,3.18985955623
2839,faithful/a,2.69966617565
2840,faithfully/r,2.84166603867
2841,fake/a,2.29053610301
2842,fallacious/a,2.83722483825
2843,fallen/a,3.20341178043
2844,fallible/a,4.4440051813
2845,fallow/a,4.23918399439
2846,false/a,2.18556212599
2847,falsely/r,2.3220911316
2848,falsifiable/a,4.0
2849,famed/a,3.483187086
2850,familial/a,3.16864477189
2851,familiar/a,3.43408518934
2852,famished/a,5.0
2853,famous/a,3.46947768462
2854,famously/r,2.60409198523
2855,fanatic/a,3.2567847287
2856,fanatical/a,2.74679375933
2857,fanatically/r,5.0
2858,fanciful/a,2.95105923014
2859,fancy/a,3.56515505914
2860,fantabulous/a,5.0
2861,fantastic/a,4.15673278451
2862,fantastical/a,2.76866033931
2863,fantastically/r,4.41236211362
2864,far and away/r,3.24481207682
2865,far and wide/r,2.97515807133
2866,far left/a,2.90245372272
2867,far-flung/a,4.21190830465
2868,far-off/a,5.0
2869,far-out/a,2.58354261067
2870,far-right/a,1.0
2871,far/a,2.68499244848
2872,far/r,3.05413975809
2873,faraway/a,1.72522748958
2874,farcical/a,4.04182769766
2875,farfetched/a,2.40696487076
2876,farsighted/a,1.69715550582
2877,farther/a,5.0
2878,farther/r,3.27566118991
2879,farthest/a,2.73692139977
2880,fascinating/a,4.04565992298
2881,fascinatingly/r,4.55703465568
2882,fascist/a,3.3416114483
2883,fascistic/a,2.69042099125
2884,fashionable/a,3.43429082308
2885,fashionably/r,4.48536764095
2886,fast asleep/a,2.42158666586
2887,fast-growing/a,1.0
2888,fast-paced/a,3.89882919901
2889,fast/a,3.68773501341
2890,fast/r,3.50296263003
2891,faster/r,3.45689460269
2892,fastidious/a,3.87337054093
2893,fastidiously/r,4.55703465568
2894,fat-free/a,2.79794679158
2895,fat-soluble/a,5.0
2896,fat/a,2.88007908949
2897,fatal/a,2.41670432201
2898,fatalistic/a,4.75867458492
2899,fatally/r,4.01999907482
2900,fated/a,4.0
2901,fateful/a,3.54127909664
2902,fatigued/a,5.0
2903,fatty/a,3.65800548232
2904,faultless/a,4.61118106156
2905,faultlessly/r,2.77067256645
2906,faulty/a,2.20499262776
2907,faustian/a,1.0
2908,faux/a,3.05880329041
2909,favorable/a,2.9153141515
2910,favorably/r,3.5279563307
2911,favored/a,4.23918399439
2912,favorite/a,3.92284267098
2913,favourable/a,3.56663861538
2914,favourably/r,4.29536327026
2915,favourite/a,4.08436927346
2916,fearful/a,3.3348045117
2917,fearfully/r,5.0
2918,fearless/a,3.12521997416
2919,fearlessly/r,4.48536764095
2920,fearsome/a,3.18702842438
2921,feasible/a,2.57670576245
2922,feathered/a,3.55998089721
2923,featured/a,3.98836310998
2924,fecal/a,2.0
2925,feckless/a,4.24820365572
2926,fecklessly/r,1.72522748958
2927,fecund/a,5.0
2928,fed up/a,2.55044766814
2929,federal/a,3.21896138655
2930,feeble/a,2.22717518409
2931,feebly/r,1.0
2932,feisty/a,2.50925966893
2933,feline/a,1.95941549234
2934,fell/a,5.0
2935,female/a,2.74125453959
2936,feminine/a,3.09558982636
2937,feminist/a,2.53730897179
2938,feral/a,3.60881929849
2939,ferocious/a,3.15083750494
2940,ferociously/r,2.90803309599
2941,fertile/a,3.36696928463
2942,fervent/a,2.47612530327
2943,fervently/r,2.32169377881
2944,festive/a,3.72041229337
2945,fetal/a,4.65353199783
2946,fetid/a,5.0
2947,feudal/a,3.30585173058
2948,feudalistic/a,3.0
2949,feverishly/r,2.97703754201
2950,few/a,3.2235183456
2951,fewer/a,3.24892194436
2952,fewest/a,4.65353199783
2953,fibrous/a,5.0
2954,fickle/a,2.60250144841
2955,fictional/a,3.02688720012
2956,fictitious/a,3.08846822525
2957,fictitiously/r,1.0
2958,fictive/a,3.37110437324
2959,fiduciary/a,5.0
2960,fiendish/a,2.77329187314
2961,fiendishly/r,3.54123448058
2962,fierce/a,3.79176827502
2963,fiercely/r,3.11686640611
2964,fiery/a,4.0
2965,fifteen/a,2.53353250451
2966,fifth/a,3.49812261914
2967,fifty-eight/a,2.0
2968,fifty-five/a,2.79794679158
2969,fifty-six/a,5.0
2970,fifty/a,3.36745594058
2971,figurative/a,2.6573652729
2972,figuratively/r,3.33444174719
2973,filial/a,5.0
2974,filthy/a,1.59802341191
2975,fin de siecle/a,5.0
2976,final/a,2.86543145701
2977,finally/r,2.47069132976
2978,financial/a,3.67771884739
2979,financially/r,3.38538632902
2980,fine/a,3.13095953856
2981,fine/r,4.02371134748
2982,finely/r,4.30635976662
2983,finer/a,2.7675075609
2984,finicky/a,4.52662066368
2985,finished/a,2.87836144831
2986,finite/a,3.21787526055
2987,finitely/r,4.0
2988,finnish/a,4.0
2989,fireproof/a,5.0
2990,firm/a,3.41007276931
2991,firmly/r,3.21977295803
2992,first and last/r,2.30439230676
2993,first class/r,4.10771389043
2994,first of all/r,2.51901414161
2995,first off/r,2.61734530683
2996,first-class/a,2.9652558488
2997,first-come-first-serve/a,3.37110437324
2998,first-rate/a,3.44410054445
2999,first-year/a,5.0
3000,first/a,3.12129902661
3001,first/r,3.14412694342
3002,firstborn/a,5.0
3003,firsthand/a,3.85192371615
3004,firsthand/r,4.13014708856
3005,firstly/r,2.59033931631
3006,fiscal/a,3.04423175401
3007,fiscally/r,4.17327050691
3008,fishy/a,1.53512862546
3009,fissile/a,4.0
3010,fit/a,2.79149276283
3011,fitful/a,3.26535723346
3012,fitfully/r,4.38603467358
3013,fitted out/a,3.74074001563
3014,fitting/a,2.91128357276
3015,fittingly/r,4.38603467358
3016,five hundred/a,2.92935081719
3017,five-year-old/a,4.48536764095
3018,fixed/a,4.23918399439
3019,fizzy/a,5.0
3020,flabby/a,2.69732292234
3021,flagging/a,3.38164673307
3022,flagrant/a,2.05729356818
3023,flagrantly/r,5.0
3024,flakey/a,2.58354261067
3025,flaky/a,2.44697882437
3026,flamboyant/a,3.86935142448
3027,flashily/r,4.0
3028,flashy/a,3.35796608184
3029,flat out/r,2.25094442861
3030,flat/a,3.44005180833
3031,flatly/r,1.95159721636
3032,flattering/a,3.12436313062
3033,flatulent/a,1.46640308389
3034,flavorful/a,3.94089647923
3035,flavorless/a,3.18747161965
3036,flawed/a,2.68877029186
3037,flawless/a,4.01657517783
3038,flawlessly/r,4.21253557676
3039,fledged/a,4.20096050266
3040,fleet/a,5.0
3041,fleeting/a,3.25265814634
3042,fleshed out/a,2.60218596868
3043,flexible/a,3.26963206149
3044,flexibly/r,4.38603467358
3045,flickering/a,1.0
3046,flighty/a,1.0
3047,flimsily/r,4.0
3048,flimsy/a,2.29763202602
3049,flip/a,2.95486035944
3050,flippant/a,4.04182769766
3051,flippantly/r,2.19695315671
3052,flirtatious/a,4.38603467358
3053,flirtatiously/r,4.0
3054,floating/a,4.17327050691
3055,floppy/a,3.15263570598
3056,floral/a,3.3975986111
3057,florid/a,3.67927482675
3058,flowered/a,5.0
3059,flowery/a,1.0
3060,flowing/a,1.980555168
3061,fluctuating/a,4.0
3062,fluent/a,2.81333164399
3063,fluently/r,3.76418899052
3064,fluffy/a,3.80571644629
3065,fluid/a,3.35968960678
3066,fluorescent/a,2.63543770994
3067,flush/a,2.45924824765
3068,flustered/a,5.0
3069,foamy/a,4.0
3070,focal/a,3.57335615554
3071,focally/r,5.0
3072,focused/a,3.48443283027
3073,focussed/a,2.72678161036
3074,foggy/a,3.06995137504
3075,foiled/a,1.55698503966
3076,folding/a,2.96421387747
3077,folksy/a,3.54130094486
3078,following/a,2.96109346258
3079,fond/a,3.16745124025
3080,fondly/r,4.07829959313
3081,foolhardy/a,5.0
3082,foolish/a,2.51886835709
3083,foolishly/r,2.23834826436
3084,foolproof/a,4.15746942435
3085,footed/a,4.0
3086,for 24 hours/r,3.49918505756
3087,for a bargain price/r,4.48536764095
3088,for a while/r,2.95630350456
3089,for all intents and purposes/r,2.28297699747
3090,for all practical purposes/r,4.79046791799
3091,for all the world/r,5.0
3092,for any price/r,1.38185422482
3093,for anything/r,3.0657823809
3094,for certain/r,2.77329751979
3095,for dear life/r,2.35408433417
3096,for each one/r,4.50349128075
3097,for each person/r,3.37545746574
3098,for example/r,2.97270242724
3099,for free/r,3.10502591987
3100,for good measure/r,3.19826294592
3101,for good/r,3.11160147342
3102,for instance/r,2.994221193
3103,for keeps/r,4.38603467358
3104,for love or money/r,4.0
3105,for one/r,3.02044527248
3106,for sale/a,2.90162225077
3107,for short/r,3.33829849374
3108,for sure/a,3.41412811861
3109,for sure/r,3.41412811861
3110,for that matter/r,2.78985789025
3111,for the asking/r,3.11671757437
3112,for the first time/r,3.75228858043
3113,for the moment/r,3.15192772922
3114,for the most part/r,3.10790834719
3115,for the time being/r,3.29019033911
3116,forced/a,2.71749816876
3117,forceful/a,2.91377509898
3118,forcefully/r,4.34298108375
3119,forcible/a,2.79772909611
3120,forcibly/r,2.82572724036
3121,foregone/a,4.23918399439
3122,foreign-born/a,4.0
3123,foreign/a,3.15610815195
3124,foremost/a,3.07594543359
3125,foremost/r,3.74538817395
3126,forensic/a,3.4722947791
3127,foreseeable/a,2.62668124839
3128,forever/r,3.05149128337
3129,forevermore/r,2.0
3130,forgetful/a,2.29734471395
3131,forgettable/a,2.22666460928
3132,forgivable/a,2.63970300285
3133,forgiving/a,2.45594536414
3134,forlorn/a,2.39425835093
3135,formal/a,3.26695218047
3136,formally/r,2.83560156549
3137,formative/a,3.11110849206
3138,formed/a,5.0
3139,former/a,3.10921786589
3140,formerly/r,3.04903922852
3141,formidable/a,3.54676650748
3142,formless/a,5.0
3143,formulaic/a,2.33983323393
3144,forth/r,2.9884533212
3145,forthcoming/a,3.21094583477
3146,forthright/a,4.65353199783
3147,forthrightly/r,4.0
3148,fortuitous/a,2.97703754201
3149,fortuitously/r,4.0
3150,fortunate/a,3.95978052495
3151,fortunately/r,2.71898682579
3152,forty-five/a,1.96195173202
3153,forty-six/a,1.0
3154,forty-two/a,3.0
3155,forty/a,3.31942869611
3156,forward-looking/a,4.38603467358
3157,forward/a,3.47440425986
3158,forward/r,3.40452299873
3159,forwards/r,3.03252662319
3160,fossil/a,2.95993043331
3161,foster/a,4.15608120814
3162,foul-mouthed/a,3.01115789904
3163,foul-smelling/a,1.0
3164,foul/a,2.19646913566
3165,found/a,3.08324841427
3166,four hundred/a,2.59207234823
