,Unnamed: 0.1,Word,ExpectedRate
2176,10880,excellent/a,4.027540772
2177,10885,excellently/r,4.263460988
2178,10890,exceptionable/a,4.251682099
2179,10895,exceptional/a,3.964695565
2180,10900,exceptionally/r,3.530534278
2181,10905,excess/a,2.684243543
2182,10910,excessive/a,2.719474449
2183,10915,excessively/r,2.572289243
2184,10920,excitable/a,3.0
2185,10925,excited/a,2.612891934
2186,10930,excitedly/r,3.27743112
2187,10935,exciting/a,3.309167127
2188,10940,excitingly/r,4.005811048
2189,10945,exclusive/a,3.408988048
2190,10950,exclusively/r,3.153398942
2191,10955,excruciatingly/r,1.902699154
2192,10960,excusable/a,1.669638681
2193,10965,execrable/a,4.0
2194,10970,executed/a,5.0
2195,10975,executive/a,3.752378976
2196,10980,exemplary/a,4.201752674
2197,10985,exempt/a,3.0
2198,10990,exhausted/a,1.0
2199,10995,exhausting/a,1.610312902
2200,11000,exhaustive/a,4.314700382
2201,11005,exhilarating/a,4.849711018
2202,11010,exigent/a,5.0
2203,11015,existent/a,1.737403426
2204,11020,existential/a,3.0
2205,11025,exorbitant/a,2.646966061
2206,11030,exorbitantly/r,2.84187939
2207,11035,exotic/a,3.401806832
2208,11040,expanded/a,3.843106601
2209,11045,expansive/a,3.559931579
2210,11050,expectant/a,4.485148584
2211,11055,expectantly/r,4.653333396
2212,11060,expected/a,2.699684907
2213,11065,expedient/a,4.278923473
2214,11070,expediently/r,4.239024441
2215,11075,expeditious/a,3.199721887
2216,11080,expeditiously/r,3.541104569
2217,11085,expendable/a,4.0
2218,11090,expensive/a,2.750696701
2219,11095,expensively/r,1.959625277
2220,11100,experienced/a,3.022904837
2221,11105,experiential/a,4.485148584
2222,11110,experimental/a,2.834117325
2223,11115,expert/a,4.303452334
2224,11120,expertly/r,4.350134108
2225,11125,explainable/a,4.320261498
2226,11130,explanatory/a,5.0
2227,11135,explicable/a,5.0
2228,11140,explicit/a,3.174804417
2229,11145,explicitly/r,2.419413311
2230,11150,exploitative/a,2.486976142
2231,11155,exploratory/a,4.320261498
2232,11160,explosive/a,3.85518065
2233,11165,explosively/r,5.0
2234,11170,exponential/a,5.0
2235,11175,exponentially/r,2.20318792
2236,11180,exposed/a,3.584603169
2237,11185,express/a,3.220606674
2238,11190,expressionless/a,2.0
2239,11195,expressive/a,3.128550484
2240,11200,expressly/r,1.922538596
2241,11205,exquisite/a,4.358337194
2242,11210,exquisitely/r,4.359501317
2243,11215,extended/a,3.120588417
2244,11220,extensive/a,3.875639617
2245,11225,extensively/r,2.809380105
2246,11230,exterior/a,3.134552336
2247,11235,external/a,2.781905147
2248,11240,externally/r,4.0
2249,11245,extinct/a,3.036990161
2250,11250,extortionate/a,2.967776365
2251,11255,extra/a,2.983685072
2252,11260,extraneous/a,3.618392946
2253,11265,extraordinaire/a,5.0
2254,11270,extraordinarily/r,3.236731118
2255,11275,extraordinary/a,3.794261078
2256,11280,extravagant/a,3.122348101
2257,11285,extravagantly/r,3.674620964
2258,11290,extreme/a,2.433155021
2259,11295,extremely/r,2.661306217
2260,11300,extrinsic/a,3.0
2261,11305,exuberant/a,2.812999178
2262,11310,exuberantly/r,4.0
2263,11315,eye-catching/a,4.007868833
2264,11320,eye-popping/a,4.738693521
2265,11325,eyed/a,3.215145944
2266,11330,fab/a,3.064718609
2267,11335,fabled/a,2.743701927
2268,11340,fabulous/a,4.18682056
2269,11345,fabulously/r,3.862700248
2270,11350,face to face/r,4.005811048
2271,11355,face-to-face/r,3.519307285
2272,11360,facial/a,1.718336483
2273,11365,facile/a,3.405740792
2274,11370,factually/r,3.0
2275,11375,faddish/a,4.385826837
2276,11380,faddy/a,4.0
2277,11385,fail-safe/a,4.485148584
2278,11390,faint-hearted/a,4.485148584
2279,11395,faint/a,3.749617577
2280,11400,fainthearted/a,4.0
2281,11405,faintly/r,3.438957269
2282,11410,fair to middling/a,2.28429903
2283,11415,fair/a,2.413378217
2284,11420,fairly/r,3.100849319
2285,11425,faithful/a,3.640972404
2286,11430,faithfully/r,3.252172869
2287,11435,fake/a,2.485345179
2288,11440,fallible/a,5.0
2289,11445,fallow/a,4.0
2290,11450,false/a,2.503489235
2291,11455,falsely/r,2.842313662
2292,11460,famed/a,2.450524086
2293,11465,familial/a,4.585657438
2294,11470,familiar/a,3.353639669
2295,11475,famished/a,2.783242162
2296,11480,famous/a,3.027887425
2297,11485,famously/r,4.715328523
2298,11490,fanatic/a,4.089074348
2299,11495,fanatically/r,5.0
2300,11500,fanciful/a,3.942616832
2301,11505,fancifully/r,1.0
2302,11510,fancy/a,3.168344045
2303,11515,fantabulous/a,4.537581676
2304,11520,fantastic/a,4.215151646
2305,11525,fantastical/a,3.674620964
2306,11530,fantastically/r,4.120512759
2307,11535,far and away/r,4.307619784
2308,11540,far and wide/r,4.610972634
2309,11545,far left/a,4.127066041
2310,11550,far-flung/a,4.0
2311,11555,far-off/a,5.0
2312,11560,far-out/a,5.0
2313,11565,far/a,2.34190418
2314,11570,far/r,2.780742164
2315,11575,farther/r,3.751614789
2316,11580,farthest/a,2.093840255
2317,11585,fascinating/a,3.997953667
2318,11590,fascinatingly/r,4.0
2319,11595,fascist/a,3.0
2320,11600,fashionable/a,3.671519221
2321,11605,fashionably/r,4.653333396
2322,11610,fast-paced/a,2.152936173
2323,11615,fast/a,2.956503502
2324,11620,fast/r,3.049483568
2325,11625,faster/r,2.656387116
2326,11630,fastidious/a,4.485148584
2327,11635,fastidiously/r,5.0
2328,11640,fat/a,2.256104044
2329,11645,fatal/a,3.279376259
2330,11650,fatty/a,2.108879649
2331,11655,faultless/a,3.890279209
2332,11660,faultlessly/r,5.0
2333,11665,faulty/a,3.082614258
2334,11670,faux/a,2.51864052
2335,11675,favorable/a,2.591676637
2336,11680,favorably/r,3.683434794
2337,11685,favored/a,4.447090462
2338,11690,favorite/a,4.05884565
2339,11695,favourable/a,2.226849856
2340,11700,favourably/r,3.788294672
2341,11705,fearful/a,2.989094564
2342,11710,fearfully/r,3.0
2343,11715,fearless/a,4.008921972
2344,11720,fearlessly/r,5.0
2345,11725,feasible/a,2.872712291
2346,11730,feasibly/r,5.0
2347,11735,feathery/a,5.0
2348,11740,featured/a,3.146132844
2349,11745,featureless/a,5.0
2350,11750,fed up/a,2.260075961
2351,11755,federal/a,3.464668795
2352,11760,feeble/a,1.358217521
2353,11765,feigned/a,2.0
2354,11770,feisty/a,4.0
2355,11775,felicitous/a,4.0
2356,11780,fell/a,5.0
2357,11785,female/a,2.795572111
2358,11790,feminine/a,3.810376789
2359,11795,ferocious/a,4.0
2360,11800,fertile/a,5.0
2361,11805,fervent/a,1.0
2362,11810,fervently/r,3.674620964
2363,11815,festive/a,3.988223028
2364,11820,fetid/a,3.0
2365,11825,feudal/a,4.0
2366,11830,fevered/a,3.350719146
2367,11835,feverishly/r,2.698129085
2368,11840,few/a,2.897390626
2369,11845,fewer/a,2.84496327
2370,11850,fibrous/a,2.27009199
2371,11855,fickle/a,4.146093012
2372,11860,fictitious/a,4.0
2373,11865,fierce/a,2.102014941
2374,11870,fiercely/r,1.312145792
2375,11875,fiery/a,2.477925822
2376,11880,fifteen/a,1.932369794
2377,11885,fifth/a,3.513517651
2378,11890,fifty-fifth/a,4.0
2379,11895,fifty-five/a,2.395027961
2380,11900,fifty-two/a,1.0
2381,11905,fifty/a,2.314524185
2382,11910,figurative/a,4.0
2383,11915,figuratively/r,2.043103817
2384,11920,filipino/a,2.0
2385,11925,filmy/a,2.698129085
2386,11930,final/a,2.437327738
2387,11935,finally/r,2.051690554
2388,11940,financial/a,2.670874856
2389,11945,financially/r,3.3961632
2390,11950,fine/a,2.895206517
2391,11955,fine/r,3.0
2392,11960,finely/r,3.402049803
2393,11965,finer/a,3.054213798
2394,11970,fingerless/a,5.0
2395,11975,finicky/a,4.500742017
2396,11980,finished/a,2.173232019
2397,11985,firm/a,2.7968642
2398,11990,firmly/r,2.483878351
2399,11995,first and last/r,1.566842973
2400,12000,first class/r,4.368750032
2401,12005,first of all/r,2.175526309
2402,12010,first off/r,2.075349263
2403,12015,first-class/a,4.371858665
2404,12020,first-come-first-serve/a,3.0
2405,12025,first-rate/a,4.394939659
2406,12030,first/a,3.29737042
2407,12035,first/r,2.606911771
2408,12040,firsthand/a,4.0
2409,12045,firsthand/r,2.955961795
2410,12050,firstly/r,2.32092362
2411,12055,fiscally/r,1.285159438
2412,12060,fishy/a,2.329598903
2413,12065,fit/a,3.239535907
2414,12070,fitly/r,1.0
2415,12075,fitted out/a,2.646377168
2416,12080,fitted/a,5.0
2417,12085,fitting/a,2.785190661
2418,12090,fittingly/r,4.0
2419,12095,five hundred/a,2.486976142
2420,12100,five-year-old/a,4.849711018
2421,12105,fixed/a,3.014811707
2422,12110,fizzy/a,2.355061588
2423,12115,flabby/a,2.512701318
2424,12120,flaccid/a,1.843886137
2425,12125,flagging/a,2.377805306
2426,12130,flagrant/a,2.0
2427,12135,flakey/a,3.687920324
2428,12140,flaky/a,3.286564578
2429,12145,flamboyant/a,3.513174334
2430,12150,flaming/a,3.132673958
2431,12155,flash-frozen/a,3.0
2432,12160,flashy/a,3.186372948
2433,12165,flat out/r,2.132760988
2434,12170,flat/a,2.508326242
2435,12175,flat/r,2.252060701
2436,12180,flatly/r,1.437616638
2437,12185,flattering/a,4.219511916
2438,12190,flavorful/a,3.540991902
2439,12195,flavorless/a,1.794028095
2440,12200,flavorous/a,2.698129085
2441,12205,flavorsome/a,2.986557699
2442,12210,flavourful/a,3.465211685
2443,12215,flavourless/a,1.840507491
2444,12220,flavoursome/a,3.362143391
2445,12225,flawed/a,3.212649741
2446,12230,flawless/a,4.47282013
2447,12235,flawlessly/r,4.52229637
2448,12240,fledged/a,5.0
2449,12245,fleeting/a,4.0
2450,12250,flemish/a,5.0
2451,12255,fleshy/a,3.810376789
2452,12260,flexible/a,3.870105834
2453,12265,flighty/a,2.81697738
2454,12270,flimsy/a,3.199913616
2455,12275,flip/a,2.242984488
2456,12280,flippant/a,2.247908463
2457,12285,flirtatiously/r,4.0
2458,12290,floating/a,4.0
2459,12295,floppy/a,2.989094564
2460,12300,floral/a,3.167664015
2461,12305,florentine/a,3.420772394
2462,12310,florid/a,5.0
2463,12315,floury/a,2.842313662
2464,12320,flowered/a,5.0
2465,12325,flowerless/a,2.955961795
2466,12330,flowery/a,2.0
2467,12335,flowing/a,3.810376789
2468,12340,fluctuating/a,3.674620964
2469,12345,fluent/a,2.550870191
2470,12350,fluently/r,4.0
2471,12355,fluffy/a,3.736622422
2472,12360,fluid/a,4.485148584
2473,12365,fluorescent/a,1.827353954
2474,12370,flush/a,3.566701854
2475,12375,flustered/a,1.858800389
2476,12380,foamy/a,2.92525313
2477,12385,focal/a,3.320530176
2478,12390,focused/a,3.584406762
2479,12395,focussed/a,5.0
2480,12400,foetal/a,3.0
2481,12405,foggy/a,3.470552056
2482,12410,foiled/a,4.0
2483,12415,foldable/a,3.0
2484,12420,folding/a,2.167591794
2485,12425,folksy/a,3.674620964
2486,12430,following/a,3.15977482
2487,12435,fond/a,3.184825043
2488,12440,fondly/r,3.08285542
2489,12445,foolish/a,2.678932062
2490,12450,foolishly/r,1.77255919
2491,12455,footed/a,4.0
2492,12460,for 24 hours/r,2.152936173
2493,12465,for a bargain price/r,4.485148584
2494,12470,for a song/r,4.0
2495,12475,for a while/r,2.717169882
2496,12480,for all practical purposes/r,3.674620964
2497,12485,for any price/r,3.098428164
2498,12490,for anything/r,3.09828373
2499,12495,for certain/r,3.068948479
2500,12500,for each one/r,3.897339172
2501,12505,for each person/r,2.864126705
2502,12510,for example/r,2.590867506
2503,12515,for free/r,2.926358522
2504,12520,for good measure/r,2.229538678
2505,12525,for good/r,3.132142513
2506,12530,for instance/r,2.750443912
2507,12535,for keeps/r,5.0
2508,12540,for one/r,2.749529682
2509,12545,for sale/a,3.681879809
2510,12550,for short/r,2.193258458
2511,12555,for sure/a,3.785495763
2512,12560,for sure/r,3.785495763
2513,12565,for that matter/r,2.998652552
2514,12570,for the asking/r,2.591805836
2515,12575,for the first time/r,3.488198043
2516,12580,for the moment/r,3.843106601
2517,12585,for the most part/r,2.828247633
2518,12590,for the time being/r,3.674620964
2519,12595,forbidden/a,1.312145792
2520,12600,forced/a,3.125519392
2521,12605,forceful/a,2.783242162
2522,12610,forcefully/r,2.229538678
2523,12615,forcibly/r,3.0
2524,12620,foreboding/a,3.0
2525,12625,foregone/a,3.674620964
2526,12630,foreign-born/a,3.0
2527,12635,foreign/a,2.80329461
2528,12640,foremost/a,3.683937414
2529,12645,foremost/r,3.012840199
2530,12650,foreseeable/a,2.702683887
2531,12655,forever and a day/r,2.0
2532,12660,forever/r,2.00128209
2533,12665,forgetful/a,2.308869319
2534,12670,forgettable/a,2.186448742
2535,12675,forgivable/a,1.889219441
2536,12680,forgiving/a,1.821634836
2537,12685,forgotten/a,2.37337366
2538,12690,forlornly/r,2.0
2539,12695,formal/a,3.643902906
2540,12700,formally/r,3.154472523
2541,12705,former/a,2.841324862
2542,12710,formerly/r,3.349581555
2543,12715,formidable/a,4.414491919
2544,12720,formulaic/a,2.537884166
2545,12725,forth/r,2.378757193
2546,12730,forthcoming/a,2.569785738
2547,12735,forthright/a,3.0
2548,12740,fortuitous/a,3.674620964
2549,12745,fortuitously/r,2.0
2550,12750,fortunate/a,4.000997144
2551,12755,fortunately/r,2.819708297
2552,12760,forty-five/a,2.457302572
2553,12765,forty-third/a,5.0
2554,12770,forty/a,2.215153086
2555,12775,forward-looking/a,5.0
2556,12780,forward/a,3.729790178
2557,12785,forward/r,3.310136641
2558,12790,forwards/r,3.480100085
2559,12795,foster/a,2.993239282
2560,12800,found/a,3.189849872
2561,12805,four hundred/a,1.499150184
2562,12810,four times/r,2.726298288
2563,12815,four-sided/a,5.0
2564,12820,four-year-old/a,4.320261498
2565,12825,fourfold/r,4.0
2566,12830,fourteenth/a,4.0
2567,12835,fourth/a,3.094426747
2568,12840,fourth/r,4.0
2569,12845,fractious/a,4.0
2570,12850,fragile/a,1.312145792
2571,12855,fragmented/a,2.0
2572,12860,fragrant/a,4.208225324
2573,12865,frail/a,4.008921972
2574,12870,franciscan/a,4.15305148
2575,12875,frank/a,1.814658008
2576,12880,frankly/r,2.243413065
2577,12885,frantic/a,2.314600594
2578,12890,frantically/r,2.747379104
2579,12895,fraudulent/a,2.0
2580,12900,fraught/a,4.485148584
2581,12905,freakishly/r,5.0
2582,12910,freaky/a,3.674620964
2583,12915,free of charge/r,3.876634267
2584,12920,free-range/a,3.784471504
2585,12925,free/a,3.186475693
2586,12930,free/r,4.0
2587,12935,freelance/a,4.0
2588,12940,freely/r,3.177430065
2589,12945,freestanding/a,2.698129085
2590,12950,freeze-dried/a,4.0
2591,12955,french-speaking/a,3.27743112
2592,12960,french/a,3.162138582
2593,12965,frenetic/a,2.809351656
2594,12970,frenetically/r,3.350719146
2595,12975,frenzied/a,2.63346548
2596,12980,frequent/a,3.050343383
2597,12985,frequently/r,3.38081357
2598,12990,fresh-cut/a,2.37337366
2599,12995,fresh/a,3.716843723
2600,13000,freshly/r,3.41126079
2601,13005,fried/a,2.957388672
2602,13010,friendly/a,3.758178905
2603,13015,frightened/a,3.674620964
2604,13020,frightening/a,3.788294672
2605,13025,frighteningly/r,2.165704301
2606,13030,frightful/a,2.783242162
2607,13035,frightfully/r,4.0
2608,13040,frigid/a,3.232264048
2609,13045,frisky/a,4.0
2610,13050,frivolous/a,4.0
2611,13055,from head to toe/r,5.0
2612,13060,from nowhere/r,5.0
2613,13065,from scratch/r,4.045158786
2614,13070,from start to finish/r,3.876587481
2615,13075,from the heart/r,4.004308689
2616,13080,from time to time/r,3.680638364
2617,13085,front/a,2.679170571
2618,13090,frosted/a,2.984788406
2619,13095,frostily/r,3.0
2620,13100,frosty/a,3.410693926
2621,13105,frothy/a,3.480100085
2622,13110,frozen/a,1.98479325
2623,13115,frugal/a,4.10394813
2624,13120,fruitful/a,4.0
2625,13125,fruity/a,3.796205477
2626,13130,frumpy/a,4.653333396
2627,13135,frustrated/a,1.858064131
2628,13140,frustrating/a,2.22309766
2629,13145,full of life/a,4.019368522
2630,13150,full-blown/a,1.702265017
2631,13155,full-bodied/a,3.93650296
2632,13160,full-size/a,3.513174334
2633,13165,full-time/a,3.301062003
2634,13170,full/a,3.019347306
2635,13175,full/r,4.157916263
2636,13180,fully grown/a,5.0
2637,13185,fully/r,2.967243735
2638,13190,fulsome/a,5.0
2639,13195,functional/a,3.396635482
2640,13200,functionally/r,4.0
2641,13205,fundamental/a,1.900246934
2642,13210,fundamentally/r,3.264765546
2643,13215,funereal/a,5.0
2644,13220,fungal/a,3.0
2645,13225,funicular/a,2.0
2646,13230,funky/a,3.31485174
2647,13235,funnily/r,2.0
2648,13240,funny/a,3.155499476
2649,13245,furious/a,1.617988191
2650,13250,furiously/r,2.698129085
2651,13255,furnished/a,5.0
2652,13260,further/a,2.492696476
2653,13265,further/r,2.606607694
2654,13270,furthermore/r,1.968043826
2655,13275,furthest/a,2.252861887
2656,13280,fused/a,4.005811048
2657,13285,fussily/r,4.320261498
2658,13290,fussy/a,3.866261255
2659,13295,fusty/a,4.0
2660,13300,futile/a,1.499150184
2661,13305,future/a,3.539129428
2662,13310,futuristic/a,4.485148584
2663,13315,fuzzy/a,2.300443896
2664,13320,gaga/a,4.0
2665,13325,gaily/r,4.485148584
2666,13330,gallantly/r,4.0
2667,13335,gamely/r,3.128550484
2668,13340,gamey/a,3.310410436
2669,13345,gammy/a,5.0
2670,13350,gamy/a,3.674620964
2671,13355,gaping/a,3.0
2672,13360,gargantuan/a,3.633990768
2673,13365,garish/a,2.306153721
2674,13370,garishly/r,5.0
2675,13375,garlicky/a,2.921061917
2676,13380,garrulous/a,4.485148584
2677,13385,gassy/a,4.0
2678,13390,gastric/a,3.372071525
2679,13395,gastrointestinal/a,3.0
2680,13400,gastronomic/a,3.53867081
2681,13405,gastronomical/a,4.591265406
2682,13410,gaudy/a,2.38057482
2683,13415,gauzy/a,3.674620964
2684,13420,gelatinous/a,1.837941249
2685,13425,general/a,2.768425195
2686,13430,generalized/a,3.0
2687,13435,generally/r,2.787954447
2688,13440,generational/a,4.0
2689,13445,generic/a,2.515180788
2690,13450,generically/r,2.229538678
2691,13455,generous/a,3.735713478
2692,13460,generously/r,3.823337411
2693,13465,genetic/a,5.0
2694,13470,genial/a,4.084181598
2695,13475,genially/r,5.0
2696,13480,genteel/a,3.862230982
2697,13485,gentile/a,4.653333396
2698,13490,gentle/a,3.320510305
2699,13495,gentlemanly/a,4.0
2700,13500,gently/r,3.239682641
2701,13505,genuine/a,3.892441592
2702,13510,genuinely/r,3.973198842
2703,13515,geodesic/a,4.0
2704,13520,geographic/a,4.385826837
2705,13525,geographical/a,4.485148584
2706,13530,geographically/r,4.0
2707,13535,geometric/a,5.0
2708,13540,georgian/a,4.036083943
2709,13545,geriatric/a,3.212649741
2710,13550,german-american/a,3.674620964
2711,13555,german/a,3.645895173
2712,13560,germanic/a,2.0
2713,13565,ghastly/a,1.936585476
2714,13570,ghostly/a,3.674620964
2715,13575,giant/a,2.837391505
2716,13580,giddy/a,4.547383762
2717,13585,gifted/a,3.550531339
2718,13590,gigantic/a,3.145179707
2719,13595,gilded/a,3.511525939
2720,13600,gilled/a,5.0
2721,13605,gilt/a,4.239024441
2722,13610,gingerly/r,5.0
2723,13615,gingery/a,3.519307285
2724,13620,give or take/r,3.866200925
2725,13625,given/a,4.0
2726,13630,glacial/a,2.341977541
2727,13635,glacially/r,1.718139942
2728,13640,glad/a,3.709026511
2729,13645,gladly/r,3.440691315
2730,13650,glamorous/a,3.594213759
2731,13655,glamourous/a,4.007570946
2732,13660,glaring/a,3.350719146
2733,13665,glaringly/r,2.713875598
2734,13670,glassed/a,3.760391657
2735,13675,glassy/a,5.0
2736,13680,glazed/a,3.779744913
2737,13685,gleaming/a,4.485148584
2738,13690,gleeful/a,4.0
2739,13695,gleefully/r,5.0
2740,13700,glib/a,4.485148584
2741,13705,glistening/a,4.0
2742,13710,global/a,3.584022275
2743,13715,globally/r,2.179614393
2744,13720,gloomy/a,2.835592324
2745,13725,glorified/a,2.118931479
2746,13730,glorious/a,4.131264785
2747,13735,gloriously/r,3.458263366
2748,13740,glossy/a,3.264294949
2749,13745,gloved/a,5.0
2750,13750,glowing/a,2.696089037
2751,13755,glowingly/r,4.208549836
2752,13760,gluey/a,2.056551041
2753,13765,glum/a,2.0
2754,13770,glutinous/a,2.730204884
2755,13775,gluttonous/a,3.583596701
2756,13780,gnarly/a,4.0
2757,13785,god knows how/r,5.0
2758,13790,god-awful/a,2.37337366
2759,13795,godlike/a,5.0
2760,13800,gold/a,2.717496894
2761,13805,golden-brown/a,3.0
2762,13810,golden/a,3.639932339
2763,13815,gone/a,2.698129085
2764,13820,good and/r,3.303903144
2765,13825,good enough/a,2.466210212
2766,13830,good for you/a,3.765220326
2767,13835,good-hearted/a,3.350719146
2768,13840,good-humored/a,4.127066041
2769,13845,good-humoured/a,4.485148584
2770,13850,good-looking/a,3.280029292
2771,13855,good-natured/a,3.828287429
2772,13860,good-naturedly/r,4.0
2773,13865,good/a,3.104394334
2774,13870,good/r,3.084167697
2775,13875,gooey/a,2.807617269
2776,13880,goofy/a,3.111687462
2777,13885,gorgeous/a,3.835971665
2778,13890,gorgeously/r,4.419245107
2779,13895,gothic/a,3.788294672
2780,13900,grabby/a,2.646377168
2781,13905,graceful/a,4.273191808
2782,13910,gracefully/r,3.930050005
2783,13915,graceless/a,2.543732082
2784,13920,gracious/a,3.892599551
2785,13925,graciously/r,3.698625514
2786,13930,graded/a,5.0
2787,13935,gradual/a,2.955961795
2788,13940,gradually/r,2.880044193
2789,13945,graduate/a,4.235275377
2790,13950,grainy/a,2.245422752
2791,13955,grand/a,3.29542128
2792,13960,grandiose/a,3.511525939
2793,13965,granular/a,3.098428164
2794,13970,granulated/a,2.698129085
2795,13975,graphic/a,2.601307114
2796,13980,grassy/a,4.33403179
2797,13985,grateful/a,3.773162989
2798,13990,gratefully/r,4.088396843
2799,13995,gratified/a,5.0
2800,14000,gratifying/a,4.497259187
2801,14005,gratifyingly/r,5.0
2802,14010,gratuitous/a,2.01863311
2803,14015,grave/a,1.926286951
2804,14020,gravely/r,1.218188174
2805,14025,gray-green/a,3.0
2806,14030,gray-haired/a,1.247261155
2807,14035,gray/a,2.135178993
2808,14040,grayish/a,2.69392696
2809,14045,greasy/a,2.057960288
2810,14050,great/a,3.81908746
2811,14055,greater/a,3.097576492
2812,14060,greatest/a,3.411009362
2813,14065,greatly/r,2.954097281
2814,14070,grecian/a,4.0
2815,14075,greedily/r,3.132673958
2816,14080,greedy/a,1.849439662
2817,14085,greek/a,3.484101537
2818,14090,green/a,2.947256468
2819,14095,greenish/a,2.37337366
2820,14100,gregarious/a,4.314700382
2821,14105,grey-brown/a,3.0
2822,14110,grey-haired/a,5.0
2823,14115,greyish/a,1.423184935
2824,14120,grievous/a,3.0
2825,14125,grilled/a,3.22141955
2826,14130,grim/a,1.933549859
2827,14135,grimy/a,1.285159438
2828,14140,grisly/a,2.276538718
2829,14145,gristly/a,2.062363847
2830,14150,gritty/a,2.286249034
2831,14155,grizzly/a,3.618392946
2832,14160,groggy/a,5.0
2833,14165,groomed/a,5.0
2834,14170,groovy/a,3.959296987
2835,14175,gross/a,1.72398508
2836,14180,grossly/r,1.726384425
2837,14185,grotesque/a,1.527411619
2838,14190,grotesquely/r,1.0
2839,14195,grouchy/a,1.944752667
2840,14200,ground-floor/a,5.0
2841,14205,grown/a,2.522173662
2842,14210,grownup/a,4.320261498
2843,14215,grubby/a,2.967776365
2844,14220,grudging/a,1.285159438
2845,14225,grudgingly/r,1.605004482
2846,14230,grueling/a,4.0
2847,14235,gruesome/a,2.0
2848,14240,gruff/a,2.306289648
2849,14245,gruffly/r,1.58387898
2850,14250,grumpy/a,2.170504039
2851,14255,grungy/a,3.598862175
2852,14260,guardedly/r,5.0
2853,14265,guatemalan/a,5.0
2854,14270,guilt-ridden/a,5.0
2855,14275,guiltily/r,4.0
2856,14280,guiltless/a,5.0
2857,14285,guilty/a,3.335398389
2858,14290,gummy/a,1.931501053
2859,14295,gushy/a,4.485148584
2860,14300,gustative/a,5.0
2861,14305,gustatorial/a,5.0
2862,14310,gustatory/a,4.00460642
2863,14315,gusty/a,3.0
2864,14320,gutsy/a,3.429206729
2865,14325,habitual/a,4.0
2866,14330,habitually/r,4.485148584
2867,14335,haired/a,3.566003856
2868,14340,hairy/a,2.0
2869,14345,haitian/a,4.00494835
2870,14350,halal/a,3.0
2871,14355,half dozen/a,2.896124033
2872,14360,half-baked/a,1.798184833
2873,14365,half-dozen/a,2.761892897
2874,14370,half-hearted/a,1.289606109
2875,14375,half-heartedly/r,2.730204884
2876,14380,half-size/a,3.418679252
2877,14385,half/a,2.364342972
2878,14390,half/r,3.08725664
2879,14395,halfway/a,2.0
2880,14400,halting/a,2.0
2881,14405,hand and foot/r,3.588292395
2882,14410,hand in glove/r,4.0
2883,14415,hand in hand/r,2.332981832
2884,14420,hand to hand/r,2.0
2885,14425,hand-crafted/a,4.55681825
2886,14430,hand-held/a,4.0
2887,14435,handheld/a,4.007038069
2888,14440,handicapped/a,2.764394334
2889,14445,handily/r,3.72457579
2890,14450,handleless/a,4.0
2891,14455,handmade/a,4.361179425
2892,14460,hands down/r,4.299351648
2893,14465,hands-down/a,4.606562159
2894,14470,hands-off/a,2.974592644
2895,14475,hands-on/a,4.682926889
2896,14480,handsome/a,4.162475026
2897,14485,handsomely/r,3.453365444
2898,14490,handwritten/a,2.588221366
2899,14495,handy/a,3.701031496
2900,14500,haphazard/a,2.641261027
2901,14505,haphazard/r,3.0
2902,14510,haphazardly/r,1.579802839
2903,14515,happily/r,3.835537239
2904,14520,happy/a,3.464278321
2905,14525,hard put/a,5.0
2906,14530,hard to please/a,3.431913903
2907,14535,hard-boiled/a,2.704438404
2908,14540,hard-core/a,5.0
2909,14545,hard-hitting/a,4.0
2910,14550,hard-of-hearing/a,4.190661521
2911,14555,hard-pressed/a,3.971365722
2912,14560,hard/a,2.846407213
2913,14565,hard/r,2.360428335
2914,14570,hardened/a,3.447589599
2915,14575,hardly a/a,2.260094447
2916,14580,hardly/r,2.200727205
2917,14585,hardscrabble/a,5.0
2918,14590,hardy/a,4.087280495
2919,14595,harmful/a,3.0
2920,14600,harmless/a,5.0
2921,14605,harmonic/a,2.0
2922,14610,harmonious/a,4.046191883
2923,14615,harmoniously/r,4.320261498
2924,14620,harried/a,3.0
2925,14625,harrowing/a,2.37337366
2926,14630,harsh/a,2.168332137
2927,14635,harshly/r,1.750844576
2928,14640,hastily/r,2.126586324
2929,14645,hasty/a,2.816733796
2930,14650,hated/a,2.0
2931,14655,hateful/a,4.0
2932,14660,haughtily/r,2.543732082
2933,14665,haughty/a,2.369382218
2934,14670,hawaiian/a,3.302610809
2935,14675,hazardous/a,2.646377168
2936,14680,hazy/a,3.0
2937,14685,head and shoulders above/r,3.377876981
2938,14690,head over heels/r,3.760391657
2939,14695,head-on/a,4.0
2940,14700,headless/a,2.19378095
2941,14705,heady/a,4.0
2942,14710,healthful/a,4.112424077
2943,14715,healthily/r,5.0
2944,14720,healthy/a,3.523380442
2945,14725,heaps/r,2.0
2946,14730,hearing-impaired/a,2.955961795
2947,14735,heart and soul/r,4.28969758
2948,14740,heart-healthy/a,4.005811048
2949,14745,heart-shaped/a,2.641466736
2950,14750,heart-to-heart/a,4.0
2951,14755,heartbroken/a,3.405740792
2952,14760,heartfelt/a,4.381192548
2953,14765,heartily/r,4.411139485
2954,14770,heartless/a,2.0
2955,14775,hearty/a,3.772030869
2956,14780,heated up/a,2.317996515
2957,14785,heated/a,2.695692709
2958,14790,heatless/a,5.0
