Word,Rating,Category,Count,Total,Corpus
edifying/a,4,0.25,0,10187257,Amazon/Tripadvisor
edifying/a,5,0.5,1,16202230,Amazon/Tripadvisor
editorial/a,1,-0.5,0,3419923,Amazon/Tripadvisor
editorial/a,2,-0.25,0,3912625,Amazon/Tripadvisor
editorial/a,3,0,0,6011388,Amazon/Tripadvisor
editorial/a,4,0.25,0,10187257,Amazon/Tripadvisor
editorial/a,5,0.5,1,16202230,Amazon/Tripadvisor
educational/a,1,-0.5,6,3419923,Amazon/Tripadvisor
educational/a,2,-0.25,3,3912625,Amazon/Tripadvisor
educational/a,3,0,20,6011388,Amazon/Tripadvisor
educational/a,4,0.25,64,10187257,Amazon/Tripadvisor
educational/a,5,0.5,183,16202230,Amazon/Tripadvisor
educationally/r,1,-0.5,0,3419923,Amazon/Tripadvisor
educationally/r,2,-0.25,0,3912625,Amazon/Tripadvisor
educationally/r,3,0,0,6011388,Amazon/Tripadvisor
educationally/r,4,0.25,1,10187257,Amazon/Tripadvisor
educationally/r,5,0.5,0,16202230,Amazon/Tripadvisor
eerie/a,1,-0.5,5,3419923,Amazon/Tripadvisor
eerie/a,2,-0.25,5,3912625,Amazon/Tripadvisor
eerie/a,3,0,2,6011388,Amazon/Tripadvisor
eerie/a,4,0.25,13,10187257,Amazon/Tripadvisor
eerie/a,5,0.5,11,16202230,Amazon/Tripadvisor
eerily/r,1,-0.5,3,3419923,Amazon/Tripadvisor
eerily/r,2,-0.25,3,3912625,Amazon/Tripadvisor
eerily/r,3,0,2,6011388,Amazon/Tripadvisor
eerily/r,4,0.25,6,10187257,Amazon/Tripadvisor
eerily/r,5,0.5,16,16202230,Amazon/Tripadvisor
effective/a,1,-0.5,53,3419923,Amazon/Tripadvisor
effective/a,2,-0.25,41,3912625,Amazon/Tripadvisor
effective/a,3,0,82,6011388,Amazon/Tripadvisor
effective/a,4,0.25,174,10187257,Amazon/Tripadvisor
effective/a,5,0.5,569,16202230,Amazon/Tripadvisor
effectively/r,1,-0.5,18,3419923,Amazon/Tripadvisor
effectively/r,2,-0.25,19,3912625,Amazon/Tripadvisor
effectively/r,3,0,27,6011388,Amazon/Tripadvisor
effectively/r,4,0.25,75,10187257,Amazon/Tripadvisor
effectively/r,5,0.5,194,16202230,Amazon/Tripadvisor
effeminate/a,1,-0.5,2,3419923,Amazon/Tripadvisor
effeminate/a,2,-0.25,0,3912625,Amazon/Tripadvisor
effeminate/a,3,0,0,6011388,Amazon/Tripadvisor
effeminate/a,4,0.25,0,10187257,Amazon/Tripadvisor
effeminate/a,5,0.5,3,16202230,Amazon/Tripadvisor
effete/a,1,-0.5,0,3419923,Amazon/Tripadvisor
effete/a,2,-0.25,0,3912625,Amazon/Tripadvisor
effete/a,3,0,0,6011388,Amazon/Tripadvisor
effete/a,4,0.25,0,10187257,Amazon/Tripadvisor
effete/a,5,0.5,2,16202230,Amazon/Tripadvisor
efficacious/a,1,-0.5,0,3419923,Amazon/Tripadvisor
efficacious/a,2,-0.25,0,3912625,Amazon/Tripadvisor
efficacious/a,3,0,0,6011388,Amazon/Tripadvisor
efficacious/a,4,0.25,0,10187257,Amazon/Tripadvisor
efficacious/a,5,0.5,3,16202230,Amazon/Tripadvisor
efficient/a,1,-0.5,10,3419923,Amazon/Tripadvisor
efficient/a,2,-0.25,34,3912625,Amazon/Tripadvisor
efficient/a,3,0,81,6011388,Amazon/Tripadvisor
efficient/a,4,0.25,339,10187257,Amazon/Tripadvisor
efficient/a,5,0.5,563,16202230,Amazon/Tripadvisor
efficiently/r,1,-0.5,4,3419923,Amazon/Tripadvisor
efficiently/r,2,-0.25,7,3912625,Amazon/Tripadvisor
efficiently/r,3,0,19,6011388,Amazon/Tripadvisor
efficiently/r,4,0.25,36,10187257,Amazon/Tripadvisor
efficiently/r,5,0.5,65,16202230,Amazon/Tripadvisor
effluent/a,1,-0.5,0,3419923,Amazon/Tripadvisor
effluent/a,2,-0.25,0,3912625,Amazon/Tripadvisor
effluent/a,3,0,0,6011388,Amazon/Tripadvisor
effluent/a,4,0.25,1,10187257,Amazon/Tripadvisor
effluent/a,5,0.5,1,16202230,Amazon/Tripadvisor
effortless/a,1,-0.5,1,3419923,Amazon/Tripadvisor
effortless/a,2,-0.25,0,3912625,Amazon/Tripadvisor
effortless/a,3,0,3,6011388,Amazon/Tripadvisor
effortless/a,4,0.25,7,10187257,Amazon/Tripadvisor
effortless/a,5,0.5,40,16202230,Amazon/Tripadvisor
effortlessly/r,1,-0.5,1,3419923,Amazon/Tripadvisor
effortlessly/r,2,-0.25,2,3912625,Amazon/Tripadvisor
effortlessly/r,3,0,2,6011388,Amazon/Tripadvisor
effortlessly/r,4,0.25,8,10187257,Amazon/Tripadvisor
effortlessly/r,5,0.5,49,16202230,Amazon/Tripadvisor
effusive/a,1,-0.5,0,3419923,Amazon/Tripadvisor
effusive/a,2,-0.25,2,3912625,Amazon/Tripadvisor
effusive/a,3,0,1,6011388,Amazon/Tripadvisor
effusive/a,4,0.25,0,10187257,Amazon/Tripadvisor
effusive/a,5,0.5,3,16202230,Amazon/Tripadvisor
effusively/r,1,-0.5,0,3419923,Amazon/Tripadvisor
effusively/r,2,-0.25,1,3912625,Amazon/Tripadvisor
effusively/r,3,0,0,6011388,Amazon/Tripadvisor
effusively/r,4,0.25,1,10187257,Amazon/Tripadvisor
effusively/r,5,0.5,3,16202230,Amazon/Tripadvisor
egalitarian/a,1,-0.5,4,3419923,Amazon/Tripadvisor
egalitarian/a,2,-0.25,1,3912625,Amazon/Tripadvisor
egalitarian/a,3,0,0,6011388,Amazon/Tripadvisor
egalitarian/a,4,0.25,0,10187257,Amazon/Tripadvisor
egalitarian/a,5,0.5,1,16202230,Amazon/Tripadvisor
egocentric/a,1,-0.5,1,3419923,Amazon/Tripadvisor
egocentric/a,2,-0.25,2,3912625,Amazon/Tripadvisor
egocentric/a,3,0,0,6011388,Amazon/Tripadvisor
egocentric/a,4,0.25,3,10187257,Amazon/Tripadvisor
egocentric/a,5,0.5,5,16202230,Amazon/Tripadvisor
egoistic/a,1,-0.5,0,3419923,Amazon/Tripadvisor
egoistic/a,2,-0.25,1,3912625,Amazon/Tripadvisor
egoistic/a,3,0,4,6011388,Amazon/Tripadvisor
egoistic/a,4,0.25,0,10187257,Amazon/Tripadvisor
egoistic/a,5,0.5,9,16202230,Amazon/Tripadvisor
egoistical/a,1,-0.5,0,3419923,Amazon/Tripadvisor
egoistical/a,2,-0.25,0,3912625,Amazon/Tripadvisor
egoistical/a,3,0,0,6011388,Amazon/Tripadvisor
egoistical/a,4,0.25,0,10187257,Amazon/Tripadvisor
egoistical/a,5,0.5,1,16202230,Amazon/Tripadvisor
egotistic/a,1,-0.5,0,3419923,Amazon/Tripadvisor
egotistic/a,2,-0.25,0,3912625,Amazon/Tripadvisor
egotistic/a,3,0,0,6011388,Amazon/Tripadvisor
egotistic/a,4,0.25,0,10187257,Amazon/Tripadvisor
egotistic/a,5,0.5,5,16202230,Amazon/Tripadvisor
egotistical/a,1,-0.5,6,3419923,Amazon/Tripadvisor
egotistical/a,2,-0.25,2,3912625,Amazon/Tripadvisor
egotistical/a,3,0,4,6011388,Amazon/Tripadvisor
egotistical/a,4,0.25,0,10187257,Amazon/Tripadvisor
egotistical/a,5,0.5,8,16202230,Amazon/Tripadvisor
egregious/a,1,-0.5,6,3419923,Amazon/Tripadvisor
egregious/a,2,-0.25,3,3912625,Amazon/Tripadvisor
egregious/a,3,0,4,6011388,Amazon/Tripadvisor
egregious/a,4,0.25,6,10187257,Amazon/Tripadvisor
egregious/a,5,0.5,9,16202230,Amazon/Tripadvisor
egyptian/a,1,-0.5,2,3419923,Amazon/Tripadvisor
egyptian/a,2,-0.25,0,3912625,Amazon/Tripadvisor
egyptian/a,3,0,1,6011388,Amazon/Tripadvisor
egyptian/a,4,0.25,8,10187257,Amazon/Tripadvisor
egyptian/a,5,0.5,11,16202230,Amazon/Tripadvisor
eidetic/a,1,-0.5,0,3419923,Amazon/Tripadvisor
eidetic/a,2,-0.25,0,3912625,Amazon/Tripadvisor
eidetic/a,3,0,1,6011388,Amazon/Tripadvisor
eidetic/a,4,0.25,0,10187257,Amazon/Tripadvisor
eidetic/a,5,0.5,0,16202230,Amazon/Tripadvisor
eighteen/a,1,-0.5,0,3419923,Amazon/Tripadvisor
eighteen/a,2,-0.25,1,3912625,Amazon/Tripadvisor
eighteen/a,3,0,0,6011388,Amazon/Tripadvisor
eighteen/a,4,0.25,2,10187257,Amazon/Tripadvisor
eighteen/a,5,0.5,6,16202230,Amazon/Tripadvisor
eighteenth/a,1,-0.5,0,3419923,Amazon/Tripadvisor
eighteenth/a,2,-0.25,0,3912625,Amazon/Tripadvisor
eighteenth/a,3,0,0,6011388,Amazon/Tripadvisor
eighteenth/a,4,0.25,2,10187257,Amazon/Tripadvisor
eighteenth/a,5,0.5,8,16202230,Amazon/Tripadvisor
eighth/a,1,-0.5,3,3419923,Amazon/Tripadvisor
eighth/a,2,-0.25,5,3912625,Amazon/Tripadvisor
eighth/a,3,0,3,6011388,Amazon/Tripadvisor
eighth/a,4,0.25,5,10187257,Amazon/Tripadvisor
eighth/a,5,0.5,7,16202230,Amazon/Tripadvisor
eighty-eight/a,1,-0.5,0,3419923,Amazon/Tripadvisor
eighty-eight/a,2,-0.25,0,3912625,Amazon/Tripadvisor
eighty-eight/a,3,0,0,6011388,Amazon/Tripadvisor
eighty-eight/a,4,0.25,0,10187257,Amazon/Tripadvisor
eighty-eight/a,5,0.5,1,16202230,Amazon/Tripadvisor
eighty-four/a,1,-0.5,0,3419923,Amazon/Tripadvisor
eighty-four/a,2,-0.25,0,3912625,Amazon/Tripadvisor
eighty-four/a,3,0,0,6011388,Amazon/Tripadvisor
eighty-four/a,4,0.25,0,10187257,Amazon/Tripadvisor
eighty-four/a,5,0.5,2,16202230,Amazon/Tripadvisor
eighty-one/a,1,-0.5,0,3419923,Amazon/Tripadvisor
eighty-one/a,2,-0.25,0,3912625,Amazon/Tripadvisor
eighty-one/a,3,0,1,6011388,Amazon/Tripadvisor
eighty-one/a,4,0.25,0,10187257,Amazon/Tripadvisor
eighty-one/a,5,0.5,0,16202230,Amazon/Tripadvisor
eighty/a,1,-0.5,0,3419923,Amazon/Tripadvisor
eighty/a,2,-0.25,1,3912625,Amazon/Tripadvisor
eighty/a,3,0,0,6011388,Amazon/Tripadvisor
eighty/a,4,0.25,3,10187257,Amazon/Tripadvisor
eighty/a,5,0.5,4,16202230,Amazon/Tripadvisor
either/r,1,-0.5,19,3419923,Amazon/Tripadvisor
either/r,2,-0.25,9,3912625,Amazon/Tripadvisor
either/r,3,0,15,6011388,Amazon/Tripadvisor
either/r,4,0.25,35,10187257,Amazon/Tripadvisor
either/r,5,0.5,46,16202230,Amazon/Tripadvisor
elaborate/a,1,-0.5,4,3419923,Amazon/Tripadvisor
elaborate/a,2,-0.25,8,3912625,Amazon/Tripadvisor
elaborate/a,3,0,11,6011388,Amazon/Tripadvisor
elaborate/a,4,0.25,21,10187257,Amazon/Tripadvisor
elaborate/a,5,0.5,40,16202230,Amazon/Tripadvisor
elaborately/r,1,-0.5,0,3419923,Amazon/Tripadvisor
elaborately/r,2,-0.25,0,3912625,Amazon/Tripadvisor
elaborately/r,3,0,0,6011388,Amazon/Tripadvisor
elaborately/r,4,0.25,1,10187257,Amazon/Tripadvisor
elaborately/r,5,0.5,5,16202230,Amazon/Tripadvisor
elapsed/a,1,-0.5,0,3419923,Amazon/Tripadvisor
elapsed/a,2,-0.25,0,3912625,Amazon/Tripadvisor
elapsed/a,3,0,1,6011388,Amazon/Tripadvisor
elapsed/a,4,0.25,0,10187257,Amazon/Tripadvisor
elapsed/a,5,0.5,0,16202230,Amazon/Tripadvisor
elastic/a,1,-0.5,1,3419923,Amazon/Tripadvisor
elastic/a,2,-0.25,0,3912625,Amazon/Tripadvisor
elastic/a,3,0,0,6011388,Amazon/Tripadvisor
elastic/a,4,0.25,0,10187257,Amazon/Tripadvisor
elastic/a,5,0.5,3,16202230,Amazon/Tripadvisor
elder/a,1,-0.5,2,3419923,Amazon/Tripadvisor
elder/a,2,-0.25,3,3912625,Amazon/Tripadvisor
elder/a,3,0,5,6011388,Amazon/Tripadvisor
elder/a,4,0.25,6,10187257,Amazon/Tripadvisor
elder/a,5,0.5,25,16202230,Amazon/Tripadvisor
elderly/a,1,-0.5,10,3419923,Amazon/Tripadvisor
elderly/a,2,-0.25,17,3912625,Amazon/Tripadvisor
elderly/a,3,0,22,6011388,Amazon/Tripadvisor
elderly/a,4,0.25,30,10187257,Amazon/Tripadvisor
elderly/a,5,0.5,52,16202230,Amazon/Tripadvisor
eldest/a,1,-0.5,4,3419923,Amazon/Tripadvisor
eldest/a,2,-0.25,2,3912625,Amazon/Tripadvisor
eldest/a,3,0,2,6011388,Amazon/Tripadvisor
eldest/a,4,0.25,3,10187257,Amazon/Tripadvisor
eldest/a,5,0.5,12,16202230,Amazon/Tripadvisor
elected/a,1,-0.5,0,3419923,Amazon/Tripadvisor
elected/a,2,-0.25,0,3912625,Amazon/Tripadvisor
elected/a,3,0,0,6011388,Amazon/Tripadvisor
elected/a,4,0.25,1,10187257,Amazon/Tripadvisor
elected/a,5,0.5,2,16202230,Amazon/Tripadvisor
elective/a,1,-0.5,0,3419923,Amazon/Tripadvisor
elective/a,2,-0.25,0,3912625,Amazon/Tripadvisor
elective/a,3,0,2,6011388,Amazon/Tripadvisor
elective/a,4,0.25,2,10187257,Amazon/Tripadvisor
elective/a,5,0.5,1,16202230,Amazon/Tripadvisor
electoral/a,1,-0.5,1,3419923,Amazon/Tripadvisor
electoral/a,2,-0.25,2,3912625,Amazon/Tripadvisor
electoral/a,3,0,0,6011388,Amazon/Tripadvisor
electoral/a,4,0.25,3,10187257,Amazon/Tripadvisor
electoral/a,5,0.5,6,16202230,Amazon/Tripadvisor
electric/a,1,-0.5,11,3419923,Amazon/Tripadvisor
electric/a,2,-0.25,11,3912625,Amazon/Tripadvisor
electric/a,3,0,10,6011388,Amazon/Tripadvisor
electric/a,4,0.25,29,10187257,Amazon/Tripadvisor
electric/a,5,0.5,47,16202230,Amazon/Tripadvisor
electrical/a,1,-0.5,31,3419923,Amazon/Tripadvisor
electrical/a,2,-0.25,16,3912625,Amazon/Tripadvisor
electrical/a,3,0,20,6011388,Amazon/Tripadvisor
electrical/a,4,0.25,29,10187257,Amazon/Tripadvisor
electrical/a,5,0.5,35,16202230,Amazon/Tripadvisor
electrically/r,1,-0.5,0,3419923,Amazon/Tripadvisor
electrically/r,2,-0.25,0,3912625,Amazon/Tripadvisor
electrically/r,3,0,1,6011388,Amazon/Tripadvisor
electrically/r,4,0.25,1,10187257,Amazon/Tripadvisor
electrically/r,5,0.5,1,16202230,Amazon/Tripadvisor
electrifying/a,1,-0.5,0,3419923,Amazon/Tripadvisor
electrifying/a,2,-0.25,0,3912625,Amazon/Tripadvisor
electrifying/a,3,0,0,6011388,Amazon/Tripadvisor
electrifying/a,4,0.25,1,10187257,Amazon/Tripadvisor
electrifying/a,5,0.5,0,16202230,Amazon/Tripadvisor
electromagnetic/a,1,-0.5,0,3419923,Amazon/Tripadvisor
electromagnetic/a,2,-0.25,0,3912625,Amazon/Tripadvisor
electromagnetic/a,3,0,1,6011388,Amazon/Tripadvisor
electromagnetic/a,4,0.25,0,10187257,Amazon/Tripadvisor
electromagnetic/a,5,0.5,0,16202230,Amazon/Tripadvisor
electronic/a,1,-0.5,11,3419923,Amazon/Tripadvisor
electronic/a,2,-0.25,19,3912625,Amazon/Tripadvisor
electronic/a,3,0,24,6011388,Amazon/Tripadvisor
electronic/a,4,0.25,42,10187257,Amazon/Tripadvisor
electronic/a,5,0.5,69,16202230,Amazon/Tripadvisor
electronically/r,1,-0.5,0,3419923,Amazon/Tripadvisor
electronically/r,2,-0.25,1,3912625,Amazon/Tripadvisor
electronically/r,3,0,4,6011388,Amazon/Tripadvisor
electronically/r,4,0.25,4,10187257,Amazon/Tripadvisor
electronically/r,5,0.5,6,16202230,Amazon/Tripadvisor
electrostatic/a,1,-0.5,0,3419923,Amazon/Tripadvisor
electrostatic/a,2,-0.25,0,3912625,Amazon/Tripadvisor
electrostatic/a,3,0,0,6011388,Amazon/Tripadvisor
electrostatic/a,4,0.25,2,10187257,Amazon/Tripadvisor
electrostatic/a,5,0.5,0,16202230,Amazon/Tripadvisor
elegant/a,1,-0.5,11,3419923,Amazon/Tripadvisor
elegant/a,2,-0.25,19,3912625,Amazon/Tripadvisor
elegant/a,3,0,22,6011388,Amazon/Tripadvisor
elegant/a,4,0.25,137,10187257,Amazon/Tripadvisor
elegant/a,5,0.5,431,16202230,Amazon/Tripadvisor
elegantly/r,1,-0.5,1,3419923,Amazon/Tripadvisor
elegantly/r,2,-0.25,3,3912625,Amazon/Tripadvisor
elegantly/r,3,0,1,6011388,Amazon/Tripadvisor
elegantly/r,4,0.25,18,10187257,Amazon/Tripadvisor
elegantly/r,5,0.5,60,16202230,Amazon/Tripadvisor
elegiac/a,1,-0.5,0,3419923,Amazon/Tripadvisor
elegiac/a,2,-0.25,0,3912625,Amazon/Tripadvisor
elegiac/a,3,0,0,6011388,Amazon/Tripadvisor
elegiac/a,4,0.25,0,10187257,Amazon/Tripadvisor
elegiac/a,5,0.5,1,16202230,Amazon/Tripadvisor
elemental/a,1,-0.5,0,3419923,Amazon/Tripadvisor
elemental/a,2,-0.25,0,3912625,Amazon/Tripadvisor
elemental/a,3,0,1,6011388,Amazon/Tripadvisor
elemental/a,4,0.25,1,10187257,Amazon/Tripadvisor
elemental/a,5,0.5,4,16202230,Amazon/Tripadvisor
elementary/a,1,-0.5,9,3419923,Amazon/Tripadvisor
elementary/a,2,-0.25,9,3912625,Amazon/Tripadvisor
elementary/a,3,0,11,6011388,Amazon/Tripadvisor
elementary/a,4,0.25,12,10187257,Amazon/Tripadvisor
elementary/a,5,0.5,56,16202230,Amazon/Tripadvisor
elevated/a,1,-0.5,1,3419923,Amazon/Tripadvisor
elevated/a,2,-0.25,0,3912625,Amazon/Tripadvisor
elevated/a,3,0,2,6011388,Amazon/Tripadvisor
elevated/a,4,0.25,3,10187257,Amazon/Tripadvisor
elevated/a,5,0.5,14,16202230,Amazon/Tripadvisor
eleven/a,1,-0.5,0,3419923,Amazon/Tripadvisor
eleven/a,2,-0.25,1,3912625,Amazon/Tripadvisor
eleven/a,3,0,1,6011388,Amazon/Tripadvisor
eleven/a,4,0.25,1,10187257,Amazon/Tripadvisor
eleven/a,5,0.5,4,16202230,Amazon/Tripadvisor
eligible/a,1,-0.5,1,3419923,Amazon/Tripadvisor
eligible/a,2,-0.25,1,3912625,Amazon/Tripadvisor
eligible/a,3,0,3,6011388,Amazon/Tripadvisor
eligible/a,4,0.25,3,10187257,Amazon/Tripadvisor
eligible/a,5,0.5,6,16202230,Amazon/Tripadvisor
elite/a,1,-0.5,1,3419923,Amazon/Tripadvisor
elite/a,2,-0.25,0,3912625,Amazon/Tripadvisor
elite/a,3,0,1,6011388,Amazon/Tripadvisor
elite/a,4,0.25,4,10187257,Amazon/Tripadvisor
elite/a,5,0.5,7,16202230,Amazon/Tripadvisor
elliptic/a,1,-0.5,0,3419923,Amazon/Tripadvisor
elliptic/a,2,-0.25,0,3912625,Amazon/Tripadvisor
elliptic/a,3,0,0,6011388,Amazon/Tripadvisor
elliptic/a,4,0.25,0,10187257,Amazon/Tripadvisor
elliptic/a,5,0.5,1,16202230,Amazon/Tripadvisor
elliptical/a,1,-0.5,0,3419923,Amazon/Tripadvisor
elliptical/a,2,-0.25,1,3912625,Amazon/Tripadvisor
elliptical/a,3,0,5,6011388,Amazon/Tripadvisor
elliptical/a,4,0.25,23,10187257,Amazon/Tripadvisor
elliptical/a,5,0.5,20,16202230,Amazon/Tripadvisor
elongated/a,1,-0.5,0,3419923,Amazon/Tripadvisor
elongated/a,2,-0.25,0,3912625,Amazon/Tripadvisor
elongated/a,3,0,0,6011388,Amazon/Tripadvisor
elongated/a,4,0.25,0,10187257,Amazon/Tripadvisor
elongated/a,5,0.5,2,16202230,Amazon/Tripadvisor
eloquent/a,1,-0.5,6,3419923,Amazon/Tripadvisor
eloquent/a,2,-0.25,3,3912625,Amazon/Tripadvisor
eloquent/a,3,0,6,6011388,Amazon/Tripadvisor
eloquent/a,4,0.25,11,10187257,Amazon/Tripadvisor
eloquent/a,5,0.5,73,16202230,Amazon/Tripadvisor
eloquently/r,1,-0.5,6,3419923,Amazon/Tripadvisor
eloquently/r,2,-0.25,1,3912625,Amazon/Tripadvisor
eloquently/r,3,0,3,6011388,Amazon/Tripadvisor
eloquently/r,4,0.25,21,10187257,Amazon/Tripadvisor
eloquently/r,5,0.5,74,16202230,Amazon/Tripadvisor
elsewhere/r,1,-0.5,59,3419923,Amazon/Tripadvisor
elsewhere/r,2,-0.25,82,3912625,Amazon/Tripadvisor
elsewhere/r,3,0,72,6011388,Amazon/Tripadvisor
elsewhere/r,4,0.25,123,10187257,Amazon/Tripadvisor
elsewhere/r,5,0.5,126,16202230,Amazon/Tripadvisor
elusive/a,1,-0.5,0,3419923,Amazon/Tripadvisor
elusive/a,2,-0.25,0,3912625,Amazon/Tripadvisor
elusive/a,3,0,3,6011388,Amazon/Tripadvisor
elusive/a,4,0.25,10,10187257,Amazon/Tripadvisor
elusive/a,5,0.5,23,16202230,Amazon/Tripadvisor
embarrassed/a,1,-0.5,4,3419923,Amazon/Tripadvisor
embarrassed/a,2,-0.25,7,3912625,Amazon/Tripadvisor
embarrassed/a,3,0,1,6011388,Amazon/Tripadvisor
embarrassed/a,4,0.25,8,10187257,Amazon/Tripadvisor
embarrassed/a,5,0.5,22,16202230,Amazon/Tripadvisor
embarrassing/a,1,-0.5,10,3419923,Amazon/Tripadvisor
embarrassing/a,2,-0.25,11,3912625,Amazon/Tripadvisor
embarrassing/a,3,0,9,6011388,Amazon/Tripadvisor
embarrassing/a,4,0.25,10,10187257,Amazon/Tripadvisor
embarrassing/a,5,0.5,22,16202230,Amazon/Tripadvisor
embarrassingly/r,1,-0.5,4,3419923,Amazon/Tripadvisor
embarrassingly/r,2,-0.25,3,3912625,Amazon/Tripadvisor
embarrassingly/r,3,0,1,6011388,Amazon/Tripadvisor
embarrassingly/r,4,0.25,3,10187257,Amazon/Tripadvisor
embarrassingly/r,5,0.5,3,16202230,Amazon/Tripadvisor
embattled/a,1,-0.5,0,3419923,Amazon/Tripadvisor
embattled/a,2,-0.25,1,3912625,Amazon/Tripadvisor
embattled/a,3,0,0,6011388,Amazon/Tripadvisor
embattled/a,4,0.25,1,10187257,Amazon/Tripadvisor
embattled/a,5,0.5,3,16202230,Amazon/Tripadvisor
emblematic/a,1,-0.5,0,3419923,Amazon/Tripadvisor
emblematic/a,2,-0.25,0,3912625,Amazon/Tripadvisor
emblematic/a,3,0,1,6011388,Amazon/Tripadvisor
emblematic/a,4,0.25,0,10187257,Amazon/Tripadvisor
emblematic/a,5,0.5,1,16202230,Amazon/Tripadvisor
emblematical/a,1,-0.5,0,3419923,Amazon/Tripadvisor
emblematical/a,2,-0.25,0,3912625,Amazon/Tripadvisor
emblematical/a,3,0,0,6011388,Amazon/Tripadvisor
emblematical/a,4,0.25,1,10187257,Amazon/Tripadvisor
emblematical/a,5,0.5,0,16202230,Amazon/Tripadvisor
embryonic/a,1,-0.5,0,3419923,Amazon/Tripadvisor
embryonic/a,2,-0.25,0,3912625,Amazon/Tripadvisor
embryonic/a,3,0,1,6011388,Amazon/Tripadvisor
embryonic/a,4,0.25,2,10187257,Amazon/Tripadvisor
embryonic/a,5,0.5,3,16202230,Amazon/Tripadvisor
emergent/a,1,-0.5,0,3419923,Amazon/Tripadvisor
emergent/a,2,-0.25,0,3912625,Amazon/Tripadvisor
emergent/a,3,0,0,6011388,Amazon/Tripadvisor
emergent/a,4,0.25,1,10187257,Amazon/Tripadvisor
emergent/a,5,0.5,0,16202230,Amazon/Tripadvisor
eminent/a,1,-0.5,1,3419923,Amazon/Tripadvisor
eminent/a,2,-0.25,2,3912625,Amazon/Tripadvisor
eminent/a,3,0,1,6011388,Amazon/Tripadvisor
eminent/a,4,0.25,3,10187257,Amazon/Tripadvisor
eminent/a,5,0.5,7,16202230,Amazon/Tripadvisor
eminently/r,1,-0.5,0,3419923,Amazon/Tripadvisor
eminently/r,2,-0.25,4,3912625,Amazon/Tripadvisor
eminently/r,3,0,4,6011388,Amazon/Tripadvisor
eminently/r,4,0.25,8,10187257,Amazon/Tripadvisor
eminently/r,5,0.5,32,16202230,Amazon/Tripadvisor
emotional/a,1,-0.5,69,3419923,Amazon/Tripadvisor
emotional/a,2,-0.25,57,3912625,Amazon/Tripadvisor
emotional/a,3,0,78,6011388,Amazon/Tripadvisor
emotional/a,4,0.25,173,10187257,Amazon/Tripadvisor
emotional/a,5,0.5,438,16202230,Amazon/Tripadvisor
emotionally/r,1,-0.5,21,3419923,Amazon/Tripadvisor
emotionally/r,2,-0.25,17,3912625,Amazon/Tripadvisor
emotionally/r,3,0,25,6011388,Amazon/Tripadvisor
emotionally/r,4,0.25,44,10187257,Amazon/Tripadvisor
emotionally/r,5,0.5,132,16202230,Amazon/Tripadvisor
emotionless/a,1,-0.5,0,3419923,Amazon/Tripadvisor
emotionless/a,2,-0.25,0,3912625,Amazon/Tripadvisor
emotionless/a,3,0,2,6011388,Amazon/Tripadvisor
emotionless/a,4,0.25,1,10187257,Amazon/Tripadvisor
emotionless/a,5,0.5,1,16202230,Amazon/Tripadvisor
emotive/a,1,-0.5,0,3419923,Amazon/Tripadvisor
emotive/a,2,-0.25,1,3912625,Amazon/Tripadvisor
emotive/a,3,0,0,6011388,Amazon/Tripadvisor
emotive/a,4,0.25,1,10187257,Amazon/Tripadvisor
emotive/a,5,0.5,2,16202230,Amazon/Tripadvisor
empathetic/a,1,-0.5,0,3419923,Amazon/Tripadvisor
empathetic/a,2,-0.25,2,3912625,Amazon/Tripadvisor
empathetic/a,3,0,1,6011388,Amazon/Tripadvisor
empathetic/a,4,0.25,5,10187257,Amazon/Tripadvisor
empathetic/a,5,0.5,17,16202230,Amazon/Tripadvisor
empathetically/r,1,-0.5,0,3419923,Amazon/Tripadvisor
empathetically/r,2,-0.25,0,3912625,Amazon/Tripadvisor
empathetically/r,3,0,0,6011388,Amazon/Tripadvisor
empathetically/r,4,0.25,1,10187257,Amazon/Tripadvisor
empathetically/r,5,0.5,1,16202230,Amazon/Tripadvisor
empathic/a,1,-0.5,1,3419923,Amazon/Tripadvisor
empathic/a,2,-0.25,0,3912625,Amazon/Tripadvisor
empathic/a,3,0,1,6011388,Amazon/Tripadvisor
empathic/a,4,0.25,1,10187257,Amazon/Tripadvisor
empathic/a,5,0.5,4,16202230,Amazon/Tripadvisor
emphatic/a,1,-0.5,0,3419923,Amazon/Tripadvisor
emphatic/a,2,-0.25,1,3912625,Amazon/Tripadvisor
emphatic/a,3,0,1,6011388,Amazon/Tripadvisor
emphatic/a,4,0.25,3,10187257,Amazon/Tripadvisor
emphatic/a,5,0.5,2,16202230,Amazon/Tripadvisor
emphatically/r,1,-0.5,2,3419923,Amazon/Tripadvisor
emphatically/r,2,-0.25,0,3912625,Amazon/Tripadvisor
emphatically/r,3,0,1,6011388,Amazon/Tripadvisor
emphatically/r,4,0.25,2,10187257,Amazon/Tripadvisor
emphatically/r,5,0.5,6,16202230,Amazon/Tripadvisor
empiric/a,1,-0.5,0,3419923,Amazon/Tripadvisor
empiric/a,2,-0.25,0,3912625,Amazon/Tripadvisor
empiric/a,3,0,1,6011388,Amazon/Tripadvisor
empiric/a,4,0.25,0,10187257,Amazon/Tripadvisor
empiric/a,5,0.5,0,16202230,Amazon/Tripadvisor
empirical/a,1,-0.5,8,3419923,Amazon/Tripadvisor
