,Word,Rating,Category,Count,Total,Corpus,RelativeFrequency,Probabilities
14074,fabulously/r,5,0.5,24,16202230,Amazon/Tripadvisor,1.48127757722e-06,0.407160202871
14075,face to face/r,1,-0.5,1,3419923,Amazon/Tripadvisor,2.92404244189e-07,0.0851790937209
14076,face to face/r,2,-0.25,2,3912625,Amazon/Tripadvisor,5.11165777451e-07,0.148905628183
14077,face to face/r,3,0.0,1,6011388,Amazon/Tripadvisor,1.66350932597e-07,0.0484590150786
14078,face to face/r,4,0.25,10,10187257,Amazon/Tripadvisor,9.81618506336e-07,0.285951303413
14079,face to face/r,5,0.5,24,16202230,Amazon/Tripadvisor,1.48127757722e-06,0.431504959604
14080,face-to-face/a,1,-0.5,1,3419923,Amazon/Tripadvisor,2.92404244189e-07,0.228265842678
14081,face-to-face/a,2,-0.25,1,3912625,Amazon/Tripadvisor,2.55582888726e-07,0.199521192419
14082,face-to-face/a,3,0.0,1,6011388,Amazon/Tripadvisor,1.66350932597e-07,0.129862122606
14083,face-to-face/a,4,0.25,2,10187257,Amazon/Tripadvisor,1.96323701267e-07,0.15326041259
14084,face-to-face/a,5,0.5,6,16202230,Amazon/Tripadvisor,3.70319394306e-07,0.289090429708
14085,face-to-face/r,1,-0.5,1,3419923,Amazon/Tripadvisor,2.92404244189e-07,0.379948683194
14086,face-to-face/r,2,-0.25,1,3912625,Amazon/Tripadvisor,2.55582888726e-07,0.332103189157
14087,face-to-face/r,3,0.0,0,6011388,Amazon/Tripadvisor,0.0,0.0
14088,face-to-face/r,4,0.25,1,10187257,Amazon/Tripadvisor,9.81618506336e-08,0.12755104151
14089,face-to-face/r,5,0.5,2,16202230,Amazon/Tripadvisor,1.23439798102e-07,0.160397086139
14090,faceless/a,1,-0.5,1,3419923,Amazon/Tripadvisor,2.92404244189e-07,0.150868379473
14091,faceless/a,2,-0.25,1,3912625,Amazon/Tripadvisor,2.55582888726e-07,0.131870097679
14092,faceless/a,3,0.0,2,6011388,Amazon/Tripadvisor,3.32701865193e-07,0.17166026912
14093,faceless/a,4,0.25,7,10187257,Amazon/Tripadvisor,6.87132954435e-07,0.354531910458
14094,faceless/a,5,0.5,6,16202230,Amazon/Tripadvisor,3.70319394306e-07,0.191069343269
14095,faceted/a,1,-0.5,0,3419923,Amazon/Tripadvisor,0.0,0.0
14096,faceted/a,2,-0.25,0,3912625,Amazon/Tripadvisor,0.0,0.0
14097,faceted/a,3,0.0,0,6011388,Amazon/Tripadvisor,0.0,0.0
14098,faceted/a,4,0.25,1,10187257,Amazon/Tripadvisor,9.81618506336e-08,1.0
14099,faceted/a,5,0.5,0,16202230,Amazon/Tripadvisor,0.0,0.0
14100,facetious/a,1,-0.5,0,3419923,Amazon/Tripadvisor,0.0,0.0
14101,facetious/a,2,-0.25,0,3912625,Amazon/Tripadvisor,0.0,0.0
14102,facetious/a,3,0.0,1,6011388,Amazon/Tripadvisor,1.66350932597e-07,1.0
14103,facetious/a,4,0.25,0,10187257,Amazon/Tripadvisor,0.0,0.0
14104,facetious/a,5,0.5,0,16202230,Amazon/Tripadvisor,0.0,0.0
14105,facetiously/r,1,-0.5,0,3419923,Amazon/Tripadvisor,0.0,0.0
14106,facetiously/r,2,-0.25,0,3912625,Amazon/Tripadvisor,0.0,0.0
14107,facetiously/r,3,0.0,0,6011388,Amazon/Tripadvisor,0.0,0.0
14108,facetiously/r,4,0.25,1,10187257,Amazon/Tripadvisor,9.81618506336e-08,1.0
14109,facetiously/r,5,0.5,0,16202230,Amazon/Tripadvisor,0.0,0.0
14110,facial/a,1,-0.5,3,3419923,Amazon/Tripadvisor,8.77212732567e-07,0.0694292060527
14111,facial/a,2,-0.25,9,3912625,Amazon/Tripadvisor,2.30024599853e-06,0.182058749805
14112,facial/a,3,0.0,15,6011388,Amazon/Tripadvisor,2.49526398895e-06,0.197493938714
14113,facial/a,4,0.25,42,10187257,Amazon/Tripadvisor,4.12279772661e-06,0.326309186184
14114,facial/a,5,0.5,46,16202230,Amazon/Tripadvisor,2.83911535634e-06,0.224708919245
14115,facile/a,1,-0.5,0,3419923,Amazon/Tripadvisor,0.0,0.0
14116,facile/a,2,-0.25,1,3912625,Amazon/Tripadvisor,2.55582888726e-07,0.211399716329
14117,facile/a,3,0.0,3,6011388,Amazon/Tripadvisor,4.9905279779e-07,0.412780450257
14118,facile/a,4,0.25,4,10187257,Amazon/Tripadvisor,3.92647402534e-07,0.324769588164
14119,facile/a,5,0.5,1,16202230,Amazon/Tripadvisor,6.17198990509e-08,0.0510502452503
14120,facilitative/a,1,-0.5,0,3419923,Amazon/Tripadvisor,0.0,0.0
14121,facilitative/a,2,-0.25,0,3912625,Amazon/Tripadvisor,0.0,0.0
14122,facilitative/a,3,0.0,0,6011388,Amazon/Tripadvisor,0.0,0.0
14123,facilitative/a,4,0.25,1,10187257,Amazon/Tripadvisor,9.81618506336e-08,0.61396532642
14124,facilitative/a,5,0.5,1,16202230,Amazon/Tripadvisor,6.17198990509e-08,0.38603467358
14125,fact-finding/a,1,-0.5,0,3419923,Amazon/Tripadvisor,0.0,0.0
14126,fact-finding/a,2,-0.25,1,3912625,Amazon/Tripadvisor,2.55582888726e-07,1.0
14127,fact-finding/a,3,0.0,0,6011388,Amazon/Tripadvisor,0.0,0.0
14128,fact-finding/a,4,0.25,0,10187257,Amazon/Tripadvisor,0.0,0.0
14129,fact-finding/a,5,0.5,0,16202230,Amazon/Tripadvisor,0.0,0.0
14130,factory-made/a,1,-0.5,0,3419923,Amazon/Tripadvisor,0.0,0.0
14131,factory-made/a,2,-0.25,0,3912625,Amazon/Tripadvisor,0.0,0.0
14132,factory-made/a,3,0.0,1,6011388,Amazon/Tripadvisor,1.66350932597e-07,1.0
14133,factory-made/a,4,0.25,0,10187257,Amazon/Tripadvisor,0.0,0.0
14134,factory-made/a,5,0.5,0,16202230,Amazon/Tripadvisor,0.0,0.0
14135,factual/a,1,-0.5,21,3419923,Amazon/Tripadvisor,6.14048912797e-06,0.247863555359
14136,factual/a,2,-0.25,18,3912625,Amazon/Tripadvisor,4.60049199706e-06,0.18570089109
14137,factual/a,3,0.0,25,6011388,Amazon/Tripadvisor,4.15877331491e-06,0.167870721417
14138,factual/a,4,0.25,44,10187257,Amazon/Tripadvisor,4.31912142788e-06,0.174343243809
14139,factual/a,5,0.5,90,16202230,Amazon/Tripadvisor,5.55479091458e-06,0.224221588325
14140,factually/r,1,-0.5,1,3419923,Amazon/Tripadvisor,2.92404244189e-07,0.182211356002
14141,factually/r,2,-0.25,2,3912625,Amazon/Tripadvisor,5.11165777451e-07,0.318532344527
14142,factually/r,3,0.0,2,6011388,Amazon/Tripadvisor,3.32701865193e-07,0.207322770466
14143,factually/r,4,0.25,1,10187257,Amazon/Tripadvisor,9.81618506336e-08,0.0611694401401
14144,factually/r,5,0.5,6,16202230,Amazon/Tripadvisor,3.70319394306e-07,0.230764088864
14145,faddish/a,1,-0.5,0,3419923,Amazon/Tripadvisor,0.0,0.0
14146,faddish/a,2,-0.25,2,3912625,Amazon/Tripadvisor,5.11165777451e-07,0.697582560556
14147,faddish/a,3,0.0,0,6011388,Amazon/Tripadvisor,0.0,0.0
14148,faddish/a,4,0.25,1,10187257,Amazon/Tripadvisor,9.81618506336e-08,0.133960445191
14149,faddish/a,5,0.5,2,16202230,Amazon/Tripadvisor,1.23439798102e-07,0.168456994253
14150,faddy/a,1,-0.5,0,3419923,Amazon/Tripadvisor,0.0,0.0
14151,faddy/a,2,-0.25,0,3912625,Amazon/Tripadvisor,0.0,0.0
14152,faddy/a,3,0.0,0,6011388,Amazon/Tripadvisor,0.0,0.0
14153,faddy/a,4,0.25,0,10187257,Amazon/Tripadvisor,0.0,0.0
14154,faddy/a,5,0.5,1,16202230,Amazon/Tripadvisor,6.17198990509e-08,1.0
14155,faint-hearted/a,1,-0.5,0,3419923,Amazon/Tripadvisor,0.0,0.0
14156,faint-hearted/a,2,-0.25,0,3912625,Amazon/Tripadvisor,0.0,0.0
14157,faint-hearted/a,3,0.0,0,6011388,Amazon/Tripadvisor,0.0,0.0
14158,faint-hearted/a,4,0.25,0,10187257,Amazon/Tripadvisor,0.0,0.0
14159,faint-hearted/a,5,0.5,1,16202230,Amazon/Tripadvisor,6.17198990509e-08,1.0
14160,faint/a,1,-0.5,5,3419923,Amazon/Tripadvisor,1.46202122095e-06,0.119344852368
14161,faint/a,2,-0.25,7,3912625,Amazon/Tripadvisor,1.78908022108e-06,0.146042691993
14162,faint/a,3,0.0,14,6011388,Amazon/Tripadvisor,2.32891305635e-06,0.190109268529
14163,faint/a,4,0.25,34,10187257,Amazon/Tripadvisor,3.33750292154e-06,0.272440500686
14164,faint/a,5,0.5,54,16202230,Amazon/Tripadvisor,3.33287454875e-06,0.272062686425
14165,fainthearted/a,1,-0.5,0,3419923,Amazon/Tripadvisor,0.0,0.0
14166,fainthearted/a,2,-0.25,0,3912625,Amazon/Tripadvisor,0.0,0.0
14167,fainthearted/a,3,0.0,0,6011388,Amazon/Tripadvisor,0.0,0.0
14168,fainthearted/a,4,0.25,1,10187257,Amazon/Tripadvisor,9.81618506336e-08,1.0
14169,fainthearted/a,5,0.5,0,16202230,Amazon/Tripadvisor,0.0,0.0
14170,faintly/r,1,-0.5,5,3419923,Amazon/Tripadvisor,1.46202122095e-06,0.50617154327
14171,faintly/r,2,-0.25,2,3912625,Amazon/Tripadvisor,5.11165777451e-07,0.176972513622
14172,faintly/r,3,0.0,1,6011388,Amazon/Tripadvisor,1.66350932597e-07,0.0575929453488
14173,faintly/r,4,0.25,7,10187257,Amazon/Tripadvisor,6.87132954435e-07,0.237894732987
14174,faintly/r,5,0.5,1,16202230,Amazon/Tripadvisor,6.17198990509e-08,0.0213682647731
14175,fair to middling/a,1,-0.5,0,3419923,Amazon/Tripadvisor,0.0,0.0
14176,fair to middling/a,2,-0.25,0,3912625,Amazon/Tripadvisor,0.0,0.0
14177,fair to middling/a,3,0.0,1,6011388,Amazon/Tripadvisor,1.66350932597e-07,1.0
14178,fair to middling/a,4,0.25,0,10187257,Amazon/Tripadvisor,0.0,0.0
14179,fair to middling/a,5,0.5,0,16202230,Amazon/Tripadvisor,0.0,0.0
14180,fair-minded/a,1,-0.5,0,3419923,Amazon/Tripadvisor,0.0,0.0
14181,fair-minded/a,2,-0.25,1,3912625,Amazon/Tripadvisor,2.55582888726e-07,0.805485796442
14182,fair-minded/a,3,0.0,0,6011388,Amazon/Tripadvisor,0.0,0.0
14183,fair-minded/a,4,0.25,0,10187257,Amazon/Tripadvisor,0.0,0.0
14184,fair-minded/a,5,0.5,1,16202230,Amazon/Tripadvisor,6.17198990509e-08,0.194514203558
14185,fair/a,1,-0.5,70,3419923,Amazon/Tripadvisor,2.04682970932e-05,0.191283721746
14186,fair/a,2,-0.25,79,3912625,Amazon/Tripadvisor,2.01910482093e-05,0.188692729534
14187,fair/a,3,0.0,140,6011388,Amazon/Tripadvisor,2.32891305635e-05,0.217645442126
14188,fair/a,4,0.25,250,10187257,Amazon/Tripadvisor,2.45404626584e-05,0.229339598174
14189,fair/a,5,0.5,300,16202230,Amazon/Tripadvisor,1.85159697153e-05,0.173038508419
14190,fairly/r,1,-0.5,96,3419923,Amazon/Tripadvisor,2.80708074422e-05,0.105521357712
14191,fairly/r,2,-0.25,208,3912625,Amazon/Tripadvisor,5.31612408549e-05,0.199839150485
14192,fairly/r,3,0.0,398,6011388,Amazon/Tripadvisor,6.62076711734e-05,0.248882165843
14193,fairly/r,4,0.25,788,10187257,Amazon/Tripadvisor,7.73515382993e-05,0.290773229778
14194,fairly/r,5,0.5,668,16202230,Amazon/Tripadvisor,4.1228892566e-05,0.154984096182
14195,faithful/a,1,-0.5,12,3419923,Amazon/Tripadvisor,3.50885093027e-06,0.390860689037
14196,faithful/a,2,-0.25,5,3912625,Amazon/Tripadvisor,1.27791444363e-06,0.142350453152
14197,faithful/a,3,0.0,6,6011388,Amazon/Tripadvisor,9.9810559558e-07,0.111181765362
14198,faithful/a,4,0.25,8,10187257,Amazon/Tripadvisor,7.85294805069e-07,0.0874761780156
14199,faithful/a,5,0.5,39,16202230,Amazon/Tripadvisor,2.40707606299e-06,0.268130914433
14200,faithfully/r,1,-0.5,3,3419923,Amazon/Tripadvisor,8.77212732567e-07,0.237010557823
14201,faithfully/r,2,-0.25,4,3912625,Amazon/Tripadvisor,1.0223315549e-06,0.276219625082
14202,faithfully/r,3,0.0,1,6011388,Amazon/Tripadvisor,1.66350932597e-07,0.0449456851973
14203,faithfully/r,4,0.25,11,10187257,Amazon/Tripadvisor,1.07978035697e-06,0.291741484397
14204,faithfully/r,5,0.5,9,16202230,Amazon/Tripadvisor,5.55479091458e-07,0.150082647501
14205,fake/a,1,-0.5,36,3419923,Amazon/Tripadvisor,1.05265527908e-05,0.433447612392
14206,fake/a,2,-0.25,18,3912625,Amazon/Tripadvisor,4.60049199706e-06,0.189432600737
14207,fake/a,3,0.0,20,6011388,Amazon/Tripadvisor,3.32701865193e-06,0.136995303184
14208,fake/a,4,0.25,33,10187257,Amazon/Tripadvisor,3.23934107091e-06,0.133385038845
14209,fake/a,5,0.5,42,16202230,Amazon/Tripadvisor,2.59223576014e-06,0.106739444842
14210,fallacious/a,1,-0.5,2,3419923,Amazon/Tripadvisor,5.84808488378e-07,0.242203889973
14211,fallacious/a,2,-0.25,1,3912625,Amazon/Tripadvisor,2.55582888726e-07,0.105852037188
14212,fallacious/a,3,0.0,4,6011388,Amazon/Tripadvisor,6.65403730386e-07,0.275583161163
14213,fallacious/a,4,0.25,8,10187257,Amazon/Tripadvisor,7.85294805069e-07,0.325237167968
14214,fallacious/a,5,0.5,2,16202230,Amazon/Tripadvisor,1.23439798102e-07,0.0511237437075
14215,fallen/a,1,-0.5,1,3419923,Amazon/Tripadvisor,2.92404244189e-07,0.292369064913
14216,fallen/a,2,-0.25,0,3912625,Amazon/Tripadvisor,0.0,0.0
14217,fallen/a,3,0.0,1,6011388,Amazon/Tripadvisor,1.66350932597e-07,0.166330918847
14218,fallen/a,4,0.25,3,10187257,Amazon/Tripadvisor,2.94485551901e-07,0.294450122222
14219,fallen/a,5,0.5,4,16202230,Amazon/Tripadvisor,2.46879596204e-07,0.246849894017
14220,fallible/a,1,-0.5,0,3419923,Amazon/Tripadvisor,0.0,0.0
14221,fallible/a,2,-0.25,0,3912625,Amazon/Tripadvisor,0.0,0.0
14222,fallible/a,3,0.0,1,6011388,Amazon/Tripadvisor,1.66350932597e-07,0.277997409352
14223,fallible/a,4,0.25,0,10187257,Amazon/Tripadvisor,0.0,0.0
14224,fallible/a,5,0.5,7,16202230,Amazon/Tripadvisor,4.32039293357e-07,0.722002590648
14225,fallow/a,1,-0.5,0,3419923,Amazon/Tripadvisor,0.0,0.0
14226,fallow/a,2,-0.25,0,3912625,Amazon/Tripadvisor,0.0,0.0
14227,fallow/a,3,0.0,0,6011388,Amazon/Tripadvisor,0.0,0.0
14228,fallow/a,4,0.25,2,10187257,Amazon/Tripadvisor,1.96323701267e-07,0.76081600561
14229,fallow/a,5,0.5,1,16202230,Amazon/Tripadvisor,6.17198990509e-08,0.23918399439
14230,false/a,1,-0.5,124,3419923,Amazon/Tripadvisor,3.62581262795e-05,0.488924026449
14231,false/a,2,-0.25,54,3912625,Amazon/Tripadvisor,1.38014759912e-05,0.186106506457
14232,false/a,3,0.0,41,6011388,Amazon/Tripadvisor,6.82038823646e-06,0.0919697739706
14233,false/a,4,0.25,88,10187257,Amazon/Tripadvisor,8.63824285576e-06,0.116482700897
14234,false/a,5,0.5,140,16202230,Amazon/Tripadvisor,8.64078586713e-06,0.116516992226
14235,falsely/r,1,-0.5,6,3419923,Amazon/Tripadvisor,1.75442546513e-06,0.402525941997
14236,falsely/r,2,-0.25,4,3912625,Amazon/Tripadvisor,1.0223315549e-06,0.234558253028
14237,falsely/r,3,0.0,3,6011388,Amazon/Tripadvisor,4.9905279779e-07,0.114499989614
14238,falsely/r,4,0.25,6,10187257,Amazon/Tripadvisor,5.88971103802e-07,0.135130362092
14239,falsely/r,5,0.5,8,16202230,Amazon/Tripadvisor,4.93759192407e-07,0.113285453268
14240,falsifiable/a,1,-0.5,0,3419923,Amazon/Tripadvisor,0.0,0.0
14241,falsifiable/a,2,-0.25,0,3912625,Amazon/Tripadvisor,0.0,0.0
14242,falsifiable/a,3,0.0,0,6011388,Amazon/Tripadvisor,0.0,0.0
14243,falsifiable/a,4,0.25,1,10187257,Amazon/Tripadvisor,9.81618506336e-08,1.0
14244,falsifiable/a,5,0.5,0,16202230,Amazon/Tripadvisor,0.0,0.0
14245,famed/a,1,-0.5,2,3419923,Amazon/Tripadvisor,5.84808488378e-07,0.136897217038
14246,famed/a,2,-0.25,2,3912625,Amazon/Tripadvisor,5.11165777451e-07,0.119658270646
14247,famed/a,3,0.0,4,6011388,Amazon/Tripadvisor,6.65403730386e-07,0.155763674275
14248,famed/a,4,0.25,13,10187257,Amazon/Tripadvisor,1.27610405824e-06,0.298721885362
14249,famed/a,5,0.5,20,16202230,Amazon/Tripadvisor,1.23439798102e-06,0.288958952679
14250,familial/a,1,-0.5,1,3419923,Amazon/Tripadvisor,2.92404244189e-07,0.120973155611
14251,familial/a,2,-0.25,2,3912625,Amazon/Tripadvisor,5.11165777451e-07,0.211478931539
14252,familial/a,3,0.0,4,6011388,Amazon/Tripadvisor,6.65403730386e-07,0.275290084258
14253,familial/a,4,0.25,4,10187257,Amazon/Tripadvisor,3.92647402534e-07,0.162445642534
14254,familial/a,5,0.5,9,16202230,Amazon/Tripadvisor,5.55479091458e-07,0.229812186058
14255,familiar/a,1,-0.5,27,3419923,Amazon/Tripadvisor,7.89491459311e-06,0.0892239019682
14256,familiar/a,2,-0.25,72,3912625,Amazon/Tripadvisor,1.84019679882e-05,0.207968733346
14257,familiar/a,3,0.0,91,6011388,Amazon/Tripadvisor,1.51379348663e-05,0.171080459526
14258,familiar/a,4,0.25,219,10187257,Amazon/Tripadvisor,2.14974452888e-05,0.242952083698
14259,familiar/a,5,0.5,414,16202230,Amazon/Tripadvisor,2.55520382071e-05,0.288774821461
14260,famished/a,1,-0.5,0,3419923,Amazon/Tripadvisor,0.0,0.0
14261,famished/a,2,-0.25,0,3912625,Amazon/Tripadvisor,0.0,0.0
14262,famished/a,3,0.0,0,6011388,Amazon/Tripadvisor,0.0,0.0
14263,famished/a,4,0.25,0,10187257,Amazon/Tripadvisor,0.0,0.0
14264,famished/a,5,0.5,1,16202230,Amazon/Tripadvisor,6.17198990509e-08,1.0
14265,famous/a,1,-0.5,41,3419923,Amazon/Tripadvisor,1.19885740118e-05,0.154799073334
14266,famous/a,2,-0.25,41,3912625,Amazon/Tripadvisor,1.04788984377e-05,0.135305814197
14267,famous/a,3,0.0,61,6011388,Amazon/Tripadvisor,1.01474068884e-05,0.131025523263
14268,famous/a,4,0.25,192,10187257,Amazon/Tripadvisor,1.88470753216e-05,0.24335753293
14269,famous/a,5,0.5,421,16202230,Amazon/Tripadvisor,2.59840775004e-05,0.335512056276
14270,famously/r,1,-0.5,3,3419923,Amazon/Tripadvisor,8.77212732567e-07,0.432046555826
14271,famously/r,2,-0.25,1,3912625,Amazon/Tripadvisor,2.55582888726e-07,0.125880191546
14272,famously/r,3,0.0,0,6011388,Amazon/Tripadvisor,0.0,0.0
14273,famously/r,4,0.25,6,10187257,Amazon/Tripadvisor,5.88971103802e-07,0.290081216826
14274,famously/r,5,0.5,5,16202230,Amazon/Tripadvisor,3.08599495255e-07,0.151992035802
14275,fanatic/a,1,-0.5,3,3419923,Amazon/Tripadvisor,8.77212732567e-07,0.221548894091
14276,fanatic/a,2,-0.25,2,3912625,Amazon/Tripadvisor,5.11165777451e-07,0.129100055764
14277,fanatic/a,3,0.0,5,6011388,Amazon/Tripadvisor,8.31754662983e-07,0.210068001635
14278,fanatic/a,4,0.25,2,10187257,Amazon/Tripadvisor,1.96323701267e-07,0.0495835243663
14279,fanatic/a,5,0.5,25,16202230,Amazon/Tripadvisor,1.54299747627e-06,0.389699524143
14280,fanatical/a,1,-0.5,9,3419923,Amazon/Tripadvisor,2.6316381977e-06,0.394229028054
14281,fanatical/a,2,-0.25,3,3912625,Amazon/Tripadvisor,7.66748666177e-07,0.114861754816
14282,fanatical/a,3,0.0,4,6011388,Amazon/Tripadvisor,6.65403730386e-07,0.0996799127338
14283,fanatical/a,4,0.25,9,10187257,Amazon/Tripadvisor,8.83456655702e-07,0.132345038543
14284,fanatical/a,5,0.5,28,16202230,Amazon/Tripadvisor,1.72815717343e-06,0.258884265854
14285,fanatically/r,1,-0.5,0,3419923,Amazon/Tripadvisor,0.0,0.0
14286,fanatically/r,2,-0.25,0,3912625,Amazon/Tripadvisor,0.0,0.0
14287,fanatically/r,3,0.0,0,6011388,Amazon/Tripadvisor,0.0,0.0
14288,fanatically/r,4,0.25,0,10187257,Amazon/Tripadvisor,0.0,0.0
14289,fanatically/r,5,0.5,3,16202230,Amazon/Tripadvisor,1.85159697153e-07,1.0
14290,fanciful/a,1,-0.5,1,3419923,Amazon/Tripadvisor,2.92404244189e-07,0.111095579563
14291,fanciful/a,2,-0.25,4,3912625,Amazon/Tripadvisor,1.0223315549e-06,0.388422941373
14292,fanciful/a,3,0.0,2,6011388,Amazon/Tripadvisor,3.32701865193e-07,0.1264061903
14293,fanciful/a,4,0.25,5,10187257,Amazon/Tripadvisor,4.90809253168e-07,0.186477246891
14294,fanciful/a,5,0.5,8,16202230,Amazon/Tripadvisor,4.93759192407e-07,0.187598041873
14295,fancy/a,1,-0.5,11,3419923,Amazon/Tripadvisor,3.21644668608e-06,0.0900776131492
14296,fancy/a,2,-0.25,14,3912625,Amazon/Tripadvisor,3.57816044216e-06,0.100207522012
14297,fancy/a,3,0.0,45,6011388,Amazon/Tripadvisor,7.48579196685e-06,0.209641986551
14298,fancy/a,4,0.25,129,10187257,Amazon/Tripadvisor,1.26628787317e-05,0.354627949124
14299,fancy/a,5,0.5,142,16202230,Amazon/Tripadvisor,8.76422566523e-06,0.245444929164
14300,fantabulous/a,1,-0.5,0,3419923,Amazon/Tripadvisor,0.0,0.0
14301,fantabulous/a,2,-0.25,0,3912625,Amazon/Tripadvisor,0.0,0.0
14302,fantabulous/a,3,0.0,0,6011388,Amazon/Tripadvisor,0.0,0.0
14303,fantabulous/a,4,0.25,0,10187257,Amazon/Tripadvisor,0.0,0.0
14304,fantabulous/a,5,0.5,1,16202230,Amazon/Tripadvisor,6.17198990509e-08,1.0
14305,fantastic/a,1,-0.5,51,3419923,Amazon/Tripadvisor,1.49126164536e-05,0.0618667850877
14306,fantastic/a,2,-0.25,53,3912625,Amazon/Tripadvisor,1.35458931025e-05,0.0561967686888
14307,fantastic/a,3,0.0,108,6011388,Amazon/Tripadvisor,1.79659007204e-05,0.0745337025352
14308,fantastic/a,4,0.25,683,10187257,Amazon/Tripadvisor,6.70445439827e-05,0.278142364003
14309,fantastic/a,5,0.5,2067,16202230,Amazon/Tripadvisor,0.000127575031338,0.529260379686
14310,fantastical/a,1,-0.5,1,3419923,Amazon/Tripadvisor,2.92404244189e-07,0.163158632756
14311,fantastical/a,2,-0.25,3,3912625,Amazon/Tripadvisor,7.66748666177e-07,0.427838058192
14312,fantastical/a,3,0.0,1,6011388,Amazon/Tripadvisor,1.66350932597e-07,0.0928221503604
14313,fantastical/a,4,0.25,2,10187257,Amazon/Tripadvisor,1.96323701267e-07,0.109546654376
14314,fantastical/a,5,0.5,6,16202230,Amazon/Tripadvisor,3.70319394306e-07,0.206634504316
14315,fantastically/r,1,-0.5,0,3419923,Amazon/Tripadvisor,0.0,0.0
14316,fantastically/r,2,-0.25,1,3912625,Amazon/Tripadvisor,2.55582888726e-07,0.0648599073222
14317,fantastically/r,3,0.0,2,6011388,Amazon/Tripadvisor,3.32701865193e-07,0.0844305823835
14318,fantastically/r,4,0.25,9,10187257,Amazon/Tripadvisor,8.83456655702e-07,0.224196999642
14319,fantastically/r,5,0.5,40,16202230,Amazon/Tripadvisor,2.46879596204e-06,0.626512510652
14320,far and away/r,1,-0.5,3,3419923,Amazon/Tripadvisor,8.77212732567e-07,0.19567713952
14321,far and away/r,2,-0.25,4,3912625,Amazon/Tripadvisor,1.0223315549e-06,0.22804834777
14322,far and away/r,3,0.0,3,6011388,Amazon/Tripadvisor,4.9905279779e-07,0.11132216886
14323,far and away/r,4,0.25,3,10187257,Amazon/Tripadvisor,2.94485551901e-07,0.0656899840674
14324,far and away/r,5,0.5,29,16202230,Amazon/Tripadvisor,1.78987707248e-06,0.399262359782
14325,far and wide/r,1,-0.5,1,3419923,Amazon/Tripadvisor,2.92404244189e-07,0.204202459799
14326,far and wide/r,2,-0.25,2,3912625,Amazon/Tripadvisor,5.11165777451e-07,0.356976039832
14327,far and wide/r,3,0.0,0,6011388,Amazon/Tripadvisor,0.0,0.0
14328,far and wide/r,4,0.25,2,10187257,Amazon/Tripadvisor,1.96323701267e-07,0.137103969974
14329,far and wide/r,5,0.5,7,16202230,Amazon/Tripadvisor,4.32039293357e-07,0.301717530394
14330,far left/a,1,-0.5,3,3419923,Amazon/Tripadvisor,8.77212732567e-07,0.319017128047
14331,far left/a,2,-0.25,2,3912625,Amazon/Tripadvisor,5.11165777451e-07,0.185896342158
14332,far left/a,3,0.0,1,6011388,Amazon/Tripadvisor,1.66350932597e-07,0.0604970662129
14333,far left/a,4,0.25,4,10187257,Amazon/Tripadvisor,3.92647402534e-07,0.14279460619
14334,far left/a,5,0.5,13,16202230,Amazon/Tripadvisor,8.02358687662e-07,0.291794857392
14335,far-flung/a,1,-0.5,0,3419923,Amazon/Tripadvisor,0.0,0.0
14336,far-flung/a,2,-0.25,0,3912625,Amazon/Tripadvisor,0.0,0.0
14337,far-flung/a,3,0.0,1,6011388,Amazon/Tripadvisor,1.66350932597e-07,0.247813710347
14338,far-flung/a,4,0.25,2,10187257,Amazon/Tripadvisor,1.96323701267e-07,0.292464274655
14339,far-flung/a,5,0.5,5,16202230,Amazon/Tripadvisor,3.08599495255e-07,0.459722014998
14340,far-off/a,1,-0.5,0,3419923,Amazon/Tripadvisor,0.0,0.0
14341,far-off/a,2,-0.25,0,3912625,Amazon/Tripadvisor,0.0,0.0
14342,far-off/a,3,0.0,0,6011388,Amazon/Tripadvisor,0.0,0.0
14343,far-off/a,4,0.25,0,10187257,Amazon/Tripadvisor,0.0,0.0
14344,far-off/a,5,0.5,2,16202230,Amazon/Tripadvisor,1.23439798102e-07,1.0
14345,far-out/a,1,-0.5,0,3419923,Amazon/Tripadvisor,0.0,0.0
14346,far-out/a,2,-0.25,1,3912625,Amazon/Tripadvisor,2.55582888726e-07,0.805485796442
14347,far-out/a,3,0.0,0,6011388,Amazon/Tripadvisor,0.0,0.0
14348,far-out/a,4,0.25,0,10187257,Amazon/Tripadvisor,0.0,0.0
14349,far-out/a,5,0.5,1,16202230,Amazon/Tripadvisor,6.17198990509e-08,0.194514203558
14350,far-right/a,1,-0.5,3,3419923,Amazon/Tripadvisor,8.77212732567e-07,1.0
14351,far-right/a,2,-0.25,0,3912625,Amazon/Tripadvisor,0.0,0.0
14352,far-right/a,3,0.0,0,6011388,Amazon/Tripadvisor,0.0,0.0
14353,far-right/a,4,0.25,0,10187257,Amazon/Tripadvisor,0.0,0.0
14354,far-right/a,5,0.5,0,16202230,Amazon/Tripadvisor,0.0,0.0
14355,far/a,1,-0.5,1,3419923,Amazon/Tripadvisor,2.92404244189e-07,0.0800156611166
14356,far/a,2,-0.25,8,3912625,Amazon/Tripadvisor,2.0446631098e-06,0.559516743491
14357,far/a,3,0.0,2,6011388,Amazon/Tripadvisor,3.32701865193e-07,0.091043000323
14358,far/a,4,0.25,5,10187257,Amazon/Tripadvisor,4.90809253168e-07,0.134308675933
