Word,ExpectedRate,avg
so to speak,3.46674378,3.46674378
so-called,2.15548859,2.15548859
so-so,2.370921883,2.370921883
so,2.854857269,2.854857269
soaked,1.673636422,1.673636422
soapy,3.212649741,3.212649741
sober,1.974848511,1.974848511
sociable,3.860348264,3.860348264
sociably,3.350719146,3.350719146
social,3.417542318,3.417542318
socialist,5,5
socially,3.857959871,3.857959871
sodden,2.37337366,2.37337366
soft on,4.01700282,4.01700282
soft-boiled,2.704720629,2.704720629
soft-spoken,3.37008228,3.37008228
soft,3.180633171,3.180633171
softened,3.16533321,3.16533321
softly,3.199226974,3.199226974
soggy,2.015788213,2.015788213
soigne,2,2
solar,3.674620964,3.674620964
sold-out,1.694072686,1.694072686
sold,5,5
sole,2.855304502,2.855304502
solely,2.402346225,2.402346225
solemn,3.674620964,3.674620964
solicitous,3.771448556,3.771448556
solicitously,4,4
solid,3.371940038,3.371940038
solidly,3.052717147,3.052717147
solitary,3.916838844,3.916838844
solo,3.350719146,3.917933865
solvent,2,2
somber,2.347552767,2.347552767
sombre,2.424840899,2.424840899
some other,2.948147452,2.948147452
some,3.050031403,3.307940651
someday,3.554181567,3.554181567
somehow,2.988179636,2.988179636
someplace,4.485148584,4.485148584
sometime,3.415689505,3.415689505
sometimes,3.337450731,3.337450731
somewhat,3.017632109,3.017632109
somewhere,2.339857972,2.339857972
sonic,2.698129085,2.698129085
soon enough,3.921502088,3.921502088
soon,3.462428618,3.462428618
sooner,3.540920999,3.540920999
soothing,3.962501317,3.962501317
soothingly,5,5
sophisticated,3.847191739,3.847191739
sophomore,5,5
sore,2.84289252,2.84289252
sorely,1.83915281,1.83915281
sorrel,3.674620964,3.674620964
sorry,2.011407236,2.011407236
sort of,2.778977348,2.778977348
sotto voce,5,5
souffle-like,5,5
sought after,4.702005789,4.702005789
sought-after,4,4
sought,3,3
soulful,4.570407388,4.570407388
soulless,2.915383257,2.915383257
sound,3.000934577,3.000934577
soundlessly,4,4
soundly,2.698129085,2.698129085
soundproof,4,4
soupy,2.088981526,2.088981526
sour,2.512023494,2.512023494
soured,2.911527555,2.911527555
sourly,2,2
south african,3.879795799,3.879795799
south american,3.812359545,3.812359545
south korean,4.485148584,4.485148584
south,3.64500461,3.508281645
southeast,3.829394912,3.829394912
southeastern,5,5
southern,3.68899204,3.68899204
southwest,3.133955651,3.133955651
southwestern,3.224621573,3.224621573
soviet,2.646377168,2.646377168
spaced,3.055196978,3.055196978
spacey,2.228564672,2.228564672
spacial,4.738693521,4.738693521
spacious,3.796540119,3.796540119
spaciously,1.956406686,1.956406686
spacy,2,2
spanish,3.390246107,3.390246107
spanking,4,4
spare,2.930472826,2.930472826
sparingly,3.289650236,3.289650236
sparkling,2.868729084,2.868729084
sparkly,2.084452625,2.084452625
sparse,2.193381691,2.193381691
sparsely,3.020532411,3.020532411
spartan,2.404971428,2.404971428
spasmodic,2,2
spatial,4,4
special,3.376667125,3.376667125
specialised,2,2
specialized,4.008921972,4.008921972
specially,3.276925705,3.276925705
specific,2.811832295,2.811832295
specifically,2.443234628,2.443234628
specious,1.218188174,1.218188174
speckled,1.980964692,1.980964692
spectacular,3.669815112,3.669815112
spectacularly,4.218461836,4.218461836
specular,4.653333396,4.653333396
speechless,4.306856049,4.306856049
speedily,2.534659509,2.534659509
speedy,3.548980664,3.548980664
spent,2.522491196,2.522491196
spicily,5,5
spicy,2.483632778,2.483632778
spidery,2,2
spiffed up,4,4
spiffy,3.519307285,3.519307285
spiked,3.511525939,3.511525939
spiky,4.485148584,4.485148584
spiny,5,5
spirited,4.278071835,4.278071835
spiritless,2.37337366,2.37337366
spiritual,4.868354462,4.868354462
spiteful,5,5
splashed,3,3
splashy,5,5
splattered,2,2
splendid,4.35729437,4.35729437
splendidly,4.653333396,4.653333396
split,3.401463012,3.401463012
splitting,3.765465383,3.765465383
spoilt,3.708300177,3.708300177
spongy,2.136219454,2.136219454
spontaneous,4.432393888,4.432393888
spontaneously,4.33403179,4.33403179
spooky,2.01073101,2.01073101
sporadic,2.062179118,2.062179118
sporadically,2.872430303,2.872430303
sporty,3.405740792,3.405740792
spotless,4.283402668,4.283402668
spotlessly,4.385826837,4.385826837
spotted,2.01073101,2.01073101
spotty,2.682350697,2.682350697
sprawling,3.560644594,3.560644594
spread-out,3,3
sprightly,4.485148584,4.485148584
springy,4.653333396,4.653333396
sprouted,4,4
spruced up,4.00494835,4.00494835
spry,3.350719146,3.350719146
spunky,2.974592644,2.974592644
spur-of-the-moment,4,4
spurious,4,4
squab,2.841214298,2.841214298
squalling,2,2
square,3.016234036,3.508117018
squarely,2.842332222,2.842332222
squarish,3,3
squashed,2.494738758,2.494738758
squat,3.674620964,3.674620964
squawky,3,3
squealing,2,2
squeamish,4.239024441,4.239024441
squishy,3.03751583,3.03751583
sri lankan,3.252172869,3.252172869
stable,2.393916491,2.393916491
stagey,3,3
staggering,3.237859228,3.237859228
staggeringly,4.485148584,4.485148584
stagnant,2.486976142,2.486976142
staid,3.495069006,3.495069006
stained,3.773389765,3.773389765
stainless,3.203459993,3.203459993
stale,1.89983053,1.89983053
stalwart,5,5
stand-alone,4.210889372,4.210889372
stand-up,1.401842975,1.401842975
standard,2.847555304,2.847555304
standardized,4.485148584,4.485148584
standby,3.323782614,3.323782614
standing,1.752975576,1.752975576
standoffish,2.466857298,2.466857298
staple,3.270367942,3.270367942
star,3.744704804,3.744704804
starchy,2.541680419,2.541680419
staring,3.350719146,3.350719146
stark,2.702351213,2.702351213
starkly,4.485148584,4.485148584
starlike,1,1
starlit,3,3
starred,3.405740792,3.405740792
starry,4.485148584,4.485148584
starting,4,4
startled,2.37337366,2.37337366
startling,3.016771211,3.016771211
startlingly,3.375417877,3.375417877
stated,4,4
stately,4.824915865,4.824915865
static,3.12547007,3.12547007
stationary,2.486976142,2.486976142
statuary,4.485148584,4.485148584
staunch,4.653333396,4.653333396
steadfast,4.485148584,4.485148584
steadfastly,4,4
steadily,2.179650655,2.179650655
steady,2.795821837,2.795821837
stealthily,5,5
stealthy,5,5
steamed,2.912524473,2.912524473
steamy,2.904080019,2.904080019
steely,4,4
steep,3.143095011,3.143095011
steeply,4,4
stellar,3.4009533,3.4009533
stemless,4,4
step by step,3.132673958,3.132673958
stereo,3,3
stereotyped,2,2
stereotypic,5,5
stereotypical,2.496641845,2.496641845
stereotypically,3.350719146,3.350719146
sterile,2.688180109,2.688180109
sterling,5,5
stern,4.005345109,4.005345109
sternly,1.153524456,1.153524456
stewed,2.381691674,2.381691674
sticking out,2.376482851,2.376482851
sticky,2.99436394,2.99436394
stiff,2.822099416,2.822099416
stiffly,4,4
still,4.485148584,3.699715493
stilted,3.674620964,3.674620964
stimulating,3.252172869,3.252172869
stingily,4,4
stinging,3.757265947,3.757265947
stingy,2.386215478,2.386215478
stinky,2.21480939,2.21480939
stocked with,2.767017274,2.767017274
stocky,2.37337366,2.37337366
stodgy,2.471638462,2.471638462
stoic,1.97730238,1.97730238
stony,2,2
store-bought,1.832365917,1.832365917
storied,3.390743107,3.390743107
stormy,3.550356877,3.550356877
straight off,3.27743112,3.27743112
straight-backed,1,1
straight,2.704229274,2.637660497
straightforward,3.545644619,3.545644619
strained,3.184992885,3.184992885
strange,2.374506852,2.374506852
strangely,2.695103333,2.695103333
strapless,1,1
strategic,3.59953299,3.59953299
strategically,3.212208829,3.212208829
stray,3.098428164,3.098428164
streaky,2,2
streamlined,3.654006023,3.654006023
strenuous,3.674620964,3.674620964
strenuously,2,2
stressful,2.182495162,2.182495162
stretch,2.581335851,2.581335851
stretchy,5,5
stricken,3,3
strict,2.681486983,2.681486983
strictly,2.770334639,2.770334639
strident,3.350719146,3.350719146
striking,3.890874183,3.890874183
strikingly,2.773831832,2.773831832
stringent,2.986557699,2.986557699
stringy,1.955216406,1.955216406
striped,3.2774234,3.2774234
strong-flavored,4,4
strong,2.964991083,2.964991083
strongly,3.174472042,3.174472042
stroppy,3,3
structural,3.099687044,3.099687044
structured,4.28969758,4.28969758
strung,1.312145792,1.312145792
stubborn,3.429206729,3.429206729
stubbornly,4,4
stubby,5,5
stuck with,2.645643678,2.645643678
stuck-up,4.738693521,4.738693521
stuck,3.304935236,3.304935236
studiously,3.118974857,3.118974857
stuffed,5,5
stuffy,3.72530971,3.72530971
stunned,3.163853645,3.163853645
stunning,3.772406924,3.772406924
stunningly,3.739159063,3.739159063
stupendous,4.449548035,4.449548035
stupendously,3.405740792,3.405740792
stupid,2.249139941,2.249139941
stupidly,1.974848511,1.974848511
sturdy,3.757265947,3.757265947
stylish,3.760786861,3.760786861
stylishly,3.911257319,3.911257319
stylistic,5,5
stylistically,3.350719146,3.350719146
stylized,4.485148584,4.485148584
suave,4.738693521,4.738693521
subconsciously,5,5
subject,2.807880788,2.807880788
subjective,3.276193719,3.276193719
sublime,4.286331181,4.286331181
sublimely,4.378199394,4.378199394
subliminal,5,5
subsequent,2.883963507,2.883963507
subsequently,2.183810864,2.183810864
substandard,1.460418635,1.460418635
substantial,3.365509103,3.365509103
substantially,2.723261302,2.723261302
substantive,3.712617282,3.712617282
substitute,3.337111004,3.337111004
subterranean,3.350719146,3.350719146
subtle,3.759282103,3.759282103
subtly,4.129885397,4.129885397
suburban,2.947711848,2.947711848
successful,3.331171136,3.331171136
successfully,3.568345104,3.568345104
successive,2.29102908,2.29102908
succinct,3.350719146,3.350719146
succinctly,3.573093892,3.573093892
succulent,4.031405302,4.031405302
such,2.926226844,2.926226844
sudden,2.860772581,2.860772581
suddenly,2.143780492,2.143780492
sufficient,2.996023732,2.996023732
sufficiently,3.314832302,3.314832302
sugared,3.712617282,3.712617282
sugary,2.702687712,2.702687712
suggestive,3.771967768,3.771967768
suggestively,5,5
suitable,3.073192346,3.073192346
suitably,3.444713619,3.444713619
sulfurous,2,2
sullen,1.787768841,1.787768841
sullenly,3,3
sulphuric,2,2
sultry,3.403733121,3.403733121
summarily,2,2
summary,5,5
summery,4,4
sumptuous,4.211941556,4.211941556
sumptuously,4.653333396,4.653333396
sun-drenched,4.485148584,4.485148584
sun-dried,4.087379544,4.087379544
sundried,3.678338623,3.678338623
sunken,2.803002537,2.803002537
sunny-side up,3.674620964,3.674620964
sunny,3.354462363,3.354462363
sunset,4.702005789,4.702005789
super,3.582366482,3.582366482
superb,4.258695879,4.258695879
superbly,4.343590669,4.343590669
supercilious,3.760391657,3.760391657
superciliously,2,2
superficial,2.01863311,2.01863311
superficially,3.447589599,3.447589599
superfluous,2.519523052,2.519523052
superior,3.403893278,3.403893278
superlative,4.07014729,4.07014729
superlatively,4.008921972,4.008921972
supernatural,5,5
supersonic,3,3
supervised,4,4
supervisory,3,3
supple,4.320261498,4.320261498
supplemental,3.592276455,3.592276455
supplementary,1.847034036,1.847034036
supporting,4.485148584,4.485148584
supportive,3.856656715,3.856656715
supposed,1,1
supposedly,1.941221531,1.941221531
supreme,3.166811559,3.166811559
supremely,3.366226187,3.366226187
sure enough,2.516629723,2.516629723
sure-fire,3.511525939,3.511525939
sure,3.213625373,3.060803624
surely,3.420835622,3.420835622
surgical,3.674620964,3.674620964
surly,1.812272171,1.812272171
surprised,3.114554873,3.114554873
surprising,3.252631803,3.252631803
surprisingly,3.352974485,3.352974485
surreal,2.860846743,2.860846743
surreptitious,4,4
suspect,2.949798151,2.949798151
suspicious,2.110095904,2.110095904
suspiciously,2.073107514,2.073107514
sustainable,3.751196843,3.751196843
sustained,4,4
swampy,4,4
swank,3.897339172,3.897339172
swanky,3.657848703,3.657848703
swedish,3.526112919,3.526112919
sweeping,3.026369447,3.026369447
sweet,3.09115422,3.09115422
sweetened,2.646377168,2.646377168
sweetish,1.400722977,1.400722977
sweetly,4.003423572,4.003423572
swift,4.062529902,4.062529902
swiftly,3.063842789,3.063842789
swimmingly,3.724016731,3.724016731
swish,4,4
swiss,3.204106212,3.204106212
swollen,3.350719146,3.350719146
sycophantic,4.485148584,4.485148584
symbolic,1.285159438,1.285159438
sympathetic,2.313340547,2.313340547
sympathetically,3.132673958,3.132673958
symphonic,5,5
synonymous,2.961622656,2.961622656
synthetic,1.8974222,1.8974222
syrian,3.128550484,3.128550484
syrupy,2.912434374,2.912434374
systematically,3.519307285,3.519307285
systemic,1.423184935,1.423184935
table d'hote,3.833462677,3.833462677
tacitly,1,1
taciturn,4,4
tacky,2.218373424,2.218373424
tactful,4.146093012,4.146093012
tactfully,3.584603169,3.584603169
tactical,4,4
tactile,3.760391657,3.760391657
tactless,2.486976142,2.486976142
tahitian,4.485148584,4.485148584
tailor-made,5,5
take-away,4.485148584,4.485148584
take-home,3.983120102,3.983120102
taken for granted,4.385826837,4.385826837
taken up,2.694638555,2.694638555
taken with,3.476134301,3.476134301
takeout,1,1
talented,4.320201694,4.320201694
talentless,2,2
talkative,3.540640193,3.540640193
talky,4.485148584,4.485148584
tall,2.85497362,2.85497362
tame,3.584603169,3.584603169
tamed,4,4
tan,2.486976142,2.486976142
tangential,4,4
tangerine,3.891615895,3.891615895
tangible,3.674620964,3.674620964
tangled,5,5
tangy,3.267029464,3.267029464
tannic,2.955961795,2.955961795
tantalizing,4.585657438,4.585657438
tantamount,5,5
tapered,3.373786513,3.373786513
tardy,3.157614152,3.157614152
tart,3.36256387,3.36256387
tasmanian,4.112424077,4.112424077
tasseled,5,5
tasteful,3.703038474,3.703038474
tastefully,3.702750547,3.702750547
tasteless,1.746247073,1.746247073
tastily,4.585657438,4.585657438
tasty,3.340293534,3.340293534
tattered,1.882776702,1.882776702
tatty,1.326942634,1.326942634
taut,5,5
tawdry,2,2
tawny,3.846981477,3.846981477
taxing,4,4
tea-scented,5,5
teal,1,1
teary,5,5
technical,3.366050005,3.366050005
technically,2.802344299,2.802344299
technological,4,4
tedious,2.547773947,2.547773947
tediously,3,3
teen,3.90926551,3.90926551
teenage,3.335084774,3.335084774
teenaged,3.668149916,3.668149916
teensy,2.276386126,2.276386126
teeny,2.903669032,2.903669032
teetotal,5,5
telegraphic,3,3
telepathic,5,5
telling,3.132673958,3.132673958
telltale,4,4
temperamental,2.486976142,2.486976142
temperate,4,4
temporarily,3.972035743,3.972035743
temporary,2.839433386,2.839433386
tempting,3.97195927,3.97195927
temptingly,4,4
ten thousand,4.485148584,4.485148584
ten,2.022576042,2.022576042
tended to,3.203449562,3.203449562
tender,3.957519577,3.957519577
tenderly,3.350719146,3.350719146
tenfold,3.350719146,3.350719146
tense,2.739154635,2.739154635
tentative,3.244266413,3.244266413
tenuous,2,2
tenured,3.760391657,3.760391657
tepid,2.019666741,2.019666741
terminally,2,2
terrible,1.488772883,1.488772883
terribly,2.118032814,2.118032814
terrific,4.07783821,4.07783821
terrifically,3.464668795,3.464668795
terrifying,4,4
territorial,3.429206729,3.429206729
terse,2.108397704,2.108397704
tersely,4,4
tertiary,4,4
testy,3.289092916,3.289092916
tete a tete,4.208549836,4.208549836
texan,4.208549836,4.208549836
textured,3.673465539,3.673465539
thai,3.222903406,3.222903406
thankful,4.069704994,4.069704994
thankfully,2.993366972,2.993366972
thankless,5,5
that is to say,2.806610689,2.806610689
that much,2.879612705,2.879612705
thawed,1.423184935,1.423184935
the least bit,2.683284155,2.683284155
the other way around,3.205437613,3.205437613
the right way,3.460109058,3.460109058
the whole way,4.653333396,4.653333396
theatrical,3.784471504,3.784471504
thematic,4,4
thematically,5,5
then again,2.974356671,2.974356671
then,2.285922755,2.285922755
theoretically,3,3
there,3.008493139,3.008493139
thereafter,3.07686503,3.07686503
thereby,2.236689568,2.236689568
therefor,2.386165236,2.386165236
therefore,2.5357981,2.5357981
therein,3.760391657,3.760391657
thereof,1.995226507,1.995226507
thereto,4.485148584,4.485148584
theretofore,4,4
thermal,5,5
thick,2.461309828,2.461309828
thickened,2,2
thickly,2.023431937,2.023431937
thin,2.574815906,2.287407953
thinly,2.715666344,2.715666344
third-rate,1.479295647,1.479295647
third,3.010571948,3.010571948
thirdly,3.132673958,3.132673958
thirsty,2.393336624,2.393336624
thirteen,3.674620964,3.674620964
thirteenth,5,5
thirtieth,4.653333396,4.653333396
thirty-eighth,4,4
thirty-five,2.698129085,2.698129085
thirty-sixth,5,5
thirty-two,5,5
this evening,2.824295416,2.824295416
this night,3.009130186,3.009130186
thorough,4.033272302,4.033272302
thoroughly,4.146158398,4.146158398
though,3.154877326,3.154877326
thought-provoking,3.760391657,3.760391657
thoughtful,4.320844227,4.320844227
thoughtfully,4.340717712,4.340717712
thoughtless,1.727460535,1.727460535
thoughtlessly,1,1
thousand times,3.111919569,3.111919569
threadbare,2.277240442,2.277240442
thready,3,3
threatening,1.725892343,1.725892343
threateningly,3,3
three hundred,4.007038069,4.007038069
three times,2.449020871,2.449020871
three-piece,4.008921972,4.008921972
three-way,2.974592644,2.974592644
three-year-old,3.128550484,3.128550484
thrifty,4.485148584,4.485148584
thrilling,2.792840092,2.792840092
thriving,3.12407911,3.12407911
through and through,4.653333396,4.653333396
through with,2.867098052,2.867098052
through,2.854042153,2.854042153
throwback,5,5
thunderous,4,4
thus far,4.042848537,4.042848537
thus,2.702550876,2.702550876
tidy,3.33894216,3.33894216
tied up,3.203459993,3.203459993
tiered,3.851544793,3.851544793
tight fitting,3,3
tight,3.052175771,2.874448197
tightly,3.284111726,3.284111726
til now,2.557712454,2.557712454
tiled,3.519307285,3.519307285
tilted,2.471595957,2.471595957
time and again,4.56451782,4.56451782
time and time again,4.26899577,4.26899577
time-consuming,2.646377168,2.646377168
timeless,4.357996919,4.357996919
timely,3.427176212,3.60930656
timid,3.002460456,3.002460456
tinned,2.37337366,2.37337366
tinny,1.560777988,1.560777988
tiny,2.236331027,2.236331027
tippy,2,2
tipsy,3.469386512,3.469386512
tiptop,4.485148584,4.485148584
tired of,2.742935148,2.742935148
tired,2.341351775,2.341351775
tiredly,2,2
tirelessly,4.320261498,4.320261498
tiresome,3.009117978,3.009117978
tiring,3.810376789,3.810376789
to a fault,2.707327169,2.707327169
to a great extent,2.486976142,2.486976142
to a man,1.683681815,1.683681815
to a t,2.444064722,2.444064722
to advantage,2.698129085,2.698129085
to and fro,3.065649513,3.065649513
to be sure,3.294914523,3.294914523
to begin with,2.299618757,2.299618757
to boot,2.667997281,2.667997281
to date,3.022640142,3.022640142
to each one,1.694072686,1.694072686
to it,3.016450838,3.016450838
to order,2.603699158,2.603699158
to perfection,4.318728915,4.318728915
to that degree,2,2
to that effect,2.428555533,2.428555533
to that extent,3,3
to that,2.617986935,2.617986935
to the contrary,4.217583802,4.217583802
to the full,4.022385594,4.022385594
to the highest degree,4,4
to the hilt,3.772769838,3.772769838
to the letter,3.352951803,3.352951803
to the limit,3.255493788,3.255493788
to the south,2.752554377,2.752554377
to wit,3.169751725,3.169751725
together with,3.299603766,3.299603766
together,2.928177268,2.928177268
token,2.49042639,2.49042639
tolerable,2.756660958,2.756660958
tolerably,2.486976142,2.486976142
tolerant,2.640232395,2.640232395
tonal,5,5
tongue-in-cheek,2.229538678,2.229538678
tonic,2.930113878,2.930113878
tonight,3.084591643,3.084591643
too bad,2.359717525,2.359717525
too large,3.103008371,3.103008371
too much,2.769975027,2.769975027
too soon,2.763213162,2.763213162
too-generous,4,4
too,2.814350101,2.814350101
toothless,4,4
toothsome,3.519307285,3.519307285
toothy,3,3
top-flight,3.977805421,3.977805421
top-grade,3,3
top-heavy,3.519307285,3.519307285
top-notch,4.248621412,4.248621412
top-quality,4.299101544,4.299101544
top,3.806100654,3.806100654
topical,3.350719146,3.350719146
topnotch,4.485148584,4.485148584
topographic,4,4
torn,3.447589599,3.447589599
torrential,3.558364422,3.558364422
tortuous,4,4
tortured,2.646377168,2.646377168
torturous,2.698129085,2.698129085
total,2.389982618,2.389982618
totally,2.602201338,2.602201338
touch-and-go,4,4
touchable,4,4
touching,4.653333396,4.653333396
touchy,3.724016731,3.724016731
tough-skinned,4,4
tough,2.260634722,2.260634722
toughened,4,4
touristed,4,4
touristy,2.913529625,2.913529625
towering,4,4
toxic,3.350719146,3.350719146
traditional,3.56049222,3.56049222
traditionally,3.139329753,3.139329753
tragic,2.509860072,2.509860072
tragically,4.320261498,4.320261498
trained,3.741873291,3.741873291
tranquil,4.653333396,4.653333396
transcendent,3.410693926,3.410693926
transient,2.486976142,2.486976142
transiently,4,4
transitional,4,4
translucent,3.138573028,3.138573028
transparent,2.959659435,2.959659435
transparently,5,5
trapezoidal,4,4
trapped,4,4
trashy,2.133158129,2.133158129
treacherous,4.320261498,4.320261498
treasured,4.440424736,4.440424736
tremendous,4.041182153,4.041182153
tremendously,3.716273066,3.716273066
trendy,3.346844599,3.346844599
triangular,1.589783888,1.589783888
tribal,4,4
tricky,3.459923149,3.459923149
tried and true,3.025813309,3.025813309
tried,3.674620964,3.674620964
trim,2.267441498,2.267441498
triple,3.045248475,3.045248475
trite,3,3
triumphant,4,4
trivial,3.817695139,3.817695139
tropic,3,3
tropical,3.593052442,3.593052442
tropically,5,5
trouble-free,5,5
troubled,1.247261155,1.247261155
troublesome,1.870317382,1.870317382
troubling,2.785357304,2.785357304
truculent,2,2
true to,3.683357297,3.683357297
TRUE,3.617781231,3.617781231
truly,3.876706197,3.876706197
trustworthy,4.341240458,4.341240458
trusty,5,5
truthful,3.012840199,3.012840199
truthfully,2.966222053,2.966222053
tubular,2.698129085,2.698129085
tunisian,4.341240458,4.341240458
turkish,3.757713668,3.757713668
turned on,2.284894836,2.284894836
turned out,2.696208681,2.696208681
tuscan,3.777218168,3.777218168
tuxedoed,4.485148584,4.485148584
twentieth,3,3
twenty-eight,5,5
twenty-first,5,5
twenty-five,2.192999954,2.192999954
twenty-four,5,5
twenty-fourth,5,5
twenty-one,2,2
twenty-third,5,5
twice,2.620774477,2.620774477
twilight,4,4
twin,3.584302535,3.584302535
twinkling,4.189139106,4.189139106
twinkly,3,3
twisted,2.96278424,2.96278424
twisty,4,4
two hundred,1.797527107,1.797527107
two times,2.485473593,2.485473593
two-dimensional,3,3
two-piece,3.350719146,3.350719146
two-sided,4,4
two-way,4,4
two-year-old,4.171821729,4.171821729
two-year,3.801696704,3.801696704
twofold,3,3
typical,3.085974152,3.085974152
typically,2.935726961,2.935726961
u-shaped,3.633680696,3.633680696
u,2.885956247,2.885956247
ubiquitous,2.550336449,2.550336449
ugly,2.403965832,2.403965832
ukrainian,4,4
ultimate,4.021280612,4.021280612
ultimately,2.388995026,2.388995026
ultra,3.680763785,3.680763785
ultramodern,3.760391657,3.760391657
umpteenth,4.005811048,4.005811048
un-american,5,5
unabashed,2.840911793,2.840911793
unabashedly,4.653333396,4.653333396
unabated,4,4
unable to help,3.350719146,3.350719146
unable,2.113902895,2.113902895
unacceptable,1.863169043,1.863169043
unacceptably,2.084714891,2.084714891
unaccommodating,1.736888643,1.736888643
unaccompanied,2.543732082,2.543732082
unaccountable,2,2
unaccountably,4,4
unaccustomed,4.239024441,4.239024441
unacknowledged,2.840911793,2.840911793
unadorned,1.847438775,1.847438775
unadulterated,2.128276621,2.128276621
unadventurous,3.106874774,3.106874774
unaesthetic,2,2
unaffected,3.842390907,3.842390907
unaffiliated,5,5
unafraid,4.320261498,4.320261498
unambitious,3.674620964,3.674620964
unanimous,3.533931257,3.533931257
unanimously,2.419053021,2.419053021
unannounced,2.479495457,2.479495457
unanswered,2.818852991,2.818852991
unanticipated,3,3
unapologetic,1.476038201,1.476038201
unappealing,1.848135267,1.848135267
unappetising,1.527481814,1.527481814
unappetizing,1.827245289,1.827245289
unappreciated,3.264765546,3.264765546
unappreciative,1.247261155,1.247261155
unapproachable,2.226776317,2.226776317
unary,5,5
unasked,3.028207793,3.028207793
unassailable,4,4
unassisted,4,4
unassuming,4.235151427,4.235151427
unattached,4,4
unattainable,2,2
unattended,2.442283332,2.442283332
unattractive,2.352485927,2.352485927
unauthentic,2.646377168,2.646377168
unavailable,2.244213798,2.244213798
unavoidable,2.77490111,2.77490111
unavoidably,4.320261498,4.320261498
unaware,2.554768493,2.554768493
unbalanced,2.167280447,2.167280447
unbearable,2.153620032,2.153620032
unbearably,2.165665545,2.165665545
unbeatable,4.374532352,4.374532352
unbecoming,4,4
unbefitting,2,2
unbeknownst,4.320261498,4.320261498
unbelievable,3.927052467,3.927052467
unbelievably,2.882812202,2.882812202
unbendable,3,3
unbiased,3.350719146,3.350719146
unblemished,3.674620964,3.674620964
unbreakable,3.674620964,3.674620964
unbridled,5,5
unbroken,3,3
uncalled-for,3,3
uncannily,3.674620964,3.674620964
uncanny,3.644466467,3.644466467
uncaring,1.703682124,1.703682124
uncarpeted,4,4
unceremonious,4,4
unceremoniously,2.036361086,2.036361086
uncertain,2.521466111,2.521466111
unchallenged,3.674620964,3.674620964
unchanged,3.0148024,3.0148024
unchanging,4,4
uncharacteristic,3.132216403,3.132216403
uncharacteristically,3.11406899,3.11406899
uncharted,4.485148584,4.485148584
unchecked,3.810376789,3.810376789
unchewable,1.601794229,1.601794229
uncivilly,2,2
unclear,2.433772923,2.433772923
uncleared,2.715421276,2.715421276
uncluttered,4.426753002,4.426753002
uncomfortable,2.40094286,2.40094286
uncomfortably,2.310282359,2.310282359
uncommon,3.712537458,3.712537458
uncommonly,4.378199394,4.378199394
uncommunicative,2.37337366,2.37337366
uncomparable,4.882882911,4.882882911
uncomplicated,3.867576465,3.867576465
uncomplimentary,2.37337366,2.37337366
uncompromising,1.796836686,1.796836686
uncompromisingly,5,5
unconcerned,1.56111807,1.56111807
unconditionally,4.790322626,4.790322626
unconfirmed,4,4
unconnected,4,4
unconscionable,1.940130146,1.940130146
unconscious,1,1
uncontrived,4,4
uncontrollably,2.486976142,2.486976142
uncontrolled,4.008921972,4.008921972
unconventional,4.063505857,4.063505857
unconvinced,3.350719146,3.350719146
uncooked,2.307488034,2.307488034
uncool,2.37337366,2.37337366
uncoordinated,2.233232311,2.233232311
uncouth,3.301062003,3.301062003
uncovered,2.406643729,2.406643729
uncreative,1.603029357,1.603029357
uncrowded,3.600932843,3.600932843
unctuous,3.956895547,3.956895547
unctuously,5,5
uncured,3,3
uncut,2.231064145,2.231064145
undated,2.37337366,2.37337366
undaunted,2,2
undecided,2.83072334,2.83072334
undecipherable,4,4
undecorated,4.485148584,4.485148584
undefeated,3,3
undefined,3,3
undemanding,2,2
undeniable,4.485148584,4.485148584
undeniably,2.928160431,2.928160431
under fire,5,5
under it,3.103899501,3.103899501
under that,2.974680942,2.974680942
under the weather,3.096780109,3.096780109
underage,4.653333396,4.653333396
underclass,2,2
undercover,5,5
underdeveloped,2.955961795,2.955961795
underdone,2.561735956,2.561735956
underdressed,3.191402282,3.191402282
undereducated,4,4
underemployed,4,4
underground,3.803371598,3.693987384
underhanded,3.519307285,3.519307285
underlying,4,4
undermanned,4,4
undersea,5,5
undersize,1,1
undersized,2.074239721,2.074239721
understaffed,2.021641333,2.021641333
understandable,2.94102068,2.94102068
understandably,2.861082663,2.861082663
understated,4.166827988,4.166827988
understood,2,2
underwater,3,3
underway,4,4
undeserved,2.007413276,2.007413276
undeserving,3,3
undesigned,4,4
undesirable,1.829624203,1.829624203
undesired,3.350719146,3.350719146
undetectable,2.782367511,2.782367511
undetermined,4,4
undeterred,4,4
undeveloped,2,2
undiluted,5,5
undiminished,4,4
undirected,4,4
undiscerning,3,3
undisciplined,3,3
undisclosed,2.543732082,2.543732082
undiscovered,4.46421579,4.46421579
undisguised,3,3
undisputed,5,5
undistinguishable,1.585879008,1.585879008
undistinguished,2.305506399,2.305506399
undisturbed,4.146093012,4.146093012
undivided,3.716184106,3.716184106
undone,3,3
undoubtedly,3.721801521,3.721801521
undraped,4,4
undressed,2.442730272,2.442730272
undrinkable,1.671554247,1.671554247
undue,3.079742639,3.079742639
unduly,1.96528729,1.96528729
unearned,5,5
unearthly,3,3
uneasy,2.098400356,2.098400356
uneatable,1.740157426,1.740157426
unedifying,2,2
uneducated,2.818852991,2.818852991
