Word,ExpectedRate,avg
snappy,2.67083619,2.67083619
snarly,4,4
snazzy,3.366933224,3.366933224
sneak,5,5
sneakily,1,1
sneaky,3.014915605,3.014915605
snidely,2,2
sniffy,4.386034674,4.386034674
snobbish,2.668870268,2.668870268
snobby,2.442128452,2.442128452
snooty,2.499281165,2.499281165
snot-nosed,2,2
snotty,2.319142791,2.319142791
snow-covered,2.583542611,2.583542611
snowy,3.30379967,3.30379967
snub-nosed,4,4
snugly,2.583542611,2.583542611
so far,3.243340909,3.243340909
so to speak,3.04170078,3.04170078
so-called,2.106389389,2.106389389
so-so,2.503795233,2.503795233
so,2.916349947,2.916349947
soaked,3.541234481,3.541234481
soapy,2.304553304,2.304553304
sober,2.959689515,2.959689515
sobering,3.694020114,3.694020114
sociable,3.371104373,3.371104373
social,3.24617435,3.24617435
socialist,3.315316998,3.315316998
socialistic,3.832344532,3.832344532
socialized,3.679274827,3.679274827
socially,2.935917317,2.935917317
societal,3.585232325,3.585232325
sociocultural,2.770672566,2.770672566
socioeconomic,2.839742561,2.839742561
sociological,2.942092876,2.942092876
sociologically,2,2
sociopathic,2.056581009,2.056581009
socratic,2.126177485,2.126177485
sodden,2.550868323,2.550868323
soft on,4.557034656,4.557034656
soft-spoken,3,3
soft,2.998398513,2.998398513
softened,4.386034674,4.386034674
softly,2.964252133,2.964252133
soggy,1.644986245,1.644986245
solar,2.292747649,2.292747649
sold-out,5,5
sold,2.537308972,2.537308972
sole,2.63937126,2.63937126
solely,2.548280233,2.548280233
solemn,2.725701174,2.725701174
solemnly,3.008848699,3.008848699
solid,3.071348895,3.071348895
solidified,5,5
solidly,2.788520665,2.788520665
solitary,3.141385841,3.141385841
solo,2.187366277,2.187366277
solvable,1.753996714,1.753996714
somber,3.20612015,3.20612015
sombre,3.340274023,3.340274023
some other,2.632517542,2.632517542
some,2.447268721,2.746206433
someday,2.742094006,2.742094006
somehow,2.799422456,2.799422456
sometime,3.073152212,3.073152212
sometimes,3.162074874,3.162074874
somewhat,2.837862137,2.837862137
somewhere,2.699288202,2.699288202
sonic,5,5
sonorous,2.770672566,2.770672566
soon enough,3.164832796,3.164832796
soon,3.271426423,3.271426423
sooner,3.142348729,3.142348729
soothing,3.317503465,3.317503465
sooty,4.557034656,4.557034656
sophisticated,3.08891819,3.08891819
sophomore,3.002886825,3.002886825
soporific,2.58571062,2.58571062
soppy,2.674559193,2.674559193
sordid,3.149717471,3.149717471
sore,2.618926879,2.618926879
sorely,2.026872372,2.026872372
sorrowful,3.790289933,3.790289933
sorrowing,5,5
sorry,2.166433395,2.166433395
sort of,2.741576826,2.741576826
sought after,3.022237062,3.022237062
soul-destroying,3.541234481,3.541234481
soulful,3.761172646,3.761172646
soulfully,5,5
soulless,2.011041692,2.011041692
sound,2.694502618,2.694502618
soundless,3,3
soundlessly,5,5
soundly,2.430832318,2.430832318
soupy,1,1
sour,2.461668347,2.461668347
soured,2.086486642,2.086486642
sourly,2,2
south african,4,4
south american,3.335869417,3.335869417
south korean,3,3
south,3.289081372,3.264829652
southbound,5,5
southeastern,3.621792493,3.621792493
southern,2.993144783,2.993144783
southward,2.583542611,3.291771306
southwest,4.32129509,4.32129509
southwestern,4.386034674,4.386034674
sovereign,2.715954784,2.715954784
soviet,3.431573518,3.431573518
spaced,2.977037542,2.977037542
spacey,2.583542611,2.583542611
spacious,2.116044124,2.116044124
spanish-speaking,4.557034656,4.557034656
spanish,3.198100935,3.198100935
spare,3.139492978,3.139492978
sparely,5,5
sparingly,2.884497772,2.884497772
sparkling,2.031324042,2.031324042
sparkly,1.756088659,1.756088659
sparse,3.646746629,3.646746629
sparsely,3.652012909,3.652012909
spartan,2.728721043,2.728721043
spasmodic,4,4
spastic,2.608310296,2.608310296
spatial,3.268515143,3.268515143
spatially,5,5
special,2.847013372,2.847013372
specialized,4,4
specially,3.420183602,3.420183602
specific,2.796727852,2.796727852
specifically,2.949021219,2.949021219
specious,1.753996714,1.753996714
speckled,2.844083418,2.844083418
spectacular,3.139914164,3.139914164
spectacularly,2.466382044,2.466382044
spectral,4,4
speculative,2.929345287,2.929345287
speculatively,1.697155506,1.697155506
speechless,3.527062851,3.527062851
speechlessly,5,5
speedily,3.252960882,3.252960882
speedy,2.989954541,2.989954541
spell-bound,4.32129509,4.32129509
spellbinding,4.715507074,4.715507074
spellbound,4.616050307,4.616050307
spent,3.438525424,3.438525424
spic-and-span,5,5
spic,2,2
spick-and-span,2,2
spicy,5,5
spiffy,5,5
spiked,2.196953157,2.196953157
spiky,1.823538297,1.823538297
spinal,3.260325435,3.260325435
spineless,2.253436296,2.253436296
spirited,2.822668172,2.822668172
spiritless,1.72522749,1.72522749
spiritual,3.063609232,3.063609232
spiritualist,1,1
spiritualistic,3,3
spiritually,3.198362713,3.198362713
spiteful,2.245276552,2.245276552
spitefully,5,5
splendid,3.81192977,3.81192977
splendidly,3.559980897,3.559980897
splendiferous,5,5
split,2.537308972,2.537308972
splitting,3.22012448,3.22012448
spoilt,2.122159976,2.122159976
spoken,1,1
spongy,1,1
spontaneous,2.922309014,2.922309014
spontaneously,3.658220581,3.658220581
spookily,4.386034674,4.386034674
spooky,3.112502125,3.112502125
sporadic,2.952261718,2.952261718
sporadically,2.804721719,2.804721719
sporty,1.823538297,1.823538297
spotless,3.474018083,3.474018083
spotlessly,3.541234481,3.541234481
spotted,3.823569499,3.823569499
spotty,3.206619426,3.206619426
spousal,2.412891756,2.412891756
sprawling,3.240077473,3.240077473
sprightly,4.386034674,4.386034674
springy,1,1
spruced up,3,3
spunky,2.746100371,2.746100371
spur-of-the-moment,2.984041596,2.984041596
spurious,1.466403084,1.466403084
spuriously,3,3
squalid,2.322197275,2.322197275
squalling,2,2
square,2.284815703,2.284815703
squarely,3.136268295,3.136268295
squarish,5,5
squashed,2.997745207,2.997745207
squat,2.195492091,2.195492091
squeamish,3.115154878,3.115154878
squishy,2.190596078,2.190596078
sr.,2.583542611,2.583542611
stable,2.976459416,2.976459416
stably,5,5
staccato,2.938840588,2.938840588
staggering,2.528088673,2.528088673
staggeringly,2.38936356,2.38936356
stagnant,2.418059842,2.418059842
staid,3.715093417,3.715093417
stained,4.653531998,4.653531998
stainless,5,5
stale,2.306614534,2.306614534
stalinist,1.55698504,1.55698504
stalwart,1.824104789,1.824104789
stand-alone,3.019879597,3.019879597
stand-up,4.485367641,4.485367641
standard,2.642449197,2.642449197
standardized,2.477406168,2.477406168
standby,3.371104373,3.371104373
standoffish,2.680492472,2.680492472
star,2.906454536,2.906454536
starchy,5,5
stark naked,2.768682371,2.768682371
stark,3.485691266,3.485691266
starkly,3.592774934,3.592774934
starless,5,5
starred,3,3
starry-eyed,3.22745375,3.22745375
starry,4.557034656,4.557034656
starting,3.379069475,3.379069475
startled,4.025275229,4.025275229
startling,3.328191002,3.328191002
startlingly,3.5368647,3.5368647
state-of-the-art,2.554986914,2.554986914
stated,2.565545619,2.565545619
stately,4.653531998,4.653531998
static,2.401276748,2.401276748
stationary,3.206619426,3.206619426
statistical,1.72522749,1.72522749
statistically,2.470745901,2.470745901
statuary,3.541234481,3.541234481
statuesque,1.723926318,1.723926318
statutory,2.032185233,2.032185233
staunch,3.17028546,3.17028546
staunchly,2.422671922,2.422671922
stay-at-home,3.068809359,3.068809359
steadfast,3.385066616,3.385066616
steadfastly,4.211908305,4.211908305
steadily,2.554367815,2.554367815
steady,3.125584734,3.125584734
stealthily,2.583542611,2.583542611
stealthy,3.541234481,3.541234481
steamed,4,4
steamy,2.646711487,2.646711487
steely,3.851923716,3.851923716
steep,2.888854577,2.888854577
stellar,2.731678998,2.731678998
step by step,2.633310974,2.633310974
step-by-step,3.18747162,3.18747162
stereo,3,3
stereotyped,2.404472555,2.404472555
stereotypical,2.342940657,2.342940657
stereotypically,2.548962058,2.548962058
sterile,3.095921024,3.095921024
sterling,4.041827698,4.041827698
stern,3.55909823,3.55909823
sternly,4.386034674,4.386034674
sticking out,2.642782444,2.642782444
sticky,3.06877215,3.06877215
stiff,2.393693256,2.393693256
stiffly,2.394258351,2.394258351
stifled,4.173270507,4.173270507
still,3.187956917,3.146639309
stillborn,3.831435541,3.831435541
stilted,2.338944084,2.338944084
stimulating,2.864878799,2.864878799
stinging,3.733923587,3.733923587
stingy,2.942765215,2.942765215
stinking,2.797946792,2.797946792
stinky,1.746071109,1.746071109
stirred up,3.149991865,3.149991865
stirringly,5,5
stocked with,1.381854225,1.381854225
stocky,4.386034674,4.386034674
stodgy,3.006258305,3.006258305
stoic,2.960258775,2.960258775
stoical,3,3
stoically,2.064465249,2.064465249
stolid,3.541234481,3.541234481
stone-cold,2.561580683,2.561580683
stoned,1.753996714,1.753996714
stonelike,4,4
stony,2.796402013,2.796402013
stopped up,4,4
storied,4.653531998,4.653531998
stormily,3,3
stormy,3.276851842,3.276851842
stout,4,4
straight off,3.541321843,3.541321843
straight-backed,4,4
straight-laced,4.386034674,4.386034674
straight-out,1,1
straight,2.942851856,2.918244178
straightforward,3.213642768,3.213642768
straightforwardly,4,4
strained,2.667052984,2.667052984
strait,5,5
straitlaced,2,2
strange,2.931719419,2.931719419
strangely,3.008527207,3.008527207
strapless,2,2
strategic,3.027568204,3.027568204
strategically,2.412891756,2.412891756
stratified,4,4
straw,2.228591908,2.228591908
stray,3.468534703,3.468534703
straying,1,1
streamlined,3.449876208,3.449876208
street smart,2.984041596,2.984041596
streetwise,1.72522749,1.72522749
strengthened,4.557034656,4.557034656
strenuous,3.653186172,3.653186172
strenuously,3,3
strep,4.386034674,4.386034674
stressful,3.103589459,3.103589459
stretch,2.747456096,2.747456096
stretchy,4,4
stricken,2.997419265,2.997419265
strict,3.07103565,3.07103565
strictly speaking,3.326099916,3.326099916
strictly,2.988489711,2.988489711
strident,3.164366113,3.164366113
stridently,4.386034674,4.386034674
striking,3.105103722,3.105103722
strikingly,2.875916085,2.875916085
stringent,2.292180619,2.292180619
stringently,2.554986914,2.554986914
stringy,1.466403084,1.466403084
striped,2.292180619,2.292180619
stripped-down,3.757623172,3.757623172
stripy,1,1
strong-minded,3.032504207,3.032504207
strong-willed,3.236412505,3.236412505
strong,3.034911655,3.034911655
strongly,3.016803326,3.016803326
structural,3.366196294,3.366196294
structurally,2.749463832,2.749463832
structured,3.937705124,3.937705124
struggling,4,4
strung,2.252387599,2.252387599
stubborn,2.754199601,2.754199601
stubbornly,2.240498915,2.240498915
stuck with,2.979548607,2.979548607
stuck-up,2.097058667,2.097058667
stuck,3.157302243,3.157302243
studious,2.214122877,2.214122877
studiously,2.241733787,2.241733787
stuffy,2.834348871,2.834348871
stunned,3.322819938,3.322819938
stunning,3.678889131,3.678889131
stunningly,3.293726341,3.293726341
stupendous,4.085828936,4.085828936
stupendously,2.367888296,2.367888296
stupid,1.978095699,1.978095699
stupidly,2.309074063,2.309074063
sturdy,3.17857816,3.17857816
stylised,4,4
stylish,2.954477091,2.954477091
stylishly,3.541234481,3.541234481
stylistic,2.705578459,2.705578459
stylistically,2.730988445,2.730988445
stylized,3.541234481,3.541234481
suave,1.697155506,1.697155506
sub rosa,5,5
sub-rosa,3,3
sub-saharan,3.124955804,3.124955804
subaqueous,4,4
subatomic,3.679274827,3.679274827
subconsciously,2.971250253,2.971250253
subhuman,4,4
subject,2.817358096,2.817358096
subjective,2.749758755,2.749758755
subjectively,3.889390775,3.889390775
sublime,3.495332884,3.495332884
sublimely,4.320452444,4.320452444
subliminal,2.850860869,2.850860869
submarine,4,4
submerged,2.583542611,2.583542611
submissive,2.057745347,2.057745347
submissively,1,1
subordinate,2.783113399,2.783113399
subsequent,2.947824933,2.947824933
subsequently,2.916446527,2.916446527
subservient,2.821835288,2.821835288
subsidized,4,4
substantial,2.554190928,2.554190928
substantially,3.129913129,3.129913129
substantive,2.035087361,2.035087361
substitute,2.868868503,2.868868503
subterranean,5,5
subtle,3.194836149,3.194836149
subtly,3.052055141,3.052055141
subtractive,5,5
suburban,2.450439056,2.450439056
subversive,2.712838136,2.712838136
successful,2.643971204,2.643971204
successfully,3.160007104,3.160007104
successive,2.796557734,2.796557734
successively,4,4
succinct,3.721175521,3.721175521
succinctly,2.943077125,2.943077125
succulent,3.911726269,3.911726269
such,3.034108291,3.034108291
sudanese,5,5
sudden,2.58574744,2.58574744
suddenly,2.554939883,2.554939883
sudsy,2,2
sufferable,1,1
sufficient,2.813208018,2.813208018
sufficiently,2.737975492,2.737975492
suffocating,3.124955804,3.124955804
sufi,4.758674585,4.758674585
sugar-coated,2.348474733,2.348474733
sugary,2.482901641,2.482901641
suggestible,2,2
suggestive,2.843963834,2.843963834
suicidal,2.453944508,2.453944508
suitable,2.862358511,2.862358511
suitably,2.669954282,2.669954282
sulky,2.258394369,2.258394369
sullen,2.266320219,2.266320219
sultry,2,2
summa cum laude,5,5
summarily,2.550868323,2.550868323
summery,3,3
sumptuous,4.161550985,4.161550985
sun-drenched,3,3
sunburnt,5,5
sundry,2.308015759,2.308015759
sunken,2.889160651,2.889160651
sunless,4.334319497,4.334319497
sunny,3.308541667,3.308541667
super,2.787246588,2.787246588
superb,3.682334731,3.682334731
superbly,3.725623095,3.725623095
supercilious,2.742706377,2.742706377
superficial,2.2057291,2.2057291
superficially,2.18134155,2.18134155
superfluous,2.491849849,2.491849849
superhuman,2.089726283,2.089726283
superior,2.718659272,2.718659272
superlative,2.458266327,2.458266327
supernatural,2.888214115,2.888214115
supernaturally,3.206619426,3.206619426
supersensitive,4,4
supersonic,1,1
superstitious,2.257473923,2.257473923
supple,2,2
supplemental,3.559980897,3.559980897
supplementary,3.424318877,3.424318877
supporting,2.958472167,2.958472167
supportive,2.915889887,2.915889887
supposable,5,5
supposed,2.630637163,2.630637163
supposedly,2.16341298,2.16341298
suppressive,4,4
supreme,3.512023205,3.512023205
supremely,2.549408968,2.549408968
sure enough,2.650549215,2.650549215
sure-fire,4.053508381,4.053508381
sure,2.826314931,2.766699456
surely,2.784230235,2.784230235
surgical,2.196953157,2.196953157
surgically,1.814644265,1.814644265
surly,2.592858354,2.592858354
surmountable,2,2
surpassingly,3.541234481,3.541234481
surplus,3,3
surprised,3.099570749,3.099570749
surprisedly,4,4
surprising,3.376972125,3.376972125
surprisingly,3.340335716,3.340335716
surreal,3.547364296,3.547364296
surrealistic,4.557034656,4.557034656
surreptitiously,2.962842436,2.962842436
surrogate,2.606709495,2.606709495
surrounding,4.239183994,4.239183994
susceptible,2.416503952,2.416503952
suspect,2.563578575,2.563578575
suspenseful,3.362589664,3.362589664
suspicious,3.146124305,3.146124305
suspiciously,2.638515997,2.638515997
sustainable,2.709403656,2.709403656
sustained,3.679274827,3.679274827
svelte,3.371104373,3.371104373
swampy,4.386034674,4.386034674
swarthy,2.977037542,2.977037542
swashbuckling,2.977037542,2.977037542
swedish,1.381854225,1.381854225
sweeping,3.121437727,3.121437727
sweepingly,2.565545619,2.565545619
sweet-smelling,1.944959748,1.944959748
sweet,3.300779587,3.300779587
sweetly,2.74439744,2.74439744
swift-footed,4,4
swift,3.207350088,3.207350088
swiftly,2.644155276,2.644155276
swimmingly,3.541234481,3.541234481
swinging,4,4
swinish,4,4
swish,4,4
swiss,2.777978432,2.777978432
swollen,3.014578903,3.014578903
swooning,5,5
sycophantic,3,3
syllabic,5,5
symbiotic,2.772024965,2.772024965
symbolic,2.892055891,2.892055891
symbolical,1.824104789,1.824104789
symbolically,2.657644929,2.657644929
symmetric,3,3
symmetrical,2.7319704,2.7319704
symmetrically,5,5
sympathetic,2.671050499,2.671050499
sympathetically,2.84860338,2.84860338
symphonic,4.386034674,4.386034674
symptomatic,3,3
syncretic,2.583542611,2.583542611
syncretistic,5,5
synesthetic,4,4
synonymous,2.77927987,2.77927987
synonymously,5,5
syntactical,2.323205318,2.323205318
syntactically,2,2
synthetic,1.753996714,1.753996714
syphilitic,1,1
syrian,5,5
syrupy,2.216928308,2.216928308
systematic,4.243929937,4.243929937
systematically,2.137442962,2.137442962
systemic,1.697155506,1.697155506
tabby,4,4
taboo,2.521311149,2.521311149
tabu,4,4
tacit,2.394258351,2.394258351
tacitly,5,5
taciturn,1.753996714,1.753996714
tacky,1.888819793,1.888819793
tactful,2.734871825,2.734871825
tactfully,2.369770395,2.369770395
tactical,2.394258351,2.394258351
tactile,3.340109233,3.340109233
tactless,2.322197275,2.322197275
tactlessly,5,5
tailor-made,1.524373546,1.524373546
tainted,2.743991767,2.743991767
take-away,2.583542611,2.583542611
take-home,2.62738071,2.62738071
taken for granted,3.99731892,3.99731892
taken up,2.469901053,2.469901053
taken with,3.176164623,3.176164623
talented,2.918039236,2.918039236
talentless,1.818505279,1.818505279
talismanic,5,5
talkative,2.412891756,2.412891756
talky,2.405336226,2.405336226
tall,3.025483621,3.025483621
tame,2.930724212,2.930724212
tamed,4,4
tamely,5,5
tan,1.127155138,1.127155138
tangential,2.614087696,2.614087696
tangentially,2.836182658,2.836182658
tangerine,3,3
tangible,3.471867741,3.471867741
tangibly,4.034332942,4.034332942
tangled,3.281235448,3.281235448
tangy,1,1
tantalizing,2.550868323,2.550868323
tantalizingly,3.20511284,3.20511284
tantamount,2.165591615,2.165591615
tantric,1.304123645,1.304123645
taoist,5,5
tapered,2.502641464,2.502641464
tardy,4,4
tart,3.838117319,3.838117319
tartly,5,5
tasteful,3.506515673,3.506515673
tastefully,2.919707378,2.919707378
tasteless,1.875013888,1.875013888
tasty,2.551960115,2.551960115
tattered,3.06938557,3.06938557
taunting,3,3
tauntingly,5,5
taupe,4,4
taut,3.70781438,3.70781438
tautly,4,4
tawdry,2.75015027,2.75015027
tawny,2,2
taxing,2.2011897,2.2011897
taxonomically,2,2
teachable,3.541273176,3.541273176
teal,5,5
tearful,3.43920213,3.43920213
tearfully,4.386034674,4.386034674
teary-eyed,3.294245483,3.294245483
teary,4.138024501,4.138024501
teasingly,3.541234481,3.541234481
technical,2.752863296,2.752863296
technically,2.687828551,2.687828551
technological,2.895240295,2.895240295
technologically,4.715507074,4.715507074
tedious,2.233512862,2.233512862
tediously,1.974521431,1.974521431
teen,2.861532517,2.861532517
teenage,2.775373101,2.775373101
teenaged,2.653440926,2.653440926
teensy,3.233171099,3.233171099
teeny-weeny,4,4
teeny,3.187921412,3.187921412
telegraphic,5,5
telepathic,1.692378547,1.692378547
telescopic,4,4
telling,3.085247679,3.085247679
tellingly,5,5
telltale,2.187501003,2.187501003
temperamental,2.850132558,2.850132558
temperamentally,5,5
temperate,3.265357233,3.265357233
tempestuous,3.342236351,3.342236351
temporal,3.116341004,3.116341004
temporally,3.356117712,3.356117712
temporarily,3.030268868,3.030268868
temporary,3.082446313,3.082446313
tempting,2.863158221,2.863158221
ten thousand,2.972904751,2.972904751
ten-sided,1,1
ten,2.501735837,2.501735837
tenable,3,3
tenacious,3.61641135,3.61641135
tenaciously,5,5
tended to,2.642337492,2.642337492
tendentious,2.554986914,2.554986914
tender,3.537917643,3.537917643
tenderhearted,4,4
tenderly,4.29686285,4.29686285
tenfold,3.011157899,3.011157899
tense,3.044056808,3.044056808
tensed,3.541234481,3.541234481
tensely,4,4
tentacular,4,4
tentative,3.165270569,3.165270569
tentatively,2.72678161,2.72678161
tenuous,2.649756156,2.649756156
tenuously,4,4
tenured,2,2
tepid,2.206584992,2.206584992
tepidly,3,3
terminal,3.911726269,3.911726269
terminally,3.052542011,3.052542011
terrestrial,2.518492094,2.518492094
terrible,1.960306402,1.960306402
terribly,2.350012232,2.350012232
terrific,3.568991353,3.568991353
terrifically,2.9731402,2.9731402
terrifying,3.544458659,3.544458659
territorial,3.293338301,3.293338301
territorially,4,4
terse,3.440674267,3.440674267
tersely,2.196953157,2.196953157
tertiary,2.575141314,2.575141314
testimonial,3.371104373,3.371104373
tethered,2.751170119,2.751170119
texan,2.125989341,2.125989341
textual,2.725851911,2.725851911
textured,3.306352113,3.306352113
thankful,3.203477946,3.203477946
thankfully,2.851244848,2.851244848
thankless,3.541234481,3.541234481
that is to say,2.637289589,2.637289589
that much,2.6672023,2.6672023
the least bit,1.92957298,1.92957298
the other way around,2.849058741,2.849058741
the right way,3.38804597,3.38804597
the whole way,3.287421566,3.287421566
theatrical,2.932428642,2.932428642
theistic,2.796704393,2.796704393
thematic,2.821738882,2.821738882
thematically,3.001541962,3.001541962
then again,2.83428722,2.83428722
then,2.734003597,2.734003597
theocratic,1.697155506,1.697155506
theological,2.570812476,2.570812476
theologically,2.628687047,2.628687047
theoretical,2.265810801,2.265810801
theoretically,2.277994247,2.277994247
therapeutic,3.500519538,3.500519538
there,2.831890227,2.831890227
thereabouts,2.116044124,2.116044124
thereafter,2.82222399,2.82222399
thereby,2.709036534,2.709036534
therefor,2.931852172,2.931852172
therefore,2.729928107,2.729928107
therein,2.949288367,2.949288367
thereof,2.667315128,2.667315128
theretofore,5,5
thick-skulled,3,3
thick,3.248568448,3.248568448
thickly,3.301874137,3.301874137
thin-skinned,4.386034674,4.386034674
thin,2.390241731,2.390241731
thinly,1.945161938,1.945161938
third-rate,1.407194935,1.407194935
third,2.951486317,2.951486317
thirdly,3.39128688,3.39128688
thirsty,3.413821049,3.413821049
thirteen,2.646630191,2.646630191
thirteenth,2.987771544,2.987771544
thirtieth,5,5
thirty-eight,4,4
thirty-four,3.371104373,3.371104373
thirty-one,3.347658331,3.347658331
thirty-seventh,4,4
thirty-six,3.188909908,3.188909908
thirty-two,3.488269766,3.488269766
this evening,2.697307539,2.697307539
this night,3.164365461,3.164365461
thither,5,5
thorny,3.799770825,3.799770825
thorough,2.959335609,2.959335609
thoroughbred,4,4
thoroughly,3.432822758,3.432822758
though,2.936574172,2.936574172
thought-provoking,3.39604403,3.39604403
thoughtful,3.382798483,3.382798483
thoughtfully,3.415828687,3.415828687
thoughtless,2.362860649,2.362860649
thoughtlessly,3.679274827,3.679274827
thousand times,3.353752872,3.353752872
threadbare,2.505319502,2.505319502
threaded,5,5
threatening,3.059861081,3.059861081
threateningly,5,5
three hundred,2.495465597,2.495465597
three times,3.103801517,3.103801517
three-dimensional,2.782480587,2.782480587
three-fold,3,3
three-sided,2,2
three-way,3,3
three-year-old,2.32268576,2.32268576
threefold,4,4
thrice,2,2
thrilling,3.747540721,3.747540721
thriving,3.312963962,3.312963962
through and through,2.709401263,2.709401263
through with,2.903685511,2.903685511
through,3.107056103,3.107056103
throwaway,4,4
thumbed,3,3
thunderous,2.654209862,2.654209862
thus far,3.075253639,3.075253639
thus,2.819259233,2.819259233
thusly,2.366988525,2.366988525
thyroid,1,1
tickling,4.386034674,4.386034674
ticklish,4,4
tidal,2.482473032,2.482473032
tidily,2.361001941,2.361001941
tidy,2.748803495,2.748803495
tied up,3.103227143,3.103227143
tiger-striped,4,4
tight,3.403500893,3.572709352
tightly knit,5,5
tightly,3.306413329,3.306413329
til now,3.172723474,3.172723474
tilted,2.241733787,2.241733787
time and again,3.265060679,3.265060679
time and time again,3.470282684,3.470282684
time-consuming,3.799770825,3.799770825
time-honored,2.763323642,2.763323642
time-tested,4,4
timeless,3.97790138,3.97790138
timely,3.566943396,3.903063695
timid,3.453215925,3.453215925
timidly,5,5
timorous,4,4
tinny,2.322197275,2.322197275
tiny,3.126968468,3.126968468
tippy,5,5
tipsy,1.753996714,1.753996714
tired of,2.560351149,2.560351149
tired,2.540960223,2.540960223
tiredly,5,5
tireless,3.273791903,3.273791903
tirelessly,3.889390775,3.889390775
tiresome,2.227033827,2.227033827
tiresomely,4,4
tiring,2.56496999,2.56496999
titanic,1.876059406,1.876059406
titillating,2.918209068,2.918209068
titular,3.019206154,3.019206154
to a fault,2.926482859,2.926482859
to a great extent,2.891766319,2.891766319
to a greater extent,5,5
to a lesser extent,2.441364955,2.441364955
to a man,3.161977117,3.161977117
to a t,2.844909622,2.844909622
to and fro,2.961387347,2.961387347
to be precise,2.941594482,2.941594482
to be sure,2.799968548,2.799968548
to begin with,2.421594373,2.421594373
to boot,2.899962167,2.899962167
to date,3.459398288,3.459398288
to each one,2.720444302,2.720444302
to it,2.774541167,2.774541167
to order,3.036155926,3.036155926
to perfection,4.043321592,4.043321592
to that degree,5,5
to that effect,2.156892707,2.156892707
to that extent,3.139728842,3.139728842
to that,2.864267831,2.864267831
to the contrary,2.711919911,2.711919911
to the full,3.69736865,3.69736865
to the highest degree,5,5
to the hilt,3,3
to the letter,3.926556775,3.926556775
to the limit,3.840713484,3.840713484
to the south,3.036358973,3.036358973
to wit,2.910114283,2.910114283
toed,5,5
together with,2.971348387,2.971348387
together,3.162617642,3.162617642
toilsome,5,5
token,2.74978833,2.74978833
tolerable,2.095068386,2.095068386
tolerably,1.674672944,1.674672944
tolerant,2.51062986,2.51062986
tomboyish,2,2
tonal,3.371104373,3.371104373
toneless,2,2
tongue-in-cheek,2.87759028,2.87759028
tongue-tied,5,5
tonic,3.911726269,3.911726269
tonight,3.175629354,3.175629354
too bad,2.544259726,2.544259726
too large,1.946235589,1.946235589
too much,2.526504515,2.526504515
too soon,2.980964239,2.980964239
too,2.60061706,2.60061706
tooth and nail,2.946274118,2.946274118
toothed,5,5
toothless,1.712998162,1.712998162
toothy,2.796704393,2.796704393
top-down,3,3
top-grade,3,3
top-heavy,2.697322922,2.697322922
top-notch,3.23770737,3.23770737
top-secret,4,4
top,3.746156985,3.746156985
topical,2.726859286,2.726859286
topless,2,2
topsy-turvy,4.557034656,4.557034656
tormented,3.051881318,3.051881318
torn,3.179405104,3.179405104
torrential,4.557034656,4.557034656
torrid,2.743601393,2.743601393
tortuous,2.838690425,2.838690425
tortuously,5,5
tortured,2.728239962,2.728239962
torturesome,5,5
torturing,2.113562375,2.113562375
torturous,2.085629637,2.085629637
total,2.531844798,2.531844798
totalitarian,2.915669452,2.915669452
totally,2.94432446,2.94432446
touchable,5,5
touching,3.877510712,3.877510712
touchingly,3.251141804,3.251141804
touchy-feely,3.014915605,3.014915605
touchy,3.531307424,3.531307424
tough,3.08437012,3.08437012
toughened,4,4
touristy,2.261098888,2.261098888
toxic,2.251032673,2.251032673
traceable,1.381854225,1.381854225
trackless,4,4
trademarked,3,3
traditional,3.047064018,3.047064018
traditionally,2.678591259,2.678591259
tragic,3.329195282,3.329195282
tragical,3.679274827,3.679274827
tragically,3.032319864,3.032319864
tragicomic,2.552620897,2.552620897
trained,2.890748862,2.890748862
traitorous,3.541234481,3.541234481
tranquil,4,4
tranquilly,2.977037542,2.977037542
transcendent,2.802441566,2.802441566
transcendental,2.500521799,2.500521799
transcendentally,1,1
transcontinental,2.981169781,2.981169781
transferable,4,4
transferrable,5,5
transfixed,5,5
transient,4.557034656,4.557034656
transitional,3.664225295,3.664225295
transitory,3.297569329,3.297569329
translatable,4.173270507,4.173270507
translational,2,2
translucent,2.575805925,2.575805925
transmitted,2.537308972,2.537308972
transnational,1,1
transoceanic,5,5
transparent,2.070160282,2.070160282
transparently,2.467557894,2.467557894
transversal,3,3
trapped,1.697155506,1.697155506
trashy,2.324993728,2.324993728
traumatic,2.872220378,2.872220378
traveled,5,5
treacherous,3.213272712,3.213272712
treacherously,3,3
treasured,3.594865275,3.594865275
treeless,3,3
tremendous,3.420658798,3.420658798
tremendously,3.112234722,3.112234722
tremulous,4.557034656,4.557034656
trenchant,3.326099916,3.326099916
trenchantly,4,4
trend-setting,3,3
trendy,2.950371511,2.950371511
triangular,2.563911569,2.563911569
tribal,3.455601629,3.455601629
trichromatic,1,1
tricked-out,4,4
tricky,3.154098975,3.154098975
tried and true,2.449633473,2.449633473
tried,2.122697254,2.122697254
trigger-happy,5,5
trim,2,2
tripartite,1,1
triple,3.165520955,3.165520955
trite,1.970625977,1.970625977
triumphant,3.732908167,3.732908167
triumphantly,2.72678161,2.72678161
trivial,2.108016836,2.108016836
trivially,2.697322922,2.697322922
tropical,2.959886043,2.959886043
troubled,3.171822051,3.171822051
troublesome,3.168265465,3.168265465
